==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,190
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
82         | 1               | 0.00001000%
83         | 1               | 0.00001000%
84         | 24              | 0.00024000%
85         | 152             | 0.00152000%
86         | 753             | 0.00753000%
87         | 2,928           | 0.02928000%
88         | 9,037           | 0.09037000%
89         | 24,006          | 0.24006000%
90         | 55,216          | 0.55216000%
91         | 113,397         | 1.13397000%
92         | 205,874         | 2.05874000%
93         | 334,085         | 3.34085000%
94         | 493,858         | 4.93858000%
95         | 665,716         | 6.65716000%
96         | 827,844         | 8.27844000%
97         | 950,464         | 9.50464000%
98         | 1,017,625       | 10.17625000%
99         | 1,016,602       | 10.16602000%
100        | 951,977         | 9.51977000%
101        | 838,855         | 8.38855000%
102        | 699,297         | 6.99297000%
103        | 552,548         | 5.52548000%
104        | 413,805         | 4.13805000%
105        | 296,545         | 2.96545000%
106        | 202,290         | 2.02290000%
107        | 132,712         | 1.32712000%
108        | 82,832          | 0.82832000%
109        | 49,394          | 0.49394000%
110        | 28,894          | 0.28894000%
111        | 16,104          | 0.16104000%
112        | 8,415           | 0.08415000%
113        | 4,552           | 0.04552000%
114        | 2,158           | 0.02158000%
115        | 1,091           | 0.01091000%
116        | 511             | 0.00511000%
117        | 252             | 0.00252000%
118        | 110             | 0.00110000%
119        | 49              | 0.00049000%
120        | 17              | 0.00017000%
121        | 6               | 0.00006000%
122        | 2               | 0.00002000%
126        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
49         | 1               | 0.00001000%
50         | 17              | 0.00017000%
51         | 71              | 0.00071000%
52         | 289             | 0.00289000%
53         | 1,004           | 0.01004000%
54         | 3,330           | 0.03330000%
55         | 9,709           | 0.09709000%
56         | 24,284          | 0.24284000%
57         | 55,061          | 0.55061000%
58         | 109,821         | 1.09821000%
59         | 198,019         | 1.98019000%
60         | 324,699         | 3.24699000%
61         | 486,438         | 4.86438000%
62         | 663,868         | 6.63868000%
63         | 836,664         | 8.36664000%
64         | 972,671         | 9.72671000%
65         | 1,049,187       | 10.49187000%
66         | 1,054,508       | 10.54508000%
67         | 984,240         | 9.84240000%
68         | 862,599         | 8.62599000%
69         | 708,949         | 7.08949000%
70         | 547,088         | 5.47088000%
71         | 400,047         | 4.00047000%
72         | 275,616         | 2.75616000%
73         | 179,691         | 1.79691000%
74         | 111,337         | 1.11337000%
75         | 65,513          | 0.65513000%
76         | 36,636          | 0.36636000%
77         | 19,755          | 0.19755000%
78         | 10,106          | 0.10106000%
79         | 4,746           | 0.04746000%
80         | 2,313           | 0.02313000%
81         | 996             | 0.00996000%
82         | 434             | 0.00434000%
83         | 169             | 0.00169000%
84         | 83              | 0.00083000%
85         | 27              | 0.00027000%
86         | 8               | 0.00008000%
87         | 4               | 0.00004000%
88         | 1               | 0.00001000%
89         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
17         | 1               | 0.00001000%
18         | 9               | 0.00009000%
19         | 38              | 0.00038000%
20         | 163             | 0.00163000%
21         | 573             | 0.00573000%
22         | 1,846           | 0.01846000%
23         | 5,630           | 0.05630000%
24         | 15,454          | 0.15454000%
25         | 38,453          | 0.38453000%
26         | 85,936          | 0.85936000%
27         | 173,987         | 1.73987000%
28         | 317,755         | 3.17755000%
29         | 523,212         | 5.23212000%
30         | 773,249         | 7.73249000%
31         | 1,030,634       | 10.30634000%
32         | 1,230,775       | 12.30775000%
33         | 1,320,360       | 13.20360000%
34         | 1,268,193       | 12.68193000%
35         | 1,090,613       | 10.90613000%
36         | 839,676         | 8.39676000%
37         | 576,574         | 5.76574000%
38         | 354,427         | 3.54427000%
39         | 192,937         | 1.92937000%
40         | 94,339          | 0.94339000%
41         | 41,412          | 0.41412000%
42         | 15,814          | 0.15814000%
43         | 5,633           | 0.05633000%
44         | 1,682           | 0.01682000%
45         | 500             | 0.00500000%
46         | 106             | 0.00106000%
47         | 15              | 0.00015000%
48         | 3               | 0.00003000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,064,484       | 30.64484000%
1          | 2,282,629       | 22.82629000%
2          | 1,878,362       | 18.78362000%
3          | 1,294,917       | 12.94917000%
4          | 769,560         | 7.69560000%
5          | 402,178         | 4.02178000%
6          | 187,030         | 1.87030000%
7          | 77,689          | 0.77689000%
8          | 28,947          | 0.28947000%
9          | 9,897           | 0.09897000%
10         | 3,146           | 0.03146000%
11         | 866             | 0.00866000%
12         | 224             | 0.00224000%
13         | 56              | 0.00056000%
14         | 15              | 0.00015000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.5178          |  0.0112% |  0.9090% | 11.2360% | 36.8346% | 38.0501% | 12.0653% |  0.8849% |  0.0090% |  0.0000%
 >= 6 copies | 2.4684          |  0.7723% | 12.0424% | 38.9794% | 36.7872% | 10.6254% |  0.7856% |  0.0078% |  0.0000% |  0.0000%
 >= 7 copies | 1.5694          |  8.5395% | 39.0989% | 40.1023% | 11.4095% |  0.8395% |  0.0104% |  0.0000% |  0.0000% |  0.0000%
