==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,780
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
105        | 1               | 0.00001000%
106        | 4               | 0.00004000%
107        | 13              | 0.00013000%
108        | 60              | 0.00060000%
109        | 256             | 0.00256000%
110        | 911             | 0.00911000%
111        | 2,855           | 0.02855000%
112        | 7,515           | 0.07515000%
113        | 17,776          | 0.17776000%
114        | 37,883          | 0.37883000%
115        | 73,945          | 0.73945000%
116        | 130,727         | 1.30727000%
117        | 212,433         | 2.12433000%
118        | 318,300         | 3.18300000%
119        | 446,844         | 4.46844000%
120        | 583,933         | 5.83933000%
121        | 711,129         | 7.11129000%
122        | 819,112         | 8.19112000%
123        | 890,997         | 8.90997000%
124        | 914,648         | 9.14648000%
125        | 892,125         | 8.92125000%
126        | 825,526         | 8.25526000%
127        | 729,836         | 7.29836000%
128        | 615,910         | 6.15910000%
129        | 497,217         | 4.97217000%
130        | 386,289         | 3.86289000%
131        | 287,784         | 2.87784000%
132        | 206,868         | 2.06868000%
133        | 142,206         | 1.42206000%
134        | 95,004          | 0.95004000%
135        | 61,111          | 0.61111000%
136        | 38,105          | 0.38105000%
137        | 23,019          | 0.23019000%
138        | 13,413          | 0.13413000%
139        | 7,551           | 0.07551000%
140        | 4,163           | 0.04163000%
141        | 2,233           | 0.02233000%
142        | 1,165           | 0.01165000%
143        | 573             | 0.00573000%
144        | 301             | 0.00301000%
145        | 151             | 0.00151000%
146        | 61              | 0.00061000%
147        | 31              | 0.00031000%
148        | 8               | 0.00008000%
149        | 2               | 0.00002000%
150        | 5               | 0.00005000%
152        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
64         | 1               | 0.00001000%
65         | 8               | 0.00008000%
66         | 48              | 0.00048000%
67         | 178             | 0.00178000%
68         | 680             | 0.00680000%
69         | 1,896           | 0.01896000%
70         | 5,016           | 0.05016000%
71         | 11,958          | 0.11958000%
72         | 25,851          | 0.25851000%
73         | 51,858          | 0.51858000%
74         | 95,172          | 0.95172000%
75         | 161,681         | 1.61681000%
76         | 254,946         | 2.54946000%
77         | 374,121         | 3.74121000%
78         | 509,537         | 5.09537000%
79         | 653,933         | 6.53933000%
80         | 782,104         | 7.82104000%
81         | 883,478         | 8.83478000%
82         | 937,134         | 9.37134000%
83         | 942,315         | 9.42315000%
84         | 894,115         | 8.94115000%
85         | 803,276         | 8.03276000%
86         | 684,541         | 6.84541000%
87         | 557,543         | 5.57543000%
88         | 432,448         | 4.32448000%
89         | 318,382         | 3.18382000%
90         | 226,739         | 2.26739000%
91         | 151,328         | 1.51328000%
92         | 97,993          | 0.97993000%
93         | 60,741          | 0.60741000%
94         | 36,468          | 0.36468000%
95         | 20,878          | 0.20878000%
96         | 11,545          | 0.11545000%
97         | 6,158           | 0.06158000%
98         | 3,079           | 0.03079000%
99         | 1,522           | 0.01522000%
100        | 739             | 0.00739000%
101        | 339             | 0.00339000%
102        | 147             | 0.00147000%
103        | 58              | 0.00058000%
104        | 21              | 0.00021000%
105        | 12              | 0.00012000%
106        | 8               | 0.00008000%
107        | 3               | 0.00003000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 11              | 0.00011000%
26         | 35              | 0.00035000%
27         | 163             | 0.00163000%
28         | 466             | 0.00466000%
29         | 1,286           | 0.01286000%
30         | 3,790           | 0.03790000%
31         | 9,528           | 0.09528000%
32         | 22,411          | 0.22411000%
33         | 48,477          | 0.48477000%
34         | 96,249          | 0.96249000%
35         | 176,455         | 1.76455000%
36         | 298,737         | 2.98737000%
37         | 464,062         | 4.64062000%
38         | 662,146         | 6.62146000%
39         | 869,211         | 8.69211000%
40         | 1,047,936       | 10.47936000%
41         | 1,157,707       | 11.57707000%
42         | 1,175,065       | 11.75065000%
43         | 1,089,705       | 10.89705000%
44         | 922,929         | 9.22929000%
45         | 717,936         | 7.17936000%
46         | 510,698         | 5.10698000%
47         | 331,309         | 3.31309000%
48         | 196,383         | 1.96383000%
49         | 106,155         | 1.06155000%
50         | 52,369          | 0.52369000%
51         | 23,611          | 0.23611000%
52         | 9,747           | 0.09747000%
53         | 3,663           | 0.03663000%
54         | 1,252           | 0.01252000%
55         | 373             | 0.00373000%
56         | 104             | 0.00104000%
57         | 19              | 0.00019000%
58         | 6               | 0.00006000%
59         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 332,311         | 3.32311000%
1          | 679,678         | 6.79678000%
2          | 1,082,642       | 10.82642000%
3          | 1,392,390       | 13.92390000%
4          | 1,518,560       | 15.18560000%
5          | 1,440,530       | 14.40530000%
6          | 1,212,078       | 12.12078000%
7          | 912,682         | 9.12682000%
8          | 620,984         | 6.20984000%
9          | 384,983         | 3.84983000%
10         | 218,049         | 2.18049000%
11         | 112,443         | 1.12443000%
12         | 53,926          | 0.53926000%
13         | 23,624          | 0.23624000%
14         | 9,645           | 0.09645000%
15         | 3,628           | 0.03628000%
16         | 1,255           | 0.01255000%
17         | 404             | 0.00404000%
18         | 135             | 0.00135000%
19         | 36              | 0.00036000%
20         | 12              | 0.00012000%
21         | 4               | 0.00004000%
22         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.6326          |  0.0000% |  0.0060% |  0.5004% |  7.9582% | 34.2155% | 43.1854% | 13.3478% |  0.7867% |  0.0000%
 >= 6 copies | 3.7343          |  0.0030% |  0.4030% |  7.0531% | 31.3413% | 42.5706% | 17.1721% |  1.4412% |  0.0157% |  0.0000%
 >= 7 copies | 2.8192          |  0.2276% |  5.8823% | 29.5625% | 42.7818% | 19.1981% |  2.3116% |  0.0360% |  0.0001% |  0.0000%
