==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,460
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
130        | 3               | 0.00003000%
131        | 3               | 0.00003000%
132        | 11              | 0.00011000%
133        | 61              | 0.00061000%
134        | 192             | 0.00192000%
135        | 624             | 0.00624000%
136        | 1,715           | 0.01715000%
137        | 4,187           | 0.04187000%
138        | 9,450           | 0.09450000%
139        | 20,029          | 0.20029000%
140        | 38,246          | 0.38246000%
141        | 68,092          | 0.68092000%
142        | 113,041         | 1.13041000%
143        | 177,487         | 1.77487000%
144        | 260,353         | 2.60353000%
145        | 358,414         | 3.58414000%
146        | 467,486         | 4.67486000%
147        | 577,798         | 5.77798000%
148        | 679,640         | 6.79640000%
149        | 761,274         | 7.61274000%
150        | 812,726         | 8.12726000%
151        | 828,804         | 8.28804000%
152        | 811,223         | 8.11223000%
153        | 760,154         | 7.60154000%
154        | 684,967         | 6.84967000%
155        | 594,470         | 5.94470000%
156        | 496,697         | 4.96697000%
157        | 400,130         | 4.00130000%
158        | 312,914         | 3.12914000%
159        | 235,291         | 2.35291000%
160        | 171,926         | 1.71926000%
161        | 121,554         | 1.21554000%
162        | 83,220          | 0.83220000%
163        | 55,908          | 0.55908000%
164        | 36,336          | 0.36336000%
165        | 22,690          | 0.22690000%
166        | 13,725          | 0.13725000%
167        | 8,311           | 0.08311000%
168        | 4,779           | 0.04779000%
169        | 2,817           | 0.02817000%
170        | 1,554           | 0.01554000%
171        | 831             | 0.00831000%
172        | 421             | 0.00421000%
173        | 231             | 0.00231000%
174        | 116             | 0.00116000%
175        | 54              | 0.00054000%
176        | 24              | 0.00024000%
177        | 8               | 0.00008000%
178        | 7               | 0.00007000%
179        | 3               | 0.00003000%
180        | 2               | 0.00002000%
181        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 5               | 0.00005000%
81         | 7               | 0.00007000%
82         | 37              | 0.00037000%
83         | 152             | 0.00152000%
84         | 425             | 0.00425000%
85         | 1,103           | 0.01103000%
86         | 2,849           | 0.02849000%
87         | 6,314           | 0.06314000%
88         | 13,242          | 0.13242000%
89         | 25,987          | 0.25987000%
90         | 49,174          | 0.49174000%
91         | 83,925          | 0.83925000%
92         | 136,254         | 1.36254000%
93         | 207,612         | 2.07612000%
94         | 298,750         | 2.98750000%
95         | 406,243         | 4.06243000%
96         | 521,432         | 5.21432000%
97         | 636,140         | 6.36140000%
98         | 737,702         | 7.37702000%
99         | 812,342         | 8.12342000%
100        | 853,397         | 8.53397000%
101        | 854,560         | 8.54560000%
102        | 816,139         | 8.16139000%
103        | 747,508         | 7.47508000%
104        | 655,516         | 6.55516000%
105        | 550,998         | 5.50998000%
106        | 444,592         | 4.44592000%
107        | 345,147         | 3.45147000%
108        | 257,945         | 2.57945000%
109        | 184,889         | 1.84889000%
