==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,800
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
121        | 3               | 0.00003000%
122        | 12              | 0.00012000%
123        | 42              | 0.00042000%
124        | 199             | 0.00199000%
125        | 578             | 0.00578000%
126        | 1,722           | 0.01722000%
127        | 4,549           | 0.04549000%
128        | 10,552          | 0.10552000%
129        | 22,543          | 0.22543000%
130        | 44,159          | 0.44159000%
131        | 79,428          | 0.79428000%
132        | 133,808         | 1.33808000%
133        | 207,668         | 2.07668000%
134        | 303,982         | 3.03982000%
135        | 414,702         | 4.14702000%
136        | 534,371         | 5.34371000%
137        | 650,047         | 6.50047000%
138        | 750,297         | 7.50297000%
139        | 822,861         | 8.22861000%
140        | 857,549         | 8.57549000%
141        | 852,433         | 8.52433000%
142        | 809,660         | 8.09660000%
143        | 735,694         | 7.35694000%
144        | 642,839         | 6.42839000%
145        | 539,707         | 5.39707000%
146        | 434,892         | 4.34892000%
147        | 339,302         | 3.39302000%
148        | 255,019         | 2.55019000%
149        | 183,937         | 1.83937000%
150        | 129,229         | 1.29229000%
151        | 88,516          | 0.88516000%
152        | 57,901          | 0.57901000%
153        | 37,020          | 0.37020000%
154        | 22,930          | 0.22930000%
155        | 13,727          | 0.13727000%
156        | 8,023           | 0.08023000%
157        | 4,640           | 0.04640000%
158        | 2,557           | 0.02557000%
159        | 1,390           | 0.01390000%
160        | 798             | 0.00798000%
161        | 365             | 0.00365000%
162        | 178             | 0.00178000%
163        | 93              | 0.00093000%
164        | 49              | 0.00049000%
165        | 18              | 0.00018000%
166        | 6               | 0.00006000%
167        | 3               | 0.00003000%
169        | 1               | 0.00001000%
170        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 9               | 0.00009000%
75         | 22              | 0.00022000%
76         | 64              | 0.00064000%
77         | 227             | 0.00227000%
78         | 646             | 0.00646000%
79         | 1,743           | 0.01743000%
80         | 4,561           | 0.04561000%
81         | 10,198          | 0.10198000%
82         | 21,193          | 0.21193000%
83         | 40,943          | 0.40943000%
84         | 74,290          | 0.74290000%
85         | 125,211         | 1.25211000%
86         | 197,589         | 1.97589000%
87         | 290,199         | 2.90199000%
88         | 403,432         | 4.03432000%
89         | 528,329         | 5.28329000%
90         | 652,709         | 6.52709000%
91         | 762,750         | 7.62750000%
92         | 843,507         | 8.43507000%
93         | 883,450         | 8.83450000%
94         | 883,974         | 8.83974000%
95         | 839,517         | 8.39517000%
96         | 762,237         | 7.62237000%
97         | 658,751         | 6.58751000%
98         | 547,034         | 5.47034000%
99         | 432,826         | 4.32826000%
100        | 329,783         | 3.29783000%
101        | 241,047         | 2.41047000%
102        | 168,045         | 1.68045000%
103        | 112,610         | 1.12610000%
104        | 73,776          | 0.73776000%
105        | 46,288          | 0.46288000%
106        | 27,731          | 0.27731000%
107        | 16,205          | 0.16205000%
108        | 9,082           | 0.09082000%
109        | 4,854           | 0.04854000%
110        | 2,645           | 0.02645000%
111        | 1,337           | 0.01337000%
112        | 646             | 0.00646000%
113        | 287             | 0.00287000%
114        | 128             | 0.00128000%
115        | 75              | 0.00075000%
116        | 23              | 0.00023000%
117        | 15              | 0.00015000%
118        | 4               | 0.00004000%
119        | 5               | 0.00005000%
120        | 2               | 0.00002000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 1               | 0.00001000%
29         | 7               | 0.00007000%
30         | 19              | 0.00019000%
31         | 77              | 0.00077000%
32         | 239             | 0.00239000%
33         | 646             | 0.00646000%
34         | 1,767           | 0.01767000%
35         | 4,467           | 0.04467000%
36         | 10,710          | 0.10710000%
37         | 23,437          | 0.23437000%
38         | 48,197          | 0.48197000%
39         | 91,918          | 0.91918000%
40         | 162,188         | 1.62188000%
41         | 267,658         | 2.67658000%
42         | 408,794         | 4.08794000%
43         | 582,395         | 5.82395000%
44         | 764,780         | 7.64780000%
45         | 935,327         | 9.35327000%
46         | 1,058,738       | 10.58738000%
47         | 1,110,042       | 11.10042000%
48         | 1,076,369       | 10.76369000%
49         | 964,497         | 9.64497000%
50         | 800,869         | 8.00869000%
51         | 612,994         | 6.12994000%
52         | 434,352         | 4.34352000%
53         | 284,160         | 2.84160000%
54         | 170,837         | 1.70837000%
55         | 95,902          | 0.95902000%
56         | 48,929          | 0.48929000%
57         | 23,238          | 0.23238000%
58         | 10,241          | 0.10241000%
59         | 4,037           | 0.04037000%
60         | 1,450           | 0.01450000%
61         | 494             | 0.00494000%
62         | 146             | 0.00146000%
63         | 62              | 0.00062000%
64         | 15              | 0.00015000%
65         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 33,858          | 0.33858000%
1          | 113,632         | 1.13632000%
2          | 266,631         | 2.66631000%
3          | 491,395         | 4.91395000%
4          | 761,442         | 7.61442000%
5          | 1,022,512       | 10.22512000%
6          | 1,211,045       | 12.11045000%
7          | 1,285,927       | 12.85927000%
8          | 1,233,358       | 12.33358000%
9          | 1,075,560       | 10.75560000%
10         | 860,839         | 8.60839000%
11         | 631,793         | 6.31793000%
12         | 428,968         | 4.28968000%
13         | 268,323         | 2.68323000%
14         | 155,726         | 1.55726000%
15         | 83,521          | 0.83521000%
16         | 41,819          | 0.41819000%
17         | 19,628          | 0.19628000%
18         | 8,482           | 0.08482000%
19         | 3,499           | 0.03499000%
20         | 1,332           | 0.01332000%
21         | 484             | 0.00484000%
22         | 155             | 0.00155000%
23         | 59              | 0.00059000%
24         | 9               | 0.00009000%
25         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1370          |  0.0000% |  0.0002% |  0.0413% |  1.8023% | 18.0663% | 48.0099% | 28.6678% |  3.4122% |  0.0001%
 >= 6 copies | 4.3717          |  0.0000% |  0.0213% |  1.1636% | 13.0390% | 40.9800% | 37.2310% |  7.3309% |  0.2342% |  0.0000%
 >= 7 copies | 3.5480          |  0.0079% |  0.7465% | 10.1887% | 36.3082% | 39.6606% | 12.4191% |  0.6654% |  0.0037% |  0.0000%
