==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,800
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
91         | 1               | 0.00001000%
92         | 3               | 0.00003000%
93         | 31              | 0.00031000%
94         | 145             | 0.00145000%
95         | 645             | 0.00645000%
96         | 2,298           | 0.02298000%
97         | 6,857           | 0.06857000%
98         | 18,041          | 0.18041000%
99         | 41,152          | 0.41152000%
100        | 83,977          | 0.83977000%
101        | 153,658         | 1.53658000%
102        | 254,609         | 2.54609000%
103        | 386,798         | 3.86798000%
104        | 538,485         | 5.38485000%
105        | 694,357         | 6.94357000%
106        | 830,566         | 8.30566000%
107        | 930,815         | 9.30815000%
108        | 976,236         | 9.76236000%
109        | 963,591         | 9.63591000%
110        | 895,712         | 8.95712000%
111        | 789,361         | 7.89361000%
112        | 661,771         | 6.61771000%
113        | 527,256         | 5.27256000%
114        | 400,799         | 4.00799000%
115        | 291,246         | 2.91246000%
116        | 202,830         | 2.02830000%
117        | 135,482         | 1.35482000%
118        | 86,981          | 0.86981000%
119        | 54,279          | 0.54279000%
120        | 32,087          | 0.32087000%
121        | 18,601          | 0.18601000%
122        | 10,213          | 0.10213000%
123        | 5,466           | 0.05466000%
124        | 2,880           | 0.02880000%
125        | 1,399           | 0.01399000%
126        | 727             | 0.00727000%
127        | 356             | 0.00356000%
128        | 172             | 0.00172000%
129        | 63              | 0.00063000%
130        | 37              | 0.00037000%
131        | 11              | 0.00011000%
132        | 2               | 0.00002000%
133        | 2               | 0.00002000%
134        | 1               | 0.00001000%
135        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
55         | 3               | 0.00003000%
56         | 18              | 0.00018000%
57         | 94              | 0.00094000%
58         | 343             | 0.00343000%
59         | 1,174           | 0.01174000%
60         | 3,496           | 0.03496000%
61         | 9,394           | 0.09394000%
62         | 22,965          | 0.22965000%
63         | 49,002          | 0.49002000%
64         | 95,847          | 0.95847000%
65         | 169,996         | 1.69996000%
66         | 278,461         | 2.78461000%
67         | 417,204         | 4.17204000%
68         | 575,392         | 5.75392000%
69         | 739,328         | 7.39328000%
70         | 877,547         | 8.77547000%
71         | 975,526         | 9.75526000%
72         | 1,010,324       | 10.10324000%
73         | 984,309         | 9.84309000%
74         | 901,743         | 9.01743000%
75         | 774,896         | 7.74896000%
76         | 629,218         | 6.29218000%
77         | 485,418         | 4.85418000%
78         | 354,949         | 3.54949000%
79         | 245,504         | 2.45504000%
80         | 161,554         | 1.61554000%
81         | 101,463         | 1.01463000%
82         | 60,816          | 0.60816000%
83         | 35,028          | 0.35028000%
84         | 19,298          | 0.19298000%
85         | 10,130          | 0.10130000%
86         | 5,120           | 0.05120000%
87         | 2,452           | 0.02452000%
88         | 1,124           | 0.01124000%
89         | 519             | 0.00519000%
90         | 211             | 0.00211000%
91         | 79              | 0.00079000%
92         | 35              | 0.00035000%
93         | 14              | 0.00014000%
94         | 4               | 0.00004000%
96         | 1               | 0.00001000%
97         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 1               | 0.00001000%
20         | 4               | 0.00004000%
21         | 10              | 0.00010000%
22         | 56              | 0.00056000%
23         | 266             | 0.00266000%
24         | 789             | 0.00789000%
25         | 2,276           | 0.02276000%
26         | 6,704           | 0.06704000%
27         | 17,157          | 0.17157000%
28         | 40,409          | 0.40409000%
29         | 86,551          | 0.86551000%
30         | 168,784         | 1.68784000%
31         | 299,215         | 2.99215000%
32         | 485,459         | 4.85459000%
33         | 710,286         | 7.10286000%
34         | 946,279         | 9.46279000%
35         | 1,144,799       | 11.44799000%
36         | 1,251,383       | 12.51383000%
37         | 1,238,174       | 12.38174000%
38         | 1,110,675       | 11.10675000%
39         | 896,436         | 8.96436000%
40         | 655,141         | 6.55141000%
41         | 432,884         | 4.32884000%
42         | 256,270         | 2.56270000%
43         | 137,588         | 1.37588000%
44         | 66,432          | 0.66432000%
45         | 28,996          | 0.28996000%
46         | 11,260          | 0.11260000%
47         | 4,004           | 0.04004000%
48         | 1,242           | 0.01242000%
49         | 358             | 0.00358000%
50         | 86              | 0.00086000%
51         | 22              | 0.00022000%
52         | 3               | 0.00003000%
53         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,559,780       | 15.59780000%
1          | 1,788,061       | 17.88061000%
2          | 1,905,711       | 19.05711000%
3          | 1,679,020       | 16.79020000%
4          | 1,268,560       | 12.68560000%
5          | 838,106         | 8.38106000%
6          | 491,928         | 4.91928000%
7          | 259,665         | 2.59665000%
8          | 123,483         | 1.23483000%
9          | 53,374          | 0.53374000%
10         | 21,055          | 0.21055000%
11         | 7,640           | 0.07640000%
12         | 2,568           | 0.02568000%
13         | 765             | 0.00765000%
14         | 218             | 0.00218000%
15         | 48              | 0.00048000%
16         | 14              | 0.00014000%
17         | 3               | 0.00003000%
18         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.9968          |  0.0006% |  0.1549% |  3.9436% | 23.8540% | 43.7547% | 24.7749% |  3.4375% |  0.0799% |  0.0000%
 >= 6 copies | 2.9863          |  0.1189% |  3.9974% | 24.7172% | 43.3992% | 23.9305% |  3.7380% |  0.0986% |  0.0003% |  0.0000%
 >= 7 copies | 2.0489          |  2.6714% | 23.2908% | 44.8365% | 25.0228% |  4.0369% |  0.1412% |  0.0004% |  0.0000% |  0.0000%
