==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,270
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
70         | 6               | 0.00006000%
71         | 64              | 0.00064000%
72         | 455             | 0.00455000%
73         | 2,107           | 0.02107000%
74         | 7,902           | 0.07902000%
75         | 24,726          | 0.24726000%
76         | 62,596          | 0.62596000%
77         | 135,986         | 1.35986000%
78         | 254,016         | 2.54016000%
79         | 419,089         | 4.19089000%
80         | 616,680         | 6.16680000%
81         | 819,208         | 8.19208000%
82         | 986,705         | 9.86705000%
83         | 1,087,730       | 10.87730000%
84         | 1,107,617       | 11.07617000%
85         | 1,043,250       | 10.43250000%
86         | 915,697         | 9.15697000%
87         | 753,983         | 7.53983000%
88         | 581,252         | 5.81252000%
89         | 423,001         | 4.23001000%
90         | 291,647         | 2.91647000%
91         | 192,079         | 1.92079000%
92         | 119,455         | 1.19455000%
93         | 70,228          | 0.70228000%
94         | 40,371          | 0.40371000%
95         | 21,959          | 0.21959000%
96         | 11,296          | 0.11296000%
97         | 5,692           | 0.05692000%
98         | 2,825           | 0.02825000%
99         | 1,313           | 0.01313000%
100        | 608             | 0.00608000%
101        | 271             | 0.00271000%
102        | 120             | 0.00120000%
103        | 32              | 0.00032000%
104        | 27              | 0.00027000%
105        | 3               | 0.00003000%
106        | 2               | 0.00002000%
107        | 1               | 0.00001000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
41         | 8               | 0.00008000%
42         | 29              | 0.00029000%
43         | 174             | 0.00174000%
44         | 832             | 0.00832000%
45         | 3,143           | 0.03143000%
46         | 10,038          | 0.10038000%
47         | 27,659          | 0.27659000%
48         | 67,266          | 0.67266000%
49         | 138,300         | 1.38300000%
50         | 257,382         | 2.57382000%
51         | 424,362         | 4.24362000%
52         | 627,167         | 6.27167000%
53         | 839,110         | 8.39110000%
54         | 1,015,305       | 10.15305000%
55         | 1,124,903       | 11.24903000%
56         | 1,144,223       | 11.44223000%
57         | 1,070,831       | 10.70831000%
58         | 930,128         | 9.30128000%
59         | 747,834         | 7.47834000%
60         | 560,939         | 5.60939000%
61         | 394,204         | 3.94204000%
62         | 259,570         | 2.59570000%
63         | 160,345         | 1.60345000%
64         | 93,514          | 0.93514000%
65         | 51,542          | 0.51542000%
66         | 26,885          | 0.26885000%
67         | 13,208          | 0.13208000%
68         | 6,216           | 0.06216000%
69         | 2,909           | 0.02909000%
70         | 1,207           | 0.01207000%
71         | 462             | 0.00462000%
72         | 193             | 0.00193000%
73         | 75              | 0.00075000%
74         | 20              | 0.00020000%
75         | 12              | 0.00012000%
76         | 4               | 0.00004000%
77         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 1               | 0.00001000%
14         | 8               | 0.00008000%
15         | 24              | 0.00024000%
16         | 145             | 0.00145000%
17         | 659             | 0.00659000%
18         | 2,245           | 0.02245000%
19         | 7,271           | 0.07271000%
20         | 21,214          | 0.21214000%
21         | 55,286          | 0.55286000%
22         | 125,931         | 1.25931000%
23         | 257,690         | 2.57690000%
24         | 463,260         | 4.63260000%
25         | 742,267         | 7.42267000%
26         | 1,047,073       | 10.47073000%
27         | 1,300,646       | 13.00646000%
28         | 1,427,834       | 14.27834000%
29         | 1,374,737       | 13.74737000%
30         | 1,164,014       | 11.64014000%
31         | 865,109         | 8.65109000%
32         | 559,537         | 5.59537000%
33         | 319,701         | 3.19701000%
34         | 158,298         | 1.58298000%
35         | 68,845          | 0.68845000%
36         | 26,250          | 0.26250000%
37         | 8,625           | 0.08625000%
38         | 2,509           | 0.02509000%
39         | 658             | 0.00658000%
40         | 138             | 0.00138000%
41         | 18              | 0.00018000%
42         | 5               | 0.00005000%
43         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,962,045       | 59.62045000%
1          | 2,025,449       | 20.25449000%
2          | 1,134,163       | 11.34163000%
3          | 540,495         | 5.40495000%
4          | 221,888         | 2.21888000%
5          | 80,526          | 0.80526000%
6          | 25,566          | 0.25566000%
7          | 7,367           | 0.07367000%
8          | 1,938           | 0.01938000%
9          | 443             | 0.00443000%
10         | 92              | 0.00092000%
11         | 26              | 0.00026000%
12         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.6830          |  0.3721% |  7.9962% | 33.5517% | 40.8401% | 15.5509% |  1.6565% |  0.0324% |  0.0000% |  0.0000%
 >= 6 copies | 1.6629          |  6.8754% | 36.1026% | 42.0957% | 13.7290% |  1.1782% |  0.0191% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9143          | 29.7040% | 50.7035% | 18.0766% |  1.4936% |  0.0224% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
