==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,980
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
80         | 2               | 0.00002000%
81         | 27              | 0.00027000%
82         | 186             | 0.00186000%
83         | 922             | 0.00922000%
84         | 3,502           | 0.03502000%
85         | 10,934          | 0.10934000%
86         | 28,975          | 0.28975000%
87         | 66,573          | 0.66573000%
88         | 134,421         | 1.34421000%
89         | 239,491         | 2.39491000%
90         | 382,104         | 3.82104000%
91         | 552,904         | 5.52904000%
92         | 732,907         | 7.32907000%
93         | 888,367         | 8.88367000%
94         | 998,762         | 9.98762000%
95         | 1,043,278       | 10.43278000%
96         | 1,015,886       | 10.15886000%
97         | 927,088         | 9.27088000%
98         | 794,836         | 7.94836000%
99         | 646,990         | 6.46990000%
100        | 496,566         | 4.96566000%
101        | 362,184         | 3.62184000%
102        | 252,306         | 2.52306000%
103        | 167,509         | 1.67509000%
104        | 106,627         | 1.06627000%
105        | 64,429          | 0.64429000%
106        | 37,961          | 0.37961000%
107        | 21,178          | 0.21178000%
108        | 11,358          | 0.11358000%
109        | 5,965           | 0.05965000%
110        | 3,093           | 0.03093000%
111        | 1,402           | 0.01402000%
112        | 697             | 0.00697000%
113        | 304             | 0.00304000%
114        | 159             | 0.00159000%
115        | 66              | 0.00066000%
116        | 26              | 0.00026000%
117        | 8               | 0.00008000%
118        | 4               | 0.00004000%
119        | 2               | 0.00002000%
123        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
46         | 1               | 0.00001000%
47         | 1               | 0.00001000%
48         | 12              | 0.00012000%
49         | 67              | 0.00067000%
50         | 283             | 0.00283000%
51         | 1,071           | 0.01071000%
52         | 3,478           | 0.03478000%
53         | 10,315          | 0.10315000%
54         | 26,338          | 0.26338000%
55         | 59,750          | 0.59750000%
56         | 120,334         | 1.20334000%
57         | 216,307         | 2.16307000%
58         | 353,386         | 3.53386000%
59         | 525,326         | 5.25326000%
60         | 710,140         | 7.10140000%
61         | 883,977         | 8.83977000%
62         | 1,011,446       | 10.11446000%
63         | 1,076,096       | 10.76096000%
64         | 1,060,187       | 10.60187000%
65         | 972,622         | 9.72622000%
66         | 833,068         | 8.33068000%
67         | 670,268         | 6.70268000%
68         | 505,570         | 5.05570000%
69         | 360,544         | 3.60544000%
70         | 242,532         | 2.42532000%
71         | 153,579         | 1.53579000%
72         | 93,037          | 0.93037000%
73         | 52,601          | 0.52601000%
74         | 29,003          | 0.29003000%
75         | 15,096          | 0.15096000%
76         | 7,289           | 0.07289000%
77         | 3,506           | 0.03506000%
78         | 1,630           | 0.01630000%
79         | 674             | 0.00674000%
80         | 275             | 0.00275000%
81         | 123             | 0.00123000%
82         | 40              | 0.00040000%
83         | 21              | 0.00021000%
84         | 4               | 0.00004000%
85         | 2               | 0.00002000%
87         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
16         | 1               | 0.00001000%
17         | 9               | 0.00009000%
18         | 26              | 0.00026000%
19         | 139             | 0.00139000%
20         | 538             | 0.00538000%
21         | 1,783           | 0.01783000%
22         | 5,394           | 0.05394000%
23         | 15,399          | 0.15399000%
24         | 38,708          | 0.38708000%
25         | 87,759          | 0.87759000%
26         | 179,115         | 1.79115000%
27         | 330,294         | 3.30294000%
28         | 545,214         | 5.45214000%
29         | 805,921         | 8.05921000%
30         | 1,069,793       | 10.69793000%
31         | 1,267,464       | 12.67464000%
32         | 1,343,658       | 13.43658000%
33         | 1,272,708       | 12.72708000%
34         | 1,072,947       | 10.72947000%
35         | 805,895         | 8.05895000%
36         | 538,426         | 5.38426000%
37         | 320,383         | 3.20383000%
38         | 168,518         | 1.68518000%
39         | 79,037          | 0.79037000%
40         | 33,075          | 0.33075000%
41         | 12,230          | 0.12230000%
42         | 4,037           | 0.04037000%
43         | 1,152           | 0.01152000%
44         | 303             | 0.00303000%
45         | 63              | 0.00063000%
46         | 9               | 0.00009000%
47         | 1               | 0.00001000%
48         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,692,240       | 36.92240000%
1          | 2,336,389       | 23.36389000%
2          | 1,758,813       | 17.58813000%
3          | 1,112,659       | 11.12659000%
4          | 610,190         | 6.10190000%
5          | 293,189         | 2.93189000%
6          | 125,028         | 1.25028000%
7          | 48,068          | 0.48068000%
8          | 16,275          | 0.16275000%
9          | 5,148           | 0.05148000%
10         | 1,492           | 0.01492000%
11         | 395             | 0.00395000%
12         | 83              | 0.00083000%
13         | 27              | 0.00027000%
14         | 3               | 0.00003000%
15         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.3381          |  0.0261% |  1.5829% | 15.2801% | 40.3306% | 33.7220% |  8.5707% |  0.4843% |  0.0034% |  0.0000%
 >= 6 copies | 2.2843          |  1.3633% | 16.4912% | 42.5172% | 32.0145% |  7.2118% |  0.3992% |  0.0028% |  0.0000% |  0.0000%
 >= 7 copies | 1.4101          | 11.9444% | 43.8643% | 35.8602% |  7.9028% |  0.4249% |  0.0035% |  0.0000% |  0.0000% |  0.0000%
