==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,720
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
76         | 1               | 0.00001000%
77         | 17              | 0.00017000%
78         | 138             | 0.00138000%
79         | 751             | 0.00751000%
80         | 3,024           | 0.03024000%
81         | 10,311          | 0.10311000%
82         | 28,259          | 0.28259000%
83         | 67,043          | 0.67043000%
84         | 137,441         | 1.37441000%
85         | 248,341         | 2.48341000%
86         | 400,901         | 4.00901000%
87         | 579,766         | 5.79766000%
88         | 767,099         | 7.67099000%
89         | 927,258         | 9.27258000%
90         | 1,032,952       | 10.32952000%
91         | 1,064,875       | 10.64875000%
92         | 1,026,673       | 10.26673000%
93         | 921,867         | 9.21867000%
94         | 778,826         | 7.78826000%
95         | 617,444         | 6.17444000%
96         | 467,745         | 4.67745000%
97         | 333,501         | 3.33501000%
98         | 227,758         | 2.27758000%
99         | 146,980         | 1.46980000%
100        | 91,762          | 0.91762000%
101        | 53,966          | 0.53966000%
102        | 30,955          | 0.30955000%
103        | 16,895          | 0.16895000%
104        | 8,818           | 0.08818000%
105        | 4,469           | 0.04469000%
106        | 2,282           | 0.02282000%
107        | 1,023           | 0.01023000%
108        | 474             | 0.00474000%
109        | 208             | 0.00208000%
110        | 101             | 0.00101000%
111        | 52              | 0.00052000%
112        | 14              | 0.00014000%
113        | 7               | 0.00007000%
114        | 1               | 0.00001000%
115        | 1               | 0.00001000%
118        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
44         | 1               | 0.00001000%
45         | 5               | 0.00005000%
46         | 29              | 0.00029000%
47         | 120             | 0.00120000%
48         | 588             | 0.00588000%
49         | 1,982           | 0.01982000%
50         | 6,483           | 0.06483000%
51         | 18,007          | 0.18007000%
52         | 43,708          | 0.43708000%
53         | 94,519          | 0.94519000%
54         | 179,987         | 1.79987000%
55         | 307,987         | 3.07987000%
56         | 477,497         | 4.77497000%
57         | 668,121         | 6.68121000%
58         | 858,466         | 8.58466000%
59         | 1,009,065       | 10.09065000%
60         | 1,091,242       | 10.91242000%
61         | 1,093,704       | 10.93704000%
62         | 1,015,835       | 10.15835000%
63         | 876,735         | 8.76735000%
64         | 709,512         | 7.09512000%
65         | 536,612         | 5.36612000%
66         | 381,540         | 3.81540000%
67         | 256,472         | 2.56472000%
68         | 162,222         | 1.62222000%
69         | 96,606          | 0.96606000%
70         | 54,713          | 0.54713000%
71         | 29,708          | 0.29708000%
72         | 15,029          | 0.15029000%
73         | 7,399           | 0.07399000%
74         | 3,516           | 0.03516000%
75         | 1,491           | 0.01491000%
76         | 670             | 0.00670000%
77         | 259             | 0.00259000%
78         | 107             | 0.00107000%
79         | 43              | 0.00043000%
80         | 10              | 0.00010000%
81         | 8               | 0.00008000%
82         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 10              | 0.00010000%
17         | 38              | 0.00038000%
18         | 172             | 0.00172000%
19         | 641             | 0.00641000%
20         | 2,211           | 0.02211000%
21         | 6,748           | 0.06748000%
22         | 18,860          | 0.18860000%
23         | 47,958          | 0.47958000%
24         | 107,899         | 1.07899000%
25         | 218,720         | 2.18720000%
26         | 395,141         | 3.95141000%
27         | 635,557         | 6.35557000%
28         | 916,588         | 9.16588000%
29         | 1,177,097       | 11.77097000%
30         | 1,342,545       | 13.42545000%
31         | 1,362,215       | 13.62215000%
32         | 1,227,063       | 12.27063000%
33         | 980,600         | 9.80600000%
34         | 692,991         | 6.92991000%
35         | 432,559         | 4.32559000%
36         | 238,985         | 2.38985000%
37         | 116,528         | 1.16528000%
38         | 50,667          | 0.50667000%
39         | 19,234          | 0.19234000%
40         | 6,415           | 0.06415000%
41         | 1,923           | 0.01923000%
42         | 492             | 0.00492000%
43         | 118             | 0.00118000%
44         | 21              | 0.00021000%
45         | 2               | 0.00002000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,515,805       | 45.15805000%
1          | 2,306,590       | 23.06590000%
2          | 1,556,044       | 15.56044000%
3          | 886,165         | 8.86165000%
4          | 437,128         | 4.37128000%
5          | 189,704         | 1.89704000%
6          | 72,842          | 0.72842000%
7          | 24,937          | 0.24937000%
8          | 7,831           | 0.07831000%
9          | 2,230           | 0.02230000%
10         | 549             | 0.00549000%
11         | 141             | 0.00141000%
12         | 31              | 0.00031000%
13         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.1062          |  0.0746% |  3.0058% | 21.3839% | 42.8768% | 27.2890% |  5.1627% |  0.2061% |  0.0011% |  0.0000%
 >= 6 copies | 2.0558          |  2.5935% | 23.1042% | 44.8358% | 25.2152% |  4.0989% |  0.1518% |  0.0006% |  0.0000% |  0.0000%
 >= 7 copies | 1.2197          | 17.3478% | 48.3051% | 29.5376% |  4.6453% |  0.1634% |  0.0007% |  0.0000% |  0.0000% |  0.0000%
