==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,070
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
67         | 3               | 0.00003000%
68         | 51              | 0.00051000%
69         | 414             | 0.00414000%
70         | 2,037           | 0.02037000%
71         | 8,047           | 0.08047000%
72         | 25,815          | 0.25815000%
73         | 66,319          | 0.66319000%
74         | 145,704         | 1.45704000%
75         | 272,492         | 2.72492000%
76         | 449,818         | 4.49818000%
77         | 658,566         | 6.58566000%
78         | 865,267         | 8.65267000%
79         | 1,030,204       | 10.30204000%
80         | 1,120,616       | 11.20616000%
81         | 1,121,630       | 11.21630000%
82         | 1,037,076       | 10.37076000%
83         | 893,850         | 8.93850000%
84         | 719,654         | 7.19654000%
85         | 542,863         | 5.42863000%
86         | 386,665         | 3.86665000%
87         | 260,313         | 2.60313000%
88         | 166,424         | 1.66424000%
89         | 101,368         | 1.01368000%
90         | 58,536          | 0.58536000%
91         | 32,344          | 0.32344000%
92         | 17,339          | 0.17339000%
93         | 8,606           | 0.08606000%
94         | 4,245           | 0.04245000%
95         | 2,075           | 0.02075000%
96         | 939             | 0.00939000%
97         | 415             | 0.00415000%
98         | 195             | 0.00195000%
99         | 68              | 0.00068000%
100        | 28              | 0.00028000%
101        | 11              | 0.00011000%
102        | 1               | 0.00001000%
103        | 1               | 0.00001000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 4               | 0.00004000%
40         | 18              | 0.00018000%
41         | 127             | 0.00127000%
42         | 739             | 0.00739000%
43         | 2,834           | 0.02834000%
44         | 9,568           | 0.09568000%
45         | 27,272          | 0.27272000%
46         | 67,013          | 0.67013000%
47         | 142,140         | 1.42140000%
48         | 266,523         | 2.66523000%
49         | 441,725         | 4.41725000%
50         | 654,632         | 6.54632000%
51         | 873,059         | 8.73059000%
52         | 1,050,826       | 10.50826000%
53         | 1,155,999       | 11.55999000%
54         | 1,160,378       | 11.60378000%
55         | 1,072,288       | 10.72288000%
56         | 915,173         | 9.15173000%
57         | 721,861         | 7.21861000%
58         | 531,249         | 5.31249000%
59         | 365,700         | 3.65700000%
60         | 234,721         | 2.34721000%
61         | 142,263         | 1.42263000%
62         | 79,969          | 0.79969000%
63         | 43,345          | 0.43345000%
64         | 21,743          | 0.21743000%
65         | 10,451          | 0.10451000%
66         | 4,763           | 0.04763000%
67         | 2,187           | 0.02187000%
68         | 910             | 0.00910000%
69         | 333             | 0.00333000%
70         | 117             | 0.00117000%
71         | 42              | 0.00042000%
72         | 21              | 0.00021000%
73         | 4               | 0.00004000%
74         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 6               | 0.00006000%
14         | 19              | 0.00019000%
15         | 107             | 0.00107000%
16         | 537             | 0.00537000%
17         | 1,993           | 0.01993000%
18         | 6,605           | 0.06605000%
19         | 19,789          | 0.19789000%
20         | 52,840          | 0.52840000%
21         | 124,023         | 1.24023000%
22         | 257,995         | 2.57995000%
23         | 470,078         | 4.70078000%
24         | 759,174         | 7.59174000%
25         | 1,075,720       | 10.75720000%
26         | 1,336,239       | 13.36239000%
27         | 1,456,660       | 14.56660000%
28         | 1,389,142       | 13.89142000%
29         | 1,156,484       | 11.56484000%
30         | 840,268         | 8.40268000%
31         | 531,217         | 5.31217000%
32         | 293,033         | 2.93033000%
33         | 139,773         | 1.39773000%
34         | 58,080          | 0.58080000%
35         | 21,131          | 0.21131000%
36         | 6,756           | 0.06756000%
37         | 1,845           | 0.01845000%
38         | 377             | 0.00377000%
39         | 93              | 0.00093000%
40         | 13              | 0.00013000%
41         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,573,485       | 65.73485000%
1          | 1,832,539       | 18.32539000%
2          | 946,070         | 9.46070000%
3          | 416,237         | 4.16237000%
4          | 157,966         | 1.57966000%
5          | 52,894          | 0.52894000%
6          | 15,548          | 0.15548000%
7          | 4,004           | 0.04004000%
8          | 980             | 0.00980000%
9          | 216             | 0.00216000%
10         | 53              | 0.00053000%
11         | 5               | 0.00005000%
12         | 2               | 0.00002000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.4885          |  0.7204% | 11.6484% | 38.5247% | 37.1845% | 11.0273% |  0.8833% |  0.0114% |  0.0000% |  0.0000%
 >= 6 copies | 1.4927          |  9.9833% | 41.5699% | 38.2514% |  9.5907% |  0.5983% |  0.0064% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.7905          | 36.2111% | 49.3610% | 13.6042% |  0.8162% |  0.0075% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
