==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,250
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
83         | 1               | 0.00001000%
84         | 1               | 0.00001000%
85         | 27              | 0.00027000%
86         | 199             | 0.00199000%
87         | 869             | 0.00869000%
88         | 3,267           | 0.03267000%
89         | 9,730           | 0.09730000%
90         | 26,100          | 0.26100000%
91         | 58,456          | 0.58456000%
92         | 118,804         | 1.18804000%
93         | 212,234         | 2.12234000%
94         | 342,306         | 3.42306000%
95         | 500,862         | 5.00862000%
96         | 672,618         | 6.72618000%
97         | 830,785         | 8.30785000%
98         | 950,591         | 9.50591000%
99         | 1,013,109       | 10.13109000%
100        | 1,010,306       | 10.10306000%
101        | 945,231         | 9.45231000%
102        | 830,578         | 8.30578000%
103        | 693,370         | 6.93370000%
104        | 548,152         | 5.48152000%
105        | 410,504         | 4.10504000%
106        | 294,104         | 2.94104000%
107        | 201,701         | 2.01701000%
108        | 131,780         | 1.31780000%
109        | 82,273          | 0.82273000%
110        | 49,647          | 0.49647000%
111        | 28,731          | 0.28731000%
112        | 16,144          | 0.16144000%
113        | 8,761           | 0.08761000%
114        | 4,475           | 0.04475000%
115        | 2,201           | 0.02201000%
116        | 1,123           | 0.01123000%
117        | 510             | 0.00510000%
118        | 241             | 0.00241000%
119        | 129             | 0.00129000%
120        | 53              | 0.00053000%
121        | 15              | 0.00015000%
122        | 8               | 0.00008000%
123        | 3               | 0.00003000%
126        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
50         | 8               | 0.00008000%
51         | 27              | 0.00027000%
52         | 128             | 0.00128000%
53         | 483             | 0.00483000%
54         | 1,744           | 0.01744000%
55         | 5,237           | 0.05237000%
56         | 14,269          | 0.14269000%
57         | 34,233          | 0.34233000%
58         | 73,073          | 0.73073000%
59         | 139,939         | 1.39939000%
60         | 240,890         | 2.40890000%
61         | 382,560         | 3.82560000%
62         | 549,285         | 5.49285000%
63         | 727,175         | 7.27175000%
64         | 887,629         | 8.87629000%
65         | 1,003,793       | 10.03793000%
66         | 1,055,268       | 10.55268000%
67         | 1,030,540       | 10.30540000%
68         | 943,347         | 9.43347000%
69         | 808,285         | 8.08285000%
70         | 650,610         | 6.50610000%
71         | 493,231         | 4.93231000%
72         | 354,096         | 3.54096000%
73         | 239,862         | 2.39862000%
74         | 154,411         | 1.54411000%
75         | 93,815          | 0.93815000%
76         | 54,726          | 0.54726000%
77         | 30,277          | 0.30277000%
78         | 16,006          | 0.16006000%
79         | 8,060           | 0.08060000%
80         | 3,877           | 0.03877000%
81         | 1,756           | 0.01756000%
82         | 796             | 0.00796000%
83         | 341             | 0.00341000%
84         | 127             | 0.00127000%
85         | 68              | 0.00068000%
86         | 15              | 0.00015000%
87         | 8               | 0.00008000%
88         | 3               | 0.00003000%
89         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
18         | 6               | 0.00006000%
19         | 28              | 0.00028000%
20         | 114             | 0.00114000%
21         | 401             | 0.00401000%
22         | 1,307           | 0.01307000%
23         | 4,220           | 0.04220000%
24         | 11,752          | 0.11752000%
25         | 29,888          | 0.29888000%
26         | 68,914          | 0.68914000%
27         | 142,445         | 1.42445000%
28         | 267,779         | 2.67779000%
29         | 453,589         | 4.53589000%
30         | 690,578         | 6.90578000%
31         | 949,093         | 9.49093000%
32         | 1,172,288       | 11.72288000%
33         | 1,300,283       | 13.00283000%
34         | 1,294,209       | 12.94209000%
35         | 1,154,487       | 11.54487000%
36         | 922,957         | 9.22957000%
37         | 659,967         | 6.59967000%
38         | 422,096         | 4.22096000%
39         | 240,886         | 2.40886000%
40         | 122,018         | 1.22018000%
41         | 56,234          | 0.56234000%
