==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,870
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
136        | 2               | 0.00002000%
137        | 3               | 0.00003000%
138        | 6               | 0.00006000%
139        | 48              | 0.00048000%
140        | 156             | 0.00156000%
141        | 519             | 0.00519000%
142        | 1,404           | 0.01404000%
143        | 3,281           | 0.03281000%
144        | 7,610           | 0.07610000%
145        | 15,738          | 0.15738000%
146        | 30,713          | 0.30713000%
147        | 54,933          | 0.54933000%
148        | 92,743          | 0.92743000%
149        | 146,802         | 1.46802000%
150        | 219,076         | 2.19076000%
151        | 307,208         | 3.07208000%
152        | 407,736         | 4.07736000%
153        | 514,829         | 5.14829000%
154        | 617,257         | 6.17257000%
155        | 706,583         | 7.06583000%
156        | 770,947         | 7.70947000%
157        | 806,385         | 8.06385000%
158        | 809,374         | 8.09374000%
159        | 778,069         | 7.78069000%
160        | 719,769         | 7.19769000%
161        | 640,613         | 6.40613000%
162        | 550,939         | 5.50939000%
163        | 455,960         | 4.55960000%
164        | 366,622         | 3.66622000%
165        | 284,396         | 2.84396000%
166        | 213,551         | 2.13551000%
167        | 156,080         | 1.56080000%
168        | 109,843         | 1.09843000%
169        | 75,781          | 0.75781000%
170        | 50,676          | 0.50676000%
171        | 32,929          | 0.32929000%
172        | 20,727          | 0.20727000%
173        | 12,874          | 0.12874000%
174        | 7,585           | 0.07585000%
175        | 4,424           | 0.04424000%
176        | 2,705           | 0.02705000%
177        | 1,491           | 0.01491000%
178        | 757             | 0.00757000%
179        | 401             | 0.00401000%
180        | 239             | 0.00239000%
181        | 108             | 0.00108000%
182        | 62              | 0.00062000%
183        | 25              | 0.00025000%
184        | 10              | 0.00010000%
185        | 6               | 0.00006000%
186        | 4               | 0.00004000%
187        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
83         | 1               | 0.00001000%
84         | 2               | 0.00002000%
85         | 15              | 0.00015000%
86         | 37              | 0.00037000%
87         | 126             | 0.00126000%
88         | 408             | 0.00408000%
89         | 1,131           | 0.01131000%
90         | 2,638           | 0.02638000%
91         | 5,744           | 0.05744000%
92         | 12,104          | 0.12104000%
93         | 23,742          | 0.23742000%
94         | 43,974          | 0.43974000%
95         | 75,027          | 0.75027000%
96         | 122,103         | 1.22103000%
97         | 186,782         | 1.86782000%
98         | 269,802         | 2.69802000%
99         | 368,870         | 3.68870000%
100        | 478,435         | 4.78435000%
101        | 589,952         | 5.89952000%
102        | 691,917         | 6.91917000%
103        | 774,335         | 7.74335000%
104        | 824,217         | 8.24217000%
105        | 840,285         | 8.40285000%
106        | 819,874         | 8.19874000%
107        | 763,044         | 7.63044000%
108        | 685,697         | 6.85697000%
109        | 588,117         | 5.88117000%
110        | 486,051         | 4.86051000%
111        | 386,127         | 3.86127000%
112        | 296,992         | 2.96992000%
113        | 218,273         | 2.18273000%
114        | 155,087         | 1.55087000%
115        | 105,982         | 1.05982000%
116        | 70,728          | 0.70728000%
117        | 45,432          | 0.45432000%
118        | 28,378          | 0.28378000%
119        | 16,884          | 0.16884000%
120        | 9,875           | 0.09875000%
121        | 5,538           | 0.05538000%
122        | 3,020           | 0.03020000%
123        | 1,612           | 0.01612000%
124        | 839             | 0.00839000%
125        | 397             | 0.00397000%
126        | 218             | 0.00218000%
127        | 100             | 0.00100000%
128        | 57              | 0.00057000%
129        | 16              | 0.00016000%
130        | 6               | 0.00006000%
131        | 6               | 0.00006000%
132        | 2               | 0.00002000%
134        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
33         | 5               | 0.00005000%
34         | 5               | 0.00005000%
35         | 25              | 0.00025000%
36         | 93              | 0.00093000%
37         | 255             | 0.00255000%
38         | 624             | 0.00624000%
39         | 1,764           | 0.01764000%
40         | 4,168           | 0.04168000%
41         | 9,393           | 0.09393000%
42         | 20,220          | 0.20220000%
43         | 39,908          | 0.39908000%
44         | 74,796          | 0.74796000%
45         | 131,129         | 1.31129000%
46         | 213,629         | 2.13629000%
47         | 328,757         | 3.28757000%
48         | 473,121         | 4.73121000%
49         | 631,857         | 6.31857000%
50         | 793,750         | 7.93750000%
51         | 934,834         | 9.34834000%
52         | 1,025,325       | 10.25325000%
53         | 1,047,272       | 10.47272000%
54         | 1,000,219       | 10.00219000%
55         | 890,108         | 8.90108000%
56         | 738,525         | 7.38525000%
57         | 572,404         | 5.72404000%
58         | 413,196         | 4.13196000%
59         | 275,866         | 2.75866000%
60         | 173,363         | 1.73363000%
61         | 101,158         | 1.01158000%
62         | 54,399          | 0.54399000%
63         | 27,521          | 0.27521000%
64         | 12,939          | 0.12939000%
65         | 5,738           | 0.05738000%
66         | 2,313           | 0.02313000%
67         | 863             | 0.00863000%
68         | 321             | 0.00321000%
69         | 106             | 0.00106000%
70         | 20              | 0.00020000%
71         | 10              | 0.00010000%
72         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,459           | 0.01459000%
1          | 7,390           | 0.07390000%
2          | 24,908          | 0.24908000%
3          | 64,415          | 0.64415000%
4          | 139,157         | 1.39157000%
5          | 258,547         | 2.58547000%
6          | 423,199         | 4.23199000%
7          | 621,931         | 6.21931000%
8          | 825,679         | 8.25679000%
9          | 999,461         | 9.99461000%
10         | 1,108,808       | 11.08808000%
11         | 1,133,176       | 11.33176000%
12         | 1,070,448       | 10.70448000%
13         | 936,764         | 9.36764000%
14         | 762,380         | 7.62380000%
15         | 578,467         | 5.78467000%
16         | 408,870         | 4.08870000%
17         | 269,937         | 2.69937000%
18         | 166,561         | 1.66561000%
19         | 96,574          | 0.96574000%
20         | 52,522          | 0.52522000%
21         | 26,787          | 0.26787000%
22         | 12,813          | 0.12813000%
23         | 5,746           | 0.05746000%
24         | 2,471           | 0.02471000%
25         | 985             | 0.00985000%
26         | 366             | 0.00366000%
27         | 121             | 0.00121000%
28         | 34              | 0.00034000%
29         | 20              | 0.00020000%
30         | 2               | 0.00002000%
31         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.5319          |  0.0000% |  0.0000% |  0.0024% |  0.2994% |  7.2652% | 40.4192% | 42.9682% |  9.0449% |  0.0007%
 >= 6 copies | 4.8914          |  0.0000% |  0.0005% |  0.1174% |  3.5594% | 25.7447% | 49.5942% | 19.6051% |  1.3787% |  0.0000%
 >= 7 copies | 4.1861          |  0.0001% |  0.0480% |  1.9943% | 17.6187% | 44.3540% | 31.6791% |  4.2318% |  0.0741% |  0.0000%
