==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,660
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
75         | 2               | 0.00002000%
76         | 14              | 0.00014000%
77         | 96              | 0.00096000%
78         | 651             | 0.00651000%
79         | 2,660           | 0.02660000%
80         | 9,189           | 0.09189000%
81         | 26,159          | 0.26159000%
82         | 63,376          | 0.63376000%
83         | 131,111         | 1.31111000%
84         | 240,367         | 2.40367000%
85         | 391,537         | 3.91537000%
86         | 571,947         | 5.71947000%
87         | 761,874         | 7.61874000%
88         | 925,448         | 9.25448000%
89         | 1,035,014       | 10.35014000%
90         | 1,071,574       | 10.71574000%
91         | 1,034,444       | 10.34444000%
92         | 928,642         | 9.28642000%
93         | 786,173         | 7.86173000%
94         | 625,663         | 6.25663000%
95         | 470,377         | 4.70377000%
96         | 336,096         | 3.36096000%
97         | 229,142         | 2.29142000%
98         | 148,082         | 1.48082000%
99         | 91,513          | 0.91513000%
100        | 54,095          | 0.54095000%
101        | 30,880          | 0.30880000%
102        | 16,686          | 0.16686000%
103        | 8,741           | 0.08741000%
104        | 4,393           | 0.04393000%
105        | 2,191           | 0.02191000%
106        | 1,044           | 0.01044000%
107        | 444             | 0.00444000%
108        | 212             | 0.00212000%
109        | 93              | 0.00093000%
110        | 48              | 0.00048000%
111        | 13              | 0.00013000%
112        | 6               | 0.00006000%
113        | 1               | 0.00001000%
114        | 1               | 0.00001000%
117        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
44         | 5               | 0.00005000%
45         | 8               | 0.00008000%
46         | 71              | 0.00071000%
47         | 288             | 0.00288000%
48         | 1,190           | 0.01190000%
49         | 4,091           | 0.04091000%
50         | 12,121          | 0.12121000%
51         | 30,944          | 0.30944000%
52         | 70,791          | 0.70791000%
53         | 141,786         | 1.41786000%
54         | 254,110         | 2.54110000%
55         | 410,464         | 4.10464000%
56         | 598,644         | 5.98644000%
57         | 794,358         | 7.94358000%
58         | 964,319         | 9.64319000%
59         | 1,075,689       | 10.75689000%
60         | 1,108,402       | 11.08402000%
61         | 1,056,451       | 10.56451000%
62         | 935,805         | 9.35805000%
63         | 772,423         | 7.72423000%
64         | 596,645         | 5.96645000%
65         | 432,635         | 4.32635000%
66         | 295,446         | 2.95446000%
67         | 189,990         | 1.89990000%
68         | 115,411         | 1.15411000%
69         | 66,259          | 0.66259000%
70         | 35,944          | 0.35944000%
71         | 18,708          | 0.18708000%
72         | 9,203           | 0.09203000%
73         | 4,460           | 0.04460000%
74         | 1,947           | 0.01947000%
75         | 819             | 0.00819000%
76         | 357             | 0.00357000%
77         | 132             | 0.00132000%
78         | 53              | 0.00053000%
79         | 18              | 0.00018000%
80         | 11              | 0.00011000%
81         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
14         | 1               | 0.00001000%
16         | 14              | 0.00014000%
17         | 54              | 0.00054000%
18         | 254             | 0.00254000%
19         | 904             | 0.00904000%
20         | 3,005           | 0.03005000%
21         | 9,025           | 0.09025000%
22         | 24,917          | 0.24917000%
23         | 61,358          | 0.61358000%
24         | 134,326         | 1.34326000%
25         | 264,485         | 2.64485000%
26         | 463,470         | 4.63470000%
27         | 722,609         | 7.22609000%
28         | 1,009,388       | 10.09388000%
29         | 1,246,905       | 12.46905000%
30         | 1,373,404       | 13.73404000%
31         | 1,342,474       | 13.42474000%
32         | 1,160,514       | 11.60514000%
33         | 889,418         | 8.89418000%
34         | 601,459         | 6.01459000%
35         | 359,378         | 3.59378000%
36         | 189,258         | 1.89258000%
37         | 88,145          | 0.88145000%
38         | 36,468          | 0.36468000%
39         | 13,035          | 0.13035000%
40         | 4,193           | 0.04193000%
41         | 1,189           | 0.01189000%
42         | 282             | 0.00282000%
43         | 54              | 0.00054000%
44         | 13              | 0.00013000%
46         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,709,988       | 47.09988000%
1          | 2,283,379       | 22.83379000%
2          | 1,503,702       | 15.03702000%
3          | 835,815         | 8.35815000%
4          | 402,512         | 4.02512000%
5          | 170,469         | 1.70469000%
6          | 63,918          | 0.63918000%
7          | 21,250          | 0.21250000%
8          | 6,599           | 0.06599000%
9          | 1,818           | 0.01818000%
10         | 408             | 0.00408000%
11         | 124             | 0.00124000%
12         | 15              | 0.00015000%
13         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.0512          |  0.0930% |  3.4593% | 22.9425% | 43.1069% | 25.7023% |  4.5304% |  0.1649% |  0.0006% |  0.0000%
 >= 6 copies | 2.0030          |  2.9842% | 24.7702% | 44.9850% | 23.5984% |  3.5441% |  0.1178% |  0.0004% |  0.0000% |  0.0000%
 >= 7 copies | 1.1771          | 18.7849% | 49.0380% | 27.9908% |  4.0568% |  0.1290% |  0.0005% |  0.0000% |  0.0000% |  0.0000%
