==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,520
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
131        | 2               | 0.00002000%
132        | 2               | 0.00002000%
133        | 15              | 0.00015000%
134        | 62              | 0.00062000%
135        | 223             | 0.00223000%
136        | 675             | 0.00675000%
137        | 1,897           | 0.01897000%
138        | 4,483           | 0.04483000%
139        | 10,135          | 0.10135000%
140        | 20,872          | 0.20872000%
141        | 40,032          | 0.40032000%
142        | 70,247          | 0.70247000%
143        | 116,549         | 1.16549000%
144        | 181,127         | 1.81127000%
145        | 264,862         | 2.64862000%
146        | 363,518         | 3.63518000%
147        | 471,953         | 4.71953000%
148        | 581,544         | 5.81544000%
149        | 682,067         | 6.82067000%
150        | 762,246         | 7.62246000%
151        | 810,812         | 8.10812000%
152        | 826,731         | 8.26731000%
153        | 807,475         | 8.07475000%
154        | 755,923         | 7.55923000%
155        | 680,219         | 6.80219000%
156        | 589,900         | 5.89900000%
157        | 492,563         | 4.92563000%
158        | 397,846         | 3.97846000%
159        | 309,629         | 3.09629000%
160        | 234,112         | 2.34112000%
161        | 170,990         | 1.70990000%
162        | 121,088         | 1.21088000%
163        | 82,652          | 0.82652000%
164        | 55,880          | 0.55880000%
165        | 35,916          | 0.35916000%
166        | 22,718          | 0.22718000%
167        | 13,791          | 0.13791000%
168        | 8,340           | 0.08340000%
169        | 4,797           | 0.04797000%
170        | 2,829           | 0.02829000%
171        | 1,556           | 0.01556000%
172        | 825             | 0.00825000%
173        | 443             | 0.00443000%
174        | 228             | 0.00228000%
175        | 127             | 0.00127000%
176        | 54              | 0.00054000%
177        | 24              | 0.00024000%
178        | 9               | 0.00009000%
179        | 6               | 0.00006000%
180        | 5               | 0.00005000%
181        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 2               | 0.00002000%
81         | 4               | 0.00004000%
82         | 11              | 0.00011000%
83         | 89              | 0.00089000%
84         | 208             | 0.00208000%
85         | 626             | 0.00626000%
86         | 1,664           | 0.01664000%
87         | 3,872           | 0.03872000%
88         | 8,474           | 0.08474000%
