==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,080
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
67         | 2               | 0.00002000%
68         | 34              | 0.00034000%
69         | 314             | 0.00314000%
70         | 1,626           | 0.01626000%
71         | 6,666           | 0.06666000%
72         | 21,889          | 0.21889000%
73         | 57,982          | 0.57982000%
74         | 130,414         | 1.30414000%
75         | 249,083         | 2.49083000%
76         | 419,398         | 4.19398000%
77         | 624,268         | 6.24268000%
78         | 834,134         | 8.34134000%
79         | 1,006,910       | 10.06910000%
80         | 1,110,987       | 11.10987000%
81         | 1,126,393       | 11.26393000%
82         | 1,054,679       | 10.54679000%
83         | 919,065         | 9.19065000%
84         | 748,144         | 7.48144000%
85         | 570,374         | 5.70374000%
86         | 410,300         | 4.10300000%
87         | 278,850         | 2.78850000%
88         | 179,983         | 1.79983000%
89         | 110,112         | 1.10112000%
90         | 64,393          | 0.64393000%
91         | 36,005          | 0.36005000%
92         | 19,185          | 0.19185000%
93         | 9,763           | 0.09763000%
94         | 4,768           | 0.04768000%
95         | 2,360           | 0.02360000%
96         | 1,090           | 0.01090000%
97         | 480             | 0.00480000%
98         | 214             | 0.00214000%
99         | 85              | 0.00085000%
100        | 29              | 0.00029000%
101        | 17              | 0.00017000%
102        | 2               | 0.00002000%
103        | 1               | 0.00001000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 3               | 0.00003000%
40         | 15              | 0.00015000%
41         | 107             | 0.00107000%
42         | 651             | 0.00651000%
43         | 2,490           | 0.02490000%
44         | 8,587           | 0.08587000%
45         | 24,775          | 0.24775000%
46         | 61,654          | 0.61654000%
47         | 132,340         | 1.32340000%
48         | 251,461         | 2.51461000%
49         | 421,325         | 4.21325000%
50         | 630,748         | 6.30748000%
51         | 850,592         | 8.50592000%
52         | 1,033,989       | 10.33989000%
53         | 1,148,318       | 11.48318000%
54         | 1,163,745       | 11.63745000%
55         | 1,084,696       | 10.84696000%
56         | 933,780         | 9.33780000%
57         | 742,690         | 7.42690000%
58         | 551,371         | 5.51371000%
59         | 382,150         | 3.82150000%
60         | 246,989         | 2.46989000%
61         | 150,991         | 1.50991000%
62         | 85,698          | 0.85698000%
63         | 46,612          | 0.46612000%
64         | 23,585          | 0.23585000%
65         | 11,425          | 0.11425000%
66         | 5,225           | 0.05225000%
67         | 2,387           | 0.02387000%
68         | 1,023           | 0.01023000%
69         | 364             | 0.00364000%
70         | 131             | 0.00131000%
71         | 52              | 0.00052000%
72         | 23              | 0.00023000%
73         | 4               | 0.00004000%
74         | 3               | 0.00003000%
75         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 6               | 0.00006000%
14         | 17              | 0.00017000%
15         | 102             | 0.00102000%
16         | 499             | 0.00499000%
17         | 1,893           | 0.01893000%
18         | 6,250           | 0.06250000%
19         | 18,882          | 0.18882000%
20         | 50,487          | 0.50487000%
21         | 119,471         | 1.19471000%
22         | 249,358         | 2.49358000%
23         | 457,155         | 4.57155000%
24         | 742,518         | 7.42518000%
25         | 1,059,491       | 10.59491000%
26         | 1,323,859       | 13.23859000%
27         | 1,453,730       | 14.53730000%
28         | 1,395,804       | 13.95804000%
29         | 1,171,257       | 11.71257000%
30         | 858,083         | 8.58083000%
31         | 546,820         | 5.46820000%
32         | 304,170         | 3.04170000%
33         | 146,312         | 1.46312000%
34         | 61,516          | 0.61516000%
35         | 22,519          | 0.22519000%
36         | 7,266           | 0.07266000%
37         | 1,998           | 0.01998000%
38         | 416             | 0.00416000%
39         | 104             | 0.00104000%
40         | 14              | 0.00014000%
41         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,544,064       | 65.44064000%
1          | 1,842,344       | 18.42344000%
2          | 955,350         | 9.55350000%
3          | 422,042         | 4.22042000%
4          | 160,697         | 1.60697000%
5          | 54,078          | 0.54078000%
6          | 16,012          | 0.16012000%
7          | 4,115           | 0.04115000%
8          | 1,001           | 0.01001000%
9          | 236             | 0.00236000%
10         | 53              | 0.00053000%
11         | 6               | 0.00006000%
12         | 1               | 0.00001000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.4983          |  0.6989% | 11.4401% | 38.2958% | 37.4039% | 11.2360% |  0.9132% |  0.0121% |  0.0000% |  0.0000%
 >= 6 copies | 1.5011          |  9.8068% | 41.3167% | 38.4674% |  9.7819% |  0.6206% |  0.0067% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.7964          | 35.8737% | 49.4665% | 13.8088% |  0.8433% |  0.0077% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
