==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,040
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
95         | 1               | 0.00001000%
96         | 15              | 0.00015000%
97         | 48              | 0.00048000%
98         | 288             | 0.00288000%
99         | 1,083           | 0.01083000%
100        | 3,444           | 0.03444000%
101        | 9,764           | 0.09764000%
102        | 23,770          | 0.23770000%
103        | 51,568          | 0.51568000%
104        | 99,794          | 0.99794000%
105        | 175,271         | 1.75271000%
106        | 281,561         | 2.81561000%
107        | 414,640         | 4.14640000%
108        | 563,582         | 5.63582000%
109        | 711,398         | 7.11398000%
110        | 838,220         | 8.38220000%
111        | 925,965         | 9.25965000%
112        | 963,014         | 9.63014000%
113        | 939,842         | 9.39842000%
114        | 870,033         | 8.70033000%
115        | 762,657         | 7.62657000%
116        | 640,158         | 6.40158000%
117        | 509,812         | 5.09812000%
118        | 387,347         | 3.87347000%
119        | 282,888         | 2.82888000%
120        | 197,647         | 1.97647000%
121        | 133,463         | 1.33463000%
122        | 85,900          | 0.85900000%
123        | 53,776          | 0.53776000%
124        | 32,161          | 0.32161000%
125        | 18,743          | 0.18743000%
126        | 10,457          | 0.10457000%
127        | 5,683           | 0.05683000%
128        | 2,992           | 0.02992000%
129        | 1,570           | 0.01570000%
130        | 760             | 0.00760000%
131        | 388             | 0.00388000%
132        | 160             | 0.00160000%
133        | 78              | 0.00078000%
134        | 44              | 0.00044000%
135        | 8               | 0.00008000%
136        | 4               | 0.00004000%
138        | 2               | 0.00002000%
139        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 1               | 0.00001000%
57         | 2               | 0.00002000%
58         | 12              | 0.00012000%
59         | 54              | 0.00054000%
60         | 224             | 0.00224000%
61         | 817             | 0.00817000%
62         | 2,474           | 0.02474000%
63         | 6,604           | 0.06604000%
64         | 16,494          | 0.16494000%
65         | 35,989          | 0.35989000%
66         | 72,512          | 0.72512000%
67         | 131,447         | 1.31447000%
68         | 222,848         | 2.22848000%
69         | 342,222         | 3.42222000%
70         | 488,251         | 4.88251000%
71         | 646,143         | 6.46143000%
72         | 795,709         | 7.95709000%
73         | 913,147         | 9.13147000%
74         | 981,269         | 9.81269000%
75         | 991,751         | 9.91751000%
76         | 939,761         | 9.39761000%
77         | 840,204         | 8.40204000%
78         | 708,764         | 7.08764000%
79         | 567,157         | 5.67157000%
80         | 431,233         | 4.31233000%
81         | 311,269         | 3.11269000%
82         | 212,778         | 2.12778000%
83         | 138,844         | 1.38844000%
84         | 87,012          | 0.87012000%
85         | 52,123          | 0.52123000%
86         | 29,744          | 0.29744000%
87         | 16,513          | 0.16513000%
88         | 8,559           | 0.08559000%
89         | 4,268           | 0.04268000%
90         | 2,086           | 0.02086000%
91         | 995             | 0.00995000%
92         | 428             | 0.00428000%
93         | 167             | 0.00167000%
94         | 79              | 0.00079000%
95         | 33              | 0.00033000%
96         | 7               | 0.00007000%
97         | 3               | 0.00003000%
98         | 2               | 0.00002000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 4               | 0.00004000%
22         | 11              | 0.00011000%
23         | 54              | 0.00054000%
24         | 228             | 0.00228000%
25         | 693             | 0.00693000%
26         | 2,063           | 0.02063000%
27         | 5,880           | 0.05880000%
28         | 15,173          | 0.15173000%
29         | 35,675          | 0.35675000%
30         | 76,076          | 0.76076000%
31         | 148,568         | 1.48568000%
32         | 266,307         | 2.66307000%
33         | 435,537         | 4.35537000%
34         | 647,372         | 6.47372000%
35         | 875,743         | 8.75743000%
36         | 1,081,603       | 10.81603000%
37         | 1,212,757       | 12.12757000%
38         | 1,233,839       | 12.33839000%
39         | 1,141,089       | 11.41089000%
40         | 955,182         | 9.55182000%
41         | 724,901         | 7.24901000%
42         | 499,089         | 4.99089000%
43         | 310,751         | 3.10751000%
44         | 175,044         | 1.75044000%
45         | 88,794          | 0.88794000%
46         | 41,231          | 0.41231000%
47         | 17,012          | 0.17012000%
48         | 6,214           | 0.06214000%
49         | 2,202           | 0.02202000%
50         | 690             | 0.00690000%
51         | 161             | 0.00161000%
52         | 41              | 0.00041000%
53         | 14              | 0.00014000%
54         | 1               | 0.00001000%
55         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,128,761       | 11.28761000%
1          | 1,506,713       | 15.06713000%
2          | 1,778,144       | 17.78144000%
3          | 1,722,569       | 17.22569000%
4          | 1,426,296       | 14.26296000%
5          | 1,034,095       | 10.34095000%
6          | 662,691         | 6.62691000%
7          | 381,940         | 3.81940000%
8          | 198,781         | 1.98781000%
9          | 94,627          | 0.94627000%
10         | 40,565          | 0.40565000%
11         | 16,086          | 0.16086000%
12         | 5,847           | 0.05847000%
13         | 2,041           | 0.02041000%
14         | 601             | 0.00601000%
15         | 181             | 0.00181000%
16         | 47              | 0.00047000%
17         | 13              | 0.00013000%
18         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.1679          |  0.0002% |  0.0722% |  2.4638% | 18.9437% | 43.1301% | 30.0625% |  5.1711% |  0.1564% |  0.0000%
 >= 6 copies | 3.1808          |  0.0526% |  2.4035% | 19.1942% | 42.5228% | 29.6391% |  5.9672% |  0.2199% |  0.0007% |  0.0000%
