==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,730
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
76         | 1               | 0.00001000%
77         | 12              | 0.00012000%
78         | 100             | 0.00100000%
79         | 608             | 0.00608000%
80         | 2,473           | 0.02473000%
81         | 8,663           | 0.08663000%
82         | 24,440          | 0.24440000%
83         | 59,480          | 0.59480000%
84         | 123,944         | 1.23944000%
85         | 228,070         | 2.28070000%
86         | 374,114         | 3.74114000%
87         | 550,404         | 5.50404000%
88         | 738,565         | 7.38565000%
89         | 903,304         | 9.03304000%
90         | 1,019,739       | 10.19739000%
91         | 1,064,304       | 10.64304000%
92         | 1,036,878       | 10.36878000%
93         | 940,848         | 9.40848000%
94         | 802,790         | 8.02790000%
95         | 644,113         | 6.44113000%
96         | 490,693         | 4.90693000%
97         | 353,888         | 3.53888000%
98         | 242,823         | 2.42823000%
99         | 158,668         | 1.58668000%
100        | 99,498          | 0.99498000%
101        | 59,136          | 0.59136000%
102        | 34,014          | 0.34014000%
103        | 18,811          | 0.18811000%
104        | 9,907           | 0.09907000%
105        | 4,993           | 0.04993000%
106        | 2,566           | 0.02566000%
107        | 1,167           | 0.01167000%
108        | 547             | 0.00547000%
109        | 238             | 0.00238000%
110        | 114             | 0.00114000%
111        | 56              | 0.00056000%
112        | 16              | 0.00016000%
113        | 12              | 0.00012000%
114        | 1               | 0.00001000%
115        | 1               | 0.00001000%
118        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
45         | 5               | 0.00005000%
46         | 25              | 0.00025000%
47         | 106             | 0.00106000%
48         | 513             | 0.00513000%
49         | 1,764           | 0.01764000%
50         | 5,795           | 0.05795000%
51         | 16,292          | 0.16292000%
52         | 40,281          | 0.40281000%
53         | 88,109          | 0.88109000%
54         | 169,360         | 1.69360000%
55         | 292,090         | 2.92090000%
56         | 458,263         | 4.58263000%
57         | 648,012         | 6.48012000%
58         | 838,586         | 8.38586000%
59         | 995,066         | 9.95066000%
60         | 1,085,505       | 10.85505000%
61         | 1,097,142       | 10.97142000%
62         | 1,025,481       | 10.25481000%
63         | 893,373         | 8.93373000%
64         | 728,470         | 7.28470000%
65         | 554,790         | 5.54790000%
66         | 397,009         | 3.97009000%
67         | 268,669         | 2.68669000%
68         | 171,236         | 1.71236000%
69         | 102,644         | 1.02644000%
70         | 58,428          | 0.58428000%
71         | 31,902          | 0.31902000%
72         | 16,293          | 0.16293000%
73         | 8,072           | 0.08072000%
74         | 3,858           | 0.03858000%
75         | 1,657           | 0.01657000%
76         | 735             | 0.00735000%
77         | 282             | 0.00282000%
78         | 113             | 0.00113000%
79         | 51              | 0.00051000%
80         | 11              | 0.00011000%
81         | 10              | 0.00010000%
82         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 10              | 0.00010000%
17         | 34              | 0.00034000%
18         | 168             | 0.00168000%
19         | 608             | 0.00608000%
20         | 2,085           | 0.02085000%
21         | 6,455           | 0.06455000%
22         | 18,010          | 0.18010000%
23         | 45,995          | 0.45995000%
24         | 104,017         | 1.04017000%
25         | 211,407         | 2.11407000%
26         | 384,501         | 3.84501000%
27         | 621,652         | 6.21652000%
28         | 901,677         | 9.01677000%
29         | 1,163,972       | 11.63972000%
30         | 1,335,901       | 13.35901000%
31         | 1,364,436       | 13.64436000%
32         | 1,237,150       | 12.37150000%
33         | 994,566         | 9.94566000%
34         | 708,394         | 7.08394000%
35         | 445,676         | 4.45676000%
36         | 247,939         | 2.47939000%
37         | 121,868         | 1.21868000%
38         | 53,389          | 0.53389000%
39         | 20,424          | 0.20424000%
40         | 6,894           | 0.06894000%
41         | 2,075           | 0.02075000%
42         | 544             | 0.00544000%
43         | 126             | 0.00126000%
44         | 23              | 0.00023000%
45         | 2               | 0.00002000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,483,387       | 44.83387000%
1          | 2,310,095       | 23.10095000%
2          | 1,564,384       | 15.64384000%
3          | 894,700         | 8.94700000%
4          | 443,304         | 4.43304000%
5          | 193,042         | 1.93042000%
6          | 74,400          | 0.74400000%
7          | 25,558          | 0.25558000%
8          | 8,062           | 0.08062000%
9          | 2,312           | 0.02312000%
10         | 579             | 0.00579000%
11         | 141             | 0.00141000%
12         | 32              | 0.00032000%
13         | 4               | 0.00004000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.1153          |  0.0720% |  2.9365% | 21.1275% | 42.8231% | 27.5504% |  5.2769% |  0.2123% |  0.0012% |  0.0000%
 >= 6 copies | 2.0645          |  2.5333% | 22.8322% | 44.8003% | 25.4787% |  4.1962% |  0.1587% |  0.0006% |  0.0000% |  0.0000%
 >= 7 copies | 1.2269          | 17.1159% | 48.1728% | 29.7902% |  4.7504% |  0.1699% |  0.0008% |  0.0000% |  0.0000% |  0.0000%
