==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,140
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
96         | 1               | 0.00001000%
97         | 8               | 0.00008000%
98         | 24              | 0.00024000%
99         | 143             | 0.00143000%
100        | 590             | 0.00590000%
101        | 1,975           | 0.01975000%
102        | 5,737           | 0.05737000%
103        | 15,115          | 0.15115000%
104        | 34,409          | 0.34409000%
105        | 70,470          | 0.70470000%
106        | 129,502         | 1.29502000%
107        | 217,050         | 2.17050000%
108        | 335,255         | 3.35255000%
109        | 472,940         | 4.72940000%
110        | 622,983         | 6.22983000%
111        | 762,571         | 7.62571000%
112        | 874,015         | 8.74015000%
113        | 940,939         | 9.40939000%
114        | 952,298         | 9.52298000%
115        | 912,971         | 9.12971000%
116        | 826,790         | 8.26790000%
117        | 712,974         | 7.12974000%
118        | 588,266         | 5.88266000%
119        | 460,809         | 4.60809000%
120        | 346,429         | 3.46429000%
121        | 248,862         | 2.48862000%
122        | 172,198         | 1.72198000%
123        | 114,477         | 1.14477000%
124        | 73,973          | 0.73973000%
125        | 45,336          | 0.45336000%
126        | 27,133          | 0.27133000%
127        | 15,490          | 0.15490000%
128        | 8,662           | 0.08662000%
129        | 4,684           | 0.04684000%
130        | 2,533           | 0.02533000%
131        | 1,200           | 0.01200000%
132        | 646             | 0.00646000%
133        | 293             | 0.00293000%
134        | 149             | 0.00149000%
135        | 57              | 0.00057000%
136        | 29              | 0.00029000%
137        | 9               | 0.00009000%
138        | 2               | 0.00002000%
139        | 1               | 0.00001000%
140        | 1               | 0.00001000%
141        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
57         | 1               | 0.00001000%
58         | 3               | 0.00003000%
59         | 8               | 0.00008000%
60         | 58              | 0.00058000%
61         | 251             | 0.00251000%
62         | 848             | 0.00848000%
63         | 2,457           | 0.02457000%
64         | 6,809           | 0.06809000%
65         | 16,447          | 0.16447000%
66         | 35,912          | 0.35912000%
67         | 71,591          | 0.71591000%
68         | 130,093         | 1.30093000%
69         | 218,273         | 2.18273000%
70         | 335,509         | 3.35509000%
71         | 479,690         | 4.79690000%
72         | 635,536         | 6.35536000%
73         | 782,991         | 7.82991000%
74         | 900,919         | 9.00919000%
75         | 971,180         | 9.71180000%
76         | 986,036         | 9.86036000%
77         | 940,274         | 9.40274000%
78         | 844,492         | 8.44492000%
79         | 716,153         | 7.16153000%
80         | 577,000         | 5.77000000%
81         | 442,585         | 4.42585000%
82         | 321,001         | 3.21001000%
83         | 221,243         | 2.21243000%
84         | 146,322         | 1.46322000%
85         | 92,209          | 0.92209000%
86         | 55,598          | 0.55598000%
87         | 32,013          | 0.32013000%
88         | 17,970          | 0.17970000%
89         | 9,462           | 0.09462000%
90         | 4,831           | 0.04831000%
91         | 2,297           | 0.02297000%
92         | 1,074           | 0.01074000%
93         | 523             | 0.00523000%
94         | 196             | 0.00196000%
95         | 89              | 0.00089000%
96         | 33              | 0.00033000%
97         | 15              | 0.00015000%
98         | 4               | 0.00004000%
99         | 3               | 0.00003000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 2               | 0.00002000%
22         | 8               | 0.00008000%
23         | 33              | 0.00033000%
24         | 117             | 0.00117000%
25         | 414             | 0.00414000%
26         | 1,259           | 0.01259000%
27         | 3,679           | 0.03679000%
28         | 9,769           | 0.09769000%
29         | 23,816          | 0.23816000%
30         | 53,325          | 0.53325000%
