==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,640
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
133        | 2               | 0.00002000%
134        | 3               | 0.00003000%
135        | 24              | 0.00024000%
136        | 76              | 0.00076000%
137        | 268             | 0.00268000%
138        | 869             | 0.00869000%
139        | 2,201           | 0.02201000%
140        | 5,084           | 0.05084000%
141        | 11,463          | 0.11463000%
142        | 23,142          | 0.23142000%
143        | 43,286          | 0.43286000%
144        | 75,153          | 0.75153000%
145        | 123,389         | 1.23389000%
146        | 189,464         | 1.89464000%
147        | 274,045         | 2.74045000%
148        | 372,874         | 3.72874000%
149        | 480,302         | 4.80302000%
150        | 590,078         | 5.90078000%
151        | 684,887         | 6.84887000%
152        | 762,828         | 7.62828000%
153        | 808,138         | 8.08138000%
154        | 821,831         | 8.21831000%
155        | 799,186         | 7.99186000%
156        | 746,991         | 7.46991000%
157        | 672,273         | 6.72273000%
158        | 582,165         | 5.82165000%
159        | 484,878         | 4.84878000%
160        | 391,898         | 3.91898000%
161        | 305,240         | 3.05240000%
162        | 230,756         | 2.30756000%
163        | 168,666         | 1.68666000%
164        | 119,613         | 1.19613000%
165        | 81,834          | 0.81834000%
166        | 55,432          | 0.55432000%
167        | 35,889          | 0.35889000%
168        | 22,522          | 0.22522000%
169        | 13,853          | 0.13853000%
170        | 8,354           | 0.08354000%
171        | 4,845           | 0.04845000%
172        | 2,878           | 0.02878000%
173        | 1,578           | 0.01578000%
174        | 830             | 0.00830000%
175        | 428             | 0.00428000%
176        | 246             | 0.00246000%
177        | 132             | 0.00132000%
178        | 56              | 0.00056000%
179        | 25              | 0.00025000%
180        | 14              | 0.00014000%
181        | 6               | 0.00006000%
182        | 2               | 0.00002000%
183        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
81         | 1               | 0.00001000%
82         | 6               | 0.00006000%
83         | 13              | 0.00013000%
84         | 60              | 0.00060000%
85         | 194             | 0.00194000%
86         | 499             | 0.00499000%
87         | 1,429           | 0.01429000%
88         | 3,323           | 0.03323000%
89         | 7,269           | 0.07269000%
90         | 15,234          | 0.15234000%
91         | 29,225          | 0.29225000%
92         | 53,771          | 0.53771000%
93         | 90,583          | 0.90583000%
94         | 144,113         | 1.44113000%
95         | 218,395         | 2.18395000%
96         | 308,773         | 3.08773000%
97         | 416,651         | 4.16651000%
98         | 531,154         | 5.31154000%
99         | 641,625         | 6.41625000%
100        | 739,258         | 7.39258000%
101        | 809,867         | 8.09867000%
102        | 846,565         | 8.46565000%
103        | 845,240         | 8.45240000%
104        | 805,586         | 8.05586000%
105        | 735,841         | 7.35841000%
106        | 645,980         | 6.45980000%
107        | 541,972         | 5.41972000%
108        | 438,091         | 4.38091000%
109        | 340,673         | 3.40673000%
110        | 254,971         | 2.54971000%
111        | 183,634         | 1.83634000%
112        | 126,898         | 1.26898000%
113        | 84,797          | 0.84797000%
114        | 55,365          | 0.55365000%
115        | 34,747          | 0.34747000%
116        | 21,088          | 0.21088000%
117        | 12,235          | 0.12235000%
118        | 6,814           | 0.06814000%
119        | 3,926           | 0.03926000%
120        | 2,031           | 0.02031000%
121        | 1,094           | 0.01094000%
122        | 507             | 0.00507000%
123        | 269             | 0.00269000%
124        | 128             | 0.00128000%
125        | 57              | 0.00057000%
126        | 25              | 0.00025000%
127        | 16              | 0.00016000%
128        | 6               | 0.00006000%
131        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
32         | 3               | 0.00003000%
33         | 6               | 0.00006000%
34         | 26              | 0.00026000%
