==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,810
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
106        | 3               | 0.00003000%
107        | 5               | 0.00005000%
108        | 28              | 0.00028000%
109        | 131             | 0.00131000%
110        | 563             | 0.00563000%
111        | 1,732           | 0.01732000%
112        | 4,936           | 0.04936000%
113        | 12,038          | 0.12038000%
114        | 26,863          | 0.26863000%
115        | 55,012          | 0.55012000%
116        | 101,234         | 1.01234000%
117        | 170,802         | 1.70802000%
118        | 265,206         | 2.65206000%
119        | 383,883         | 3.83883000%
120        | 517,875         | 5.17875000%
121        | 651,146         | 6.51146000%
122        | 770,673         | 7.70673000%
123        | 859,602         | 8.59602000%
124        | 907,280         | 9.07280000%
125        | 908,481         | 9.08481000%
126        | 859,734         | 8.59734000%
127        | 778,473         | 7.78473000%
128        | 670,772         | 6.70772000%
129        | 553,771         | 5.53771000%
130        | 438,570         | 4.38570000%
131        | 334,042         | 3.34042000%
132        | 244,450         | 2.44450000%
133        | 172,167         | 1.72167000%
134        | 116,215         | 1.16215000%
135        | 76,228          | 0.76228000%
136        | 48,625          | 0.48625000%
137        | 29,725          | 0.29725000%
138        | 17,652          | 0.17652000%
139        | 10,043          | 0.10043000%
140        | 5,730           | 0.05730000%
141        | 3,066           | 0.03066000%
142        | 1,602           | 0.01602000%
143        | 855             | 0.00855000%
144        | 408             | 0.00408000%
145        | 201             | 0.00201000%
146        | 102             | 0.00102000%
147        | 47              | 0.00047000%
148        | 18              | 0.00018000%
149        | 4               | 0.00004000%
150        | 5               | 0.00005000%
152        | 1               | 0.00001000%
153        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
65         | 6               | 0.00006000%
66         | 31              | 0.00031000%
67         | 124             | 0.00124000%
68         | 489             | 0.00489000%
69         | 1,384           | 0.01384000%
70         | 3,822           | 0.03822000%
71         | 9,221           | 0.09221000%
72         | 20,725          | 0.20725000%
73         | 42,382          | 0.42382000%
74         | 79,858          | 0.79858000%
75         | 138,347         | 1.38347000%
76         | 223,102         | 2.23102000%
77         | 333,797         | 3.33797000%
78         | 464,916         | 4.64916000%
79         | 607,996         | 6.07996000%
80         | 742,754         | 7.42754000%
81         | 853,861         | 8.53861000%
82         | 924,689         | 9.24689000%
83         | 944,530         | 9.44530000%
84         | 912,610         | 9.12610000%
85         | 834,173         | 8.34173000%
86         | 724,732         | 7.24732000%
87         | 598,524         | 5.98524000%
88         | 471,757         | 4.71757000%
89         | 353,504         | 3.53504000%
90         | 254,880         | 2.54880000%
91         | 173,995         | 1.73995000%
92         | 113,736         | 1.13736000%
93         | 71,765          | 0.71765000%
94         | 43,559          | 0.43559000%
95         | 25,286          | 0.25286000%
96         | 14,127          | 0.14127000%
97         | 7,702           | 0.07702000%
98         | 3,913           | 0.03913000%
99         | 1,964           | 0.01964000%
100        | 947             | 0.00947000%
101        | 451             | 0.00451000%
102        | 203             | 0.00203000%
103        | 78              | 0.00078000%
104        | 32              | 0.00032000%
105        | 11              | 0.00011000%
106        | 9               | 0.00009000%
107        | 5               | 0.00005000%
108        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 9               | 0.00009000%
26         | 20              | 0.00020000%
27         | 149             | 0.00149000%
28         | 414             | 0.00414000%
29         | 1,101           | 0.01101000%
30         | 3,344           | 0.03344000%
31         | 8,304           | 0.08304000%
32         | 19,912          | 0.19912000%
33         | 43,569          | 0.43569000%
34         | 87,303          | 0.87303000%
35         | 161,730         | 1.61730000%
36         | 277,097         | 2.77097000%
37         | 435,795         | 4.35795000%
38         | 629,522         | 6.29522000%
39         | 836,295         | 8.36295000%
40         | 1,021,711       | 10.21711000%
41         | 1,143,020       | 11.43020000%
42         | 1,177,942       | 11.77942000%
43         | 1,106,845       | 11.06845000%
44         | 953,084         | 9.53084000%
45         | 751,736         | 7.51736000%
46         | 543,241         | 5.43241000%
47         | 358,249         | 3.58249000%
48         | 215,820         | 2.15820000%
49         | 118,932         | 1.18932000%
