==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,810
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
121        | 1               | 0.00001000%
122        | 13              | 0.00013000%
123        | 35              | 0.00035000%
124        | 150             | 0.00150000%
125        | 517             | 0.00517000%
126        | 1,479           | 0.01479000%
127        | 3,929           | 0.03929000%
128        | 9,283           | 0.09283000%
129        | 20,236          | 0.20236000%
130        | 39,871          | 0.39871000%
131        | 73,022          | 0.73022000%
132        | 123,917         | 1.23917000%
133        | 194,497         | 1.94497000%
134        | 287,547         | 2.87547000%
135        | 396,162         | 3.96162000%
136        | 514,852         | 5.14852000%
137        | 632,994         | 6.32994000%
138        | 734,694         | 7.34694000%
139        | 813,201         | 8.13201000%
140        | 853,716         | 8.53716000%
141        | 856,711         | 8.56711000%
142        | 817,827         | 8.17827000%
143        | 749,056         | 7.49056000%
144        | 658,814         | 6.58814000%
145        | 556,221         | 5.56221000%
146        | 451,040         | 4.51040000%
147        | 354,081         | 3.54081000%
148        | 267,813         | 2.67813000%
149        | 194,773         | 1.94773000%
150        | 137,001         | 1.37001000%
151        | 94,566          | 0.94566000%
152        | 62,223          | 0.62223000%
153        | 39,986          | 0.39986000%
154        | 24,855          | 0.24855000%
155        | 14,972          | 0.14972000%
156        | 8,726           | 0.08726000%
157        | 5,158           | 0.05158000%
158        | 2,822           | 0.02822000%
159        | 1,545           | 0.01545000%
160        | 860             | 0.00860000%
161        | 433             | 0.00433000%
162        | 206             | 0.00206000%
163        | 111             | 0.00111000%
164        | 46              | 0.00046000%
165        | 25              | 0.00025000%
166        | 8               | 0.00008000%
167        | 3               | 0.00003000%
170        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 9               | 0.00009000%
75         | 17              | 0.00017000%
76         | 62              | 0.00062000%
77         | 198             | 0.00198000%
78         | 592             | 0.00592000%
79         | 1,598           | 0.01598000%
80         | 4,141           | 0.04141000%
81         | 9,453           | 0.09453000%
82         | 19,730          | 0.19730000%
83         | 38,411          | 0.38411000%
84         | 70,210          | 0.70210000%
85         | 118,951         | 1.18951000%
86         | 189,130         | 1.89130000%
87         | 279,524         | 2.79524000%
88         | 390,622         | 3.90622000%
89         | 514,622         | 5.14622000%
90         | 639,908         | 6.39908000%
91         | 751,827         | 7.51827000%
92         | 835,658         | 8.35658000%
93         | 880,950         | 8.80950000%
94         | 885,715         | 8.85715000%
95         | 846,481         | 8.46481000%
96         | 770,706         | 7.70706000%
97         | 670,910         | 6.70910000%
98         | 559,103         | 5.59103000%
99         | 444,576         | 4.44576000%
100        | 340,140         | 3.40140000%
101        | 250,158         | 2.50158000%
102        | 174,994         | 1.74994000%
103        | 118,077         | 1.18077000%
104        | 77,446          | 0.77446000%
105        | 48,794          | 0.48794000%
106        | 29,526          | 0.29526000%
107        | 17,248          | 0.17248000%
108        | 9,710           | 0.09710000%
109        | 5,194           | 0.05194000%
110        | 2,850           | 0.02850000%
111        | 1,445           | 0.01445000%
112        | 719             | 0.00719000%
113        | 327             | 0.00327000%
114        | 128             | 0.00128000%
115        | 84              | 0.00084000%
116        | 27              | 0.00027000%
117        | 16              | 0.00016000%
118        | 5               | 0.00005000%
119        | 5               | 0.00005000%
120        | 2               | 0.00002000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 1               | 0.00001000%
29         | 7               | 0.00007000%
30         | 18              | 0.00018000%
31         | 73              | 0.00073000%
32         | 226             | 0.00226000%
33         | 608             | 0.00608000%
34         | 1,706           | 0.01706000%
35         | 4,271           | 0.04271000%
36         | 10,294          | 0.10294000%
37         | 22,582          | 0.22582000%
38         | 46,553          | 0.46553000%
39         | 89,220          | 0.89220000%
40         | 157,785         | 1.57785000%
41         | 261,362         | 2.61362000%
42         | 400,755         | 4.00755000%
43         | 572,624         | 5.72624000%
44         | 755,247         | 7.55247000%
45         | 926,217         | 9.26217000%
46         | 1,053,780       | 10.53780000%
47         | 1,108,104       | 11.08104000%
48         | 1,080,267       | 10.80267000%
49         | 971,264         | 9.71264000%
50         | 810,435         | 8.10435000%
51         | 623,205         | 6.23205000%
52         | 443,572         | 4.43572000%
53         | 291,578         | 2.91578000%
54         | 176,375         | 1.76375000%
55         | 99,278          | 0.99278000%
56         | 50,882          | 0.50882000%
57         | 24,334          | 0.24334000%
58         | 10,765          | 0.10765000%
59         | 4,315           | 0.04315000%
60         | 1,518           | 0.01518000%
61         | 533             | 0.00533000%
62         | 164             | 0.00164000%
63         | 66              | 0.00066000%
64         | 13              | 0.00013000%
65         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 33,041          | 0.33041000%
1          | 111,193         | 1.11193000%
2          | 261,895         | 2.61895000%
3          | 484,330         | 4.84330000%
4          | 752,946         | 7.52946000%
5          | 1,014,176       | 10.14176000%
6          | 1,204,958       | 12.04958000%
7          | 1,284,113       | 12.84113000%
8          | 1,235,041       | 12.35041000%
9          | 1,080,787       | 10.80787000%
10         | 867,769         | 8.67769000%
11         | 638,770         | 6.38770000%
12         | 435,355         | 4.35355000%
13         | 273,197         | 2.73197000%
14         | 159,074         | 1.59074000%
15         | 85,526          | 0.85526000%
16         | 43,097          | 0.43097000%
17         | 20,180          | 0.20180000%
18         | 8,784           | 0.08784000%
19         | 3,630           | 0.03630000%
20         | 1,394           | 0.01394000%
21         | 500             | 0.00500000%
22         | 170             | 0.00170000%
23         | 62              | 0.00062000%
24         | 8               | 0.00008000%
25         | 4               | 0.00004000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1412          |  0.0000% |  0.0002% |  0.0400% |  1.7760% | 17.9305% | 47.9820% | 28.8210% |  3.4502% |  0.0001%
 >= 6 copies | 4.3773          |  0.0000% |  0.0206% |  1.1398% | 12.8971% | 40.8726% | 37.4120% |  7.4184% |  0.2395% |  0.0000%
 >= 7 copies | 3.5547          |  0.0076% |  0.7283% | 10.0564% | 36.1450% | 39.8074% | 12.5730% |  0.6785% |  0.0038% |  0.0000%
