==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,180
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
97         | 1               | 0.00001000%
98         | 16              | 0.00016000%
99         | 53              | 0.00053000%
100        | 253             | 0.00253000%
101        | 932             | 0.00932000%
102        | 3,074           | 0.03074000%
103        | 8,532           | 0.08532000%
104        | 21,067          | 0.21067000%
105        | 45,825          | 0.45825000%
106        | 89,977          | 0.89977000%
107        | 158,240         | 1.58240000%
108        | 259,046         | 2.59046000%
109        | 382,182         | 3.82182000%
110        | 527,436         | 5.27436000%
111        | 674,568         | 6.74568000%
112        | 804,930         | 8.04930000%
113        | 901,633         | 9.01633000%
114        | 949,469         | 9.49469000%
115        | 940,491         | 9.40491000%
116        | 884,995         | 8.84995000%
117        | 785,835         | 7.85835000%
118        | 669,435         | 6.69435000%
119        | 541,717         | 5.41717000%
120        | 417,641         | 4.17641000%
121        | 311,426         | 3.11426000%
122        | 220,013         | 2.20013000%
123        | 150,794         | 1.50794000%
124        | 98,942          | 0.98942000%
125        | 62,862          | 0.62862000%
126        | 38,397          | 0.38397000%
127        | 22,516          | 0.22516000%
128        | 12,778          | 0.12778000%
129        | 7,148           | 0.07148000%
130        | 3,897           | 0.03897000%
131        | 1,963           | 0.01963000%
132        | 989             | 0.00989000%
133        | 489             | 0.00489000%
134        | 248             | 0.00248000%
135        | 108             | 0.00108000%
136        | 55              | 0.00055000%
137        | 16              | 0.00016000%
138        | 7               | 0.00007000%
139        | 1               | 0.00001000%
140        | 2               | 0.00002000%
141        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
58         | 2               | 0.00002000%
59         | 5               | 0.00005000%
60         | 32              | 0.00032000%
61         | 154             | 0.00154000%
62         | 505             | 0.00505000%
63         | 1,677           | 0.01677000%
64         | 4,656           | 0.04656000%
65         | 11,644          | 0.11644000%
66         | 26,491          | 0.26491000%
67         | 55,024          | 0.55024000%
68         | 102,873         | 1.02873000%
69         | 177,989         | 1.77989000%
70         | 283,088         | 2.83088000%
71         | 416,919         | 4.16919000%
72         | 568,131         | 5.68131000%
73         | 721,605         | 7.21605000%
74         | 853,490         | 8.53490000%
75         | 945,807         | 9.45807000%
76         | 985,021         | 9.85021000%
77         | 964,074         | 9.64074000%
78         | 887,546         | 8.87546000%
79         | 772,110         | 7.72110000%
80         | 637,367         | 6.37367000%
81         | 499,402         | 4.99402000%
82         | 371,229         | 3.71229000%
83         | 262,415         | 2.62415000%
84         | 176,367         | 1.76367000%
85         | 113,826         | 1.13826000%
86         | 70,396          | 0.70396000%
87         | 41,260          | 0.41260000%
88         | 23,538          | 0.23538000%
89         | 12,738          | 0.12738000%
90         | 6,508           | 0.06508000%
91         | 3,324           | 0.03324000%
92         | 1,532           | 0.01532000%
93         | 725             | 0.00725000%
94         | 297             | 0.00297000%
95         | 143             | 0.00143000%
96         | 58              | 0.00058000%
97         | 21              | 0.00021000%
98         | 5               | 0.00005000%
99         | 3               | 0.00003000%
100        | 2               | 0.00002000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 2               | 0.00002000%
22         | 6               | 0.00006000%
23         | 26              | 0.00026000%
24         | 91              | 0.00091000%
25         | 338             | 0.00338000%
26         | 1,049           | 0.01049000%
27         | 3,019           | 0.03019000%
28         | 8,132           | 0.08132000%
29         | 20,386          | 0.20386000%
30         | 45,733          | 0.45733000%
31         | 94,410          | 0.94410000%
32         | 178,940         | 1.78940000%
33         | 309,005         | 3.09005000%
34         | 489,200         | 4.89200000%
35         | 705,088         | 7.05088000%
36         | 927,910         | 9.27910000%
37         | 1,114,695       | 11.14695000%
38         | 1,216,564       | 12.16564000%
39         | 1,210,266       | 12.10266000%
40         | 1,093,333       | 10.93333000%
41         | 895,968         | 8.95968000%
42         | 668,176         | 6.68176000%
43         | 450,678         | 4.50678000%
44         | 277,816         | 2.77816000%
45         | 153,854         | 1.53854000%
46         | 77,417          | 0.77417000%
47         | 35,476          | 0.35476000%
48         | 14,485          | 0.14485000%
49         | 5,337           | 0.05337000%
50         | 1,848           | 0.01848000%
51         | 578             | 0.00578000%
52         | 120             | 0.00120000%
53         | 42              | 0.00042000%
54         | 10              | 0.00010000%
55         | 1               | 0.00001000%
56         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 919,941         | 9.19941000%
1          | 1,337,541       | 13.37541000%
2          | 1,673,630       | 16.73630000%
3          | 1,711,700       | 17.11700000%
