==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,990
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
94         | 1               | 0.00001000%
95         | 7               | 0.00007000%
96         | 37              | 0.00037000%
97         | 197             | 0.00197000%
98         | 787             | 0.00787000%
99         | 2,659           | 0.02659000%
100        | 7,707           | 0.07707000%
101        | 19,616          | 0.19616000%
102        | 43,391          | 0.43391000%
103        | 87,095          | 0.87095000%
104        | 156,157         | 1.56157000%
105        | 256,626         | 2.56626000%
106        | 385,436         | 3.85436000%
107        | 532,406         | 5.32406000%
108        | 683,995         | 6.83995000%
109        | 817,450         | 8.17450000%
110        | 915,801         | 9.15801000%
111        | 963,655         | 9.63655000%
112        | 951,234         | 9.51234000%
113        | 890,070         | 8.90070000%
114        | 787,824         | 7.87824000%
115        | 665,133         | 6.65133000%
116        | 535,668         | 5.35668000%
117        | 410,274         | 4.10274000%
118        | 300,574         | 3.00574000%
119        | 211,074         | 2.11074000%
120        | 143,257         | 1.43257000%
121        | 93,506          | 0.93506000%
122        | 58,291          | 0.58291000%
123        | 35,132          | 0.35132000%
124        | 20,574          | 0.20574000%
125        | 11,463          | 0.11463000%
126        | 6,258           | 0.06258000%
127        | 3,330           | 0.03330000%
128        | 1,695           | 0.01695000%
129        | 839             | 0.00839000%
130        | 430             | 0.00430000%
131        | 204             | 0.00204000%
132        | 77              | 0.00077000%
133        | 51              | 0.00051000%
134        | 11              | 0.00011000%
135        | 4               | 0.00004000%
136        | 1               | 0.00001000%
137        | 2               | 0.00002000%
138        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 3               | 0.00003000%
57         | 4               | 0.00004000%
58         | 22              | 0.00022000%
59         | 115             | 0.00115000%
60         | 454             | 0.00454000%
61         | 1,363           | 0.01363000%
62         | 4,101           | 0.04101000%
63         | 10,531          | 0.10531000%
64         | 24,635          | 0.24635000%
65         | 52,045          | 0.52045000%
66         | 99,306          | 0.99306000%
67         | 174,161         | 1.74161000%
68         | 281,065         | 2.81065000%
69         | 417,442         | 4.17442000%
70         | 571,617         | 5.71617000%
71         | 730,484         | 7.30484000%
72         | 865,377         | 8.65377000%
73         | 959,555         | 9.59555000%
74         | 997,973         | 9.97973000%
75         | 974,689         | 9.74689000%
76         | 892,806         | 8.92806000%
77         | 774,509         | 7.74509000%
78         | 633,993         | 6.33993000%
79         | 492,154         | 4.92154000%
80         | 363,646         | 3.63646000%
81         | 253,639         | 2.53639000%
82         | 168,867         | 1.68867000%
83         | 107,880         | 1.07880000%
84         | 65,610          | 0.65610000%
85         | 38,138          | 0.38138000%
86         | 21,250          | 0.21250000%
87         | 11,525          | 0.11525000%
88         | 5,821           | 0.05821000%
89         | 2,837           | 0.02837000%
90         | 1,325           | 0.01325000%
91         | 640             | 0.00640000%
92         | 249             | 0.00249000%
93         | 99              | 0.00099000%
94         | 45              | 0.00045000%
95         | 17              | 0.00017000%
96         | 5               | 0.00005000%
97         | 2               | 0.00002000%
100        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
20         | 1               | 0.00001000%
21         | 6               | 0.00006000%
22         | 12              | 0.00012000%
23         | 78              | 0.00078000%
24         | 304             | 0.00304000%
25         | 900             | 0.00900000%
26         | 2,686           | 0.02686000%
27         | 7,409           | 0.07409000%
28         | 18,659          | 0.18659000%
29         | 43,184          | 0.43184000%
30         | 90,473          | 0.90473000%
31         | 173,474         | 1.73474000%
32         | 305,191         | 3.05191000%
33         | 486,665         | 4.86665000%
34         | 708,572         | 7.08572000%
35         | 936,466         | 9.36466000%
36         | 1,128,424       | 11.28424000%
37         | 1,234,754       | 12.34754000%
38         | 1,224,527       | 12.24527000%
39         | 1,100,779       | 11.00779000%
40         | 896,709         | 8.96709000%
41         | 662,190         | 6.62190000%
42         | 442,210         | 4.42210000%
43         | 267,052         | 2.67052000%
44         | 145,714         | 1.45714000%
