==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,370
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
71         | 3               | 0.00003000%
72         | 15              | 0.00015000%
73         | 208             | 0.00208000%
74         | 1,014           | 0.01014000%
75         | 4,129           | 0.04129000%
76         | 14,148          | 0.14148000%
77         | 39,186          | 0.39186000%
78         | 91,223          | 0.91223000%
79         | 182,138         | 1.82138000%
80         | 319,602         | 3.19602000%
81         | 498,627         | 4.98627000%
82         | 697,940         | 6.97940000%
83         | 886,172         | 8.86172000%
84         | 1,028,443       | 10.28443000%
85         | 1,095,969       | 10.95969000%
86         | 1,080,961       | 10.80961000%
87         | 991,578         | 9.91578000%
88         | 851,308         | 8.51308000%
89         | 684,240         | 6.84240000%
90         | 517,777         | 5.17777000%
91         | 370,667         | 3.70667000%
92         | 252,448         | 2.52448000%
93         | 163,448         | 1.63448000%
94         | 100,332         | 1.00332000%
95         | 59,236          | 0.59236000%
96         | 33,172          | 0.33172000%
97         | 17,934          | 0.17934000%
98         | 9,310           | 0.09310000%
99         | 4,642           | 0.04642000%
100        | 2,237           | 0.02237000%
101        | 1,085           | 0.01085000%
102        | 449             | 0.00449000%
103        | 211             | 0.00211000%
104        | 82              | 0.00082000%
105        | 42              | 0.00042000%
106        | 16              | 0.00016000%
107        | 5               | 0.00005000%
108        | 2               | 0.00002000%
111        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
42         | 7               | 0.00007000%
43         | 30              | 0.00030000%
44         | 204             | 0.00204000%
45         | 860             | 0.00860000%
46         | 3,316           | 0.03316000%
47         | 10,301          | 0.10301000%
48         | 27,954          | 0.27954000%
49         | 66,439          | 0.66439000%
50         | 137,500         | 1.37500000%
51         | 252,568         | 2.52568000%
52         | 415,965         | 4.15965000%
53         | 614,478         | 6.14478000%
54         | 822,281         | 8.22281000%
55         | 997,620         | 9.97620000%
56         | 1,111,431       | 11.11431000%
57         | 1,134,532       | 11.34532000%
58         | 1,070,366       | 10.70366000%
59         | 936,282         | 9.36282000%
60         | 759,212         | 7.59212000%
61         | 574,475         | 5.74475000%
62         | 408,343         | 4.08343000%
63         | 272,577         | 2.72577000%
64         | 169,657         | 1.69657000%
65         | 100,448         | 1.00448000%
66         | 55,949          | 0.55949000%
67         | 29,715          | 0.29715000%
68         | 14,912          | 0.14912000%
69         | 6,951           | 0.06951000%
70         | 3,273           | 0.03273000%
71         | 1,430           | 0.01430000%
72         | 570             | 0.00570000%
73         | 206             | 0.00206000%
74         | 102             | 0.00102000%
75         | 25              | 0.00025000%
76         | 14              | 0.00014000%
77         | 6               | 0.00006000%
78         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
14         | 3               | 0.00003000%
15         | 14              | 0.00014000%
16         | 71              | 0.00071000%
17         | 355             | 0.00355000%
18         | 1,330           | 0.01330000%
19         | 4,354           | 0.04354000%
20         | 12,981          | 0.12981000%
21         | 35,682          | 0.35682000%
22         | 85,842          | 0.85842000%
23         | 183,312         | 1.83312000%
24         | 349,813         | 3.49813000%
25         | 588,701         | 5.88701000%
26         | 884,568         | 8.84568000%
27         | 1,169,569       | 11.69569000%
28         | 1,368,532       | 13.68532000%
29         | 1,412,147       | 14.12147000%
30         | 1,283,921       | 12.83921000%
31         | 1,028,486       | 10.28486000%
32         | 720,015         | 7.20015000%
33         | 444,300         | 4.44300000%
34         | 240,584         | 2.40584000%
35         | 113,575         | 1.13575000%
36         | 47,204          | 0.47204000%
37         | 17,262          | 0.17262000%
38         | 5,370           | 0.05370000%
39         | 1,555           | 0.01555000%
40         | 360             | 0.00360000%
41         | 82              | 0.00082000%
42         | 7               | 0.00007000%
43         | 4               | 0.00004000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,645,540       | 56.45540000%
1          | 2,109,009       | 21.09009000%
2          | 1,229,643       | 12.29643000%
3          | 610,599         | 6.10599000%
4          | 261,034         | 2.61034000%
5          | 98,435          | 0.98435000%
6          | 32,404          | 0.32404000%
7          | 9,815           | 0.09815000%
8          | 2,707           | 0.02707000%
9          | 634             | 0.00634000%
10         | 147             | 0.00147000%
11         | 31              | 0.00031000%
12         | 1               | 0.00001000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.7790          |  0.2640% |  6.5343% | 30.8497% | 42.0451% | 18.0582% |  2.1976% |  0.0510% |  0.0001% |  0.0000%
 >= 6 copies | 1.7493          |  5.6214% | 33.1945% | 43.4779% | 16.0725% |  1.6015% |  0.0321% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9791          | 26.6593% | 50.8111% | 20.5217% |  1.9714% |  0.0365% |  0.0001% |  0.0000% |  0.0000% |  0.0000%
