==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,710
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
76         | 2               | 0.00002000%
77         | 28              | 0.00028000%
78         | 191             | 0.00191000%
79         | 943             | 0.00943000%
80         | 3,631           | 0.03631000%
81         | 12,082          | 0.12082000%
82         | 32,619          | 0.32619000%
83         | 75,431          | 0.75431000%
84         | 151,956         | 1.51956000%
85         | 269,749         | 2.69749000%
86         | 427,896         | 4.27896000%
87         | 610,141         | 6.10141000%
88         | 795,342         | 7.95342000%
89         | 949,301         | 9.49301000%
90         | 1,044,074       | 10.44074000%
91         | 1,065,285       | 10.65285000%
92         | 1,014,129       | 10.14129000%
93         | 900,818         | 9.00818000%
94         | 754,140         | 7.54140000%
95         | 591,664         | 5.91664000%
96         | 444,955         | 4.44955000%
97         | 314,377         | 3.14377000%
98         | 212,426         | 2.12426000%
99         | 136,306         | 1.36306000%
100        | 84,482          | 0.84482000%
101        | 49,250          | 0.49250000%
102        | 28,109          | 0.28109000%
103        | 15,171          | 0.15171000%
104        | 7,880           | 0.07880000%
105        | 3,960           | 0.03960000%
106        | 2,046           | 0.02046000%
107        | 862             | 0.00862000%
108        | 424             | 0.00424000%
109        | 177             | 0.00177000%
110        | 89              | 0.00089000%
111        | 43              | 0.00043000%
112        | 14              | 0.00014000%
113        | 4               | 0.00004000%
114        | 2               | 0.00002000%
118        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
44         | 1               | 0.00001000%
45         | 6               | 0.00006000%
46         | 35              | 0.00035000%
47         | 144             | 0.00144000%
48         | 665             | 0.00665000%
49         | 2,233           | 0.02233000%
50         | 7,185           | 0.07185000%
51         | 19,752          | 0.19752000%
52         | 47,624          | 0.47624000%
53         | 101,254         | 1.01254000%
54         | 190,899         | 1.90899000%
55         | 324,167         | 3.24167000%
56         | 496,793         | 4.96793000%
57         | 689,706         | 6.89706000%
58         | 877,242         | 8.77242000%
59         | 1,021,641       | 10.21641000%
60         | 1,096,836       | 10.96836000%
61         | 1,089,843       | 10.89843000%
62         | 1,004,035       | 10.04035000%
63         | 860,498         | 8.60498000%
64         | 690,899         | 6.90899000%
65         | 518,129         | 5.18129000%
66         | 366,902         | 3.66902000%
67         | 244,018         | 2.44018000%
68         | 153,474         | 1.53474000%
69         | 90,953          | 0.90953000%
70         | 51,409          | 0.51409000%
71         | 27,392          | 0.27392000%
72         | 13,933          | 0.13933000%
73         | 6,806           | 0.06806000%
74         | 3,164           | 0.03164000%
75         | 1,378           | 0.01378000%
76         | 593             | 0.00593000%
77         | 245             | 0.00245000%
78         | 92              | 0.00092000%
79         | 36              | 0.00036000%
80         | 10              | 0.00010000%
81         | 6               | 0.00006000%
82         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
15         | 1               | 0.00001000%
16         | 11              | 0.00011000%
17         | 40              | 0.00040000%
18         | 186             | 0.00186000%
19         | 661             | 0.00661000%
20         | 2,339           | 0.02339000%
21         | 7,062           | 0.07062000%
22         | 19,802          | 0.19802000%
23         | 50,039          | 0.50039000%
24         | 111,875         | 1.11875000%
25         | 225,927         | 2.25927000%
26         | 405,867         | 4.05867000%
27         | 650,246         | 6.50246000%
28         | 931,588         | 9.31588000%
29         | 1,189,540       | 11.89540000%
30         | 1,348,698       | 13.48698000%
31         | 1,360,243       | 13.60243000%
32         | 1,216,548       | 12.16548000%
33         | 965,672         | 9.65672000%
34         | 677,578         | 6.77578000%
35         | 420,190         | 4.20190000%
36         | 230,076         | 2.30076000%
37         | 111,440         | 1.11440000%
38         | 47,976          | 0.47976000%
39         | 18,063          | 0.18063000%
40         | 5,963           | 0.05963000%
41         | 1,797           | 0.01797000%
42         | 442             | 0.00442000%
43         | 109             | 0.00109000%
44         | 18              | 0.00018000%
45         | 2               | 0.00002000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,548,321       | 45.48321000%
1          | 2,303,083       | 23.03083000%
2          | 1,547,147       | 15.47147000%
3          | 877,857         | 8.77857000%
4          | 431,081         | 4.31081000%
5          | 186,401         | 1.86401000%
6          | 71,331          | 0.71331000%
7          | 24,328          | 0.24328000%
8          | 7,621           | 0.07621000%
9          | 2,153           | 0.02153000%
10         | 508             | 0.00508000%
11         | 137             | 0.00137000%
12         | 29              | 0.00029000%
13         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.0970          |  0.0779% |  3.0769% | 21.6425% | 42.9257% | 27.0227% |  5.0545% |  0.1988% |  0.0010% |  0.0000%
 >= 6 copies | 2.0470          |  2.6546% | 23.3802% | 44.8704% | 24.9479% |  4.0004% |  0.1461% |  0.0005% |  0.0000% |  0.0000%
 >= 7 copies | 1.2126          | 17.5830% | 48.4358% | 29.2820% |  4.5413% |  0.1572% |  0.0007% |  0.0000% |  0.0000% |  0.0000%
