==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,940
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 12              | 0.00012000%
81         | 75              | 0.00075000%
82         | 530             | 0.00530000%
83         | 2,073           | 0.02073000%
84         | 7,136           | 0.07136000%
85         | 20,308          | 0.20308000%
86         | 48,896          | 0.48896000%
87         | 104,254         | 1.04254000%
88         | 195,514         | 1.95514000%
89         | 325,852         | 3.25852000%
90         | 488,260         | 4.88260000%
91         | 669,019         | 6.69019000%
92         | 838,814         | 8.38814000%
93         | 968,767         | 9.68767000%
94         | 1,038,101       | 10.38101000%
95         | 1,037,650       | 10.37650000%
96         | 967,410         | 9.67410000%
97         | 848,397         | 8.48397000%
98         | 700,653         | 7.00653000%
99         | 548,799         | 5.48799000%
100        | 406,841         | 4.06841000%
101        | 287,153         | 2.87153000%
102        | 194,585         | 1.94585000%
103        | 124,172         | 1.24172000%
104        | 76,936          | 0.76936000%
105        | 45,261          | 0.45261000%
106        | 25,895          | 0.25895000%
107        | 14,022          | 0.14022000%
108        | 7,310           | 0.07310000%
109        | 3,835           | 0.03835000%
110        | 1,890           | 0.01890000%
111        | 845             | 0.00845000%
112        | 405             | 0.00405000%
113        | 187             | 0.00187000%
114        | 89              | 0.00089000%
115        | 30              | 0.00030000%
116        | 15              | 0.00015000%
117        | 3               | 0.00003000%
118        | 4               | 0.00004000%
121        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
46         | 1               | 0.00001000%
47         | 4               | 0.00004000%
48         | 28              | 0.00028000%
49         | 104             | 0.00104000%
50         | 492             | 0.00492000%
51         | 1,680           | 0.01680000%
52         | 5,502           | 0.05502000%
53         | 15,067          | 0.15067000%
54         | 37,071          | 0.37071000%
55         | 80,359          | 0.80359000%
56         | 155,379         | 1.55379000%
