==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,040
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
80         | 1               | 0.00001000%
81         | 3               | 0.00003000%
82         | 28              | 0.00028000%
83         | 246             | 0.00246000%
84         | 1,059           | 0.01059000%
85         | 3,966           | 0.03966000%
86         | 11,985          | 0.11985000%
87         | 31,483          | 0.31483000%
88         | 70,097          | 0.70097000%
89         | 140,243         | 1.40243000%
90         | 247,369         | 2.47369000%
91         | 389,810         | 3.89810000%
92         | 561,449         | 5.61449000%
93         | 737,039         | 7.37039000%
94         | 891,256         | 8.91256000%
95         | 996,471         | 9.96471000%
96         | 1,038,581       | 10.38581000%
97         | 1,010,120       | 10.10120000%
98         | 917,972         | 9.17972000%
99         | 788,318         | 7.88318000%
100        | 640,496         | 6.40496000%
101        | 492,567         | 4.92567000%
102        | 358,737         | 3.58737000%
103        | 250,936         | 2.50936000%
104        | 166,561         | 1.66561000%
105        | 106,236         | 1.06236000%
106        | 64,344          | 0.64344000%
107        | 37,849          | 0.37849000%
108        | 21,430          | 0.21430000%
109        | 11,431          | 0.11431000%
110        | 6,051           | 0.06051000%
111        | 3,099           | 0.03099000%
112        | 1,477           | 0.01477000%
113        | 695             | 0.00695000%
114        | 323             | 0.00323000%
115        | 161             | 0.00161000%
116        | 67              | 0.00067000%
117        | 27              | 0.00027000%
118        | 10              | 0.00010000%
119        | 5               | 0.00005000%
120        | 1               | 0.00001000%
124        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
47         | 1               | 0.00001000%
48         | 7               | 0.00007000%
49         | 26              | 0.00026000%
50         | 138             | 0.00138000%
51         | 497             | 0.00497000%
52         | 1,820           | 0.01820000%
53         | 5,453           | 0.05453000%
54         | 15,368          | 0.15368000%
55         | 37,224          | 0.37224000%
56         | 79,942          | 0.79942000%
57         | 152,589         | 1.52589000%
58         | 263,489         | 2.63489000%
59         | 414,089         | 4.14089000%
60         | 591,307         | 5.91307000%
61         | 774,079         | 7.74079000%
62         | 932,907         | 9.32907000%
63         | 1,039,502       | 10.39502000%
64         | 1,073,348       | 10.73348000%
65         | 1,031,923       | 10.31923000%
66         | 923,402         | 9.23402000%
67         | 775,234         | 7.75234000%
68         | 610,493         | 6.10493000%
69         | 452,103         | 4.52103000%
70         | 316,501         | 3.16501000%
71         | 209,375         | 2.09375000%
72         | 131,132         | 1.31132000%
73         | 77,810          | 0.77810000%
74         | 43,614          | 0.43614000%
75         | 23,640          | 0.23640000%
76         | 12,109          | 0.12109000%
77         | 5,910           | 0.05910000%
78         | 2,844           | 0.02844000%
79         | 1,257           | 0.01257000%
80         | 500             | 0.00500000%
81         | 222             | 0.00222000%
82         | 90              | 0.00090000%
83         | 42              | 0.00042000%
84         | 8               | 0.00008000%
85         | 3               | 0.00003000%
86         | 1               | 0.00001000%
87         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
16         | 1               | 0.00001000%
17         | 4               | 0.00004000%
18         | 23              | 0.00023000%
19         | 107             | 0.00107000%
20         | 384             | 0.00384000%
21         | 1,297           | 0.01297000%
22         | 3,986           | 0.03986000%
23         | 11,606          | 0.11606000%
24         | 29,969          | 0.29969000%
25         | 70,006          | 0.70006000%
26         | 146,403         | 1.46403000%
27         | 277,717         | 2.77717000%
28         | 472,295         | 4.72295000%
29         | 719,527         | 7.19527000%
30         | 987,091         | 9.87091000%
31         | 1,211,625       | 12.11625000%
32         | 1,327,530       | 13.27530000%
33         | 1,305,497       | 13.05497000%
34         | 1,143,071       | 11.43071000%
35         | 893,907         | 8.93907000%
36         | 622,502         | 6.22502000%
37         | 386,570         | 3.86570000%
38         | 212,729         | 2.12729000%
39         | 103,960         | 1.03960000%
40         | 45,833          | 0.45833000%
41         | 17,744          | 0.17744000%
42         | 6,062           | 0.06062000%
43         | 1,902           | 0.01902000%
44         | 508             | 0.00508000%
45         | 122             | 0.00122000%
46         | 18              | 0.00018000%
47         | 3               | 0.00003000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,509,175       | 35.09175000%
1          | 2,327,437       | 23.27437000%
2          | 1,797,309       | 17.97309000%
3          | 1,166,236       | 11.66236000%
4          | 654,087         | 6.54087000%
5          | 321,750         | 3.21750000%
6          | 140,827         | 1.40827000%
7          | 55,004          | 0.55004000%
8          | 19,455          | 0.19455000%
9          | 6,153           | 0.06153000%
10         | 1,937           | 0.01937000%
11         | 470             | 0.00470000%
12         | 120             | 0.00120000%
13         | 34              | 0.00034000%
14         | 6               | 0.00006000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.3901          |  0.0204% |  1.3554% | 14.0413% | 39.4317% | 35.0689% |  9.4985% |  0.5791% |  0.0047% |  0.0000%
 >= 6 copies | 2.3371          |  1.1619% | 15.1295% | 41.6435% | 33.4693% |  8.1017% |  0.4904% |  0.0037% |  0.0000% |  0.0000%
 >= 7 copies | 1.4552          | 10.8875% | 42.5815% | 37.1795% |  8.8278% |  0.5188% |  0.0049% |  0.0000% |  0.0000% |  0.0000%
