==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 10,000
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
137        | 1               | 0.00001000%
138        | 1               | 0.00001000%
139        | 3               | 0.00003000%
140        | 8               | 0.00008000%
141        | 56              | 0.00056000%
142        | 173             | 0.00173000%
143        | 510             | 0.00510000%
144        | 1,398           | 0.01398000%
145        | 3,377           | 0.03377000%
146        | 7,599           | 0.07599000%
147        | 15,812          | 0.15812000%
148        | 30,228          | 0.30228000%
149        | 54,357          | 0.54357000%
150        | 91,193          | 0.91193000%
151        | 144,315         | 1.44315000%
152        | 214,648         | 2.14648000%
153        | 300,926         | 3.00926000%
154        | 400,660         | 4.00660000%
155        | 505,963         | 5.05963000%
156        | 606,422         | 6.06422000%
157        | 696,354         | 6.96354000%
158        | 762,259         | 7.62259000%
159        | 799,544         | 7.99544000%
160        | 805,839         | 8.05839000%
161        | 777,729         | 7.77729000%
162        | 721,547         | 7.21547000%
163        | 645,663         | 6.45663000%
164        | 557,247         | 5.57247000%
165        | 464,999         | 4.64999000%
166        | 374,777         | 3.74777000%
167        | 291,954         | 2.91954000%
168        | 221,928         | 2.21928000%
169        | 162,147         | 1.62147000%
170        | 115,074         | 1.15074000%
171        | 80,418          | 0.80418000%
172        | 53,656          | 0.53656000%
173        | 35,353          | 0.35353000%
174        | 22,215          | 0.22215000%
175        | 13,944          | 0.13944000%
176        | 8,378           | 0.08378000%
177        | 4,889           | 0.04889000%
178        | 2,909           | 0.02909000%
179        | 1,670           | 0.01670000%
180        | 869             | 0.00869000%
181        | 463             | 0.00463000%
182        | 258             | 0.00258000%
183        | 130             | 0.00130000%
184        | 71              | 0.00071000%
185        | 46              | 0.00046000%
186        | 9               | 0.00009000%
187        | 4               | 0.00004000%
188        | 6               | 0.00006000%
189        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
85         | 3               | 0.00003000%
86         | 9               | 0.00009000%
87         | 30              | 0.00030000%
88         | 100             | 0.00100000%
89         | 289             | 0.00289000%
90         | 889             | 0.00889000%
91         | 2,127           | 0.02127000%
92         | 4,477           | 0.04477000%
93         | 9,655           | 0.09655000%
94         | 19,396          | 0.19396000%
95         | 36,040          | 0.36040000%
96         | 63,591          | 0.63591000%
97         | 104,046         | 1.04046000%
98         | 161,820         | 1.61820000%
99         | 237,121         | 2.37121000%
100        | 331,179         | 3.31179000%
101        | 436,055         | 4.36055000%
102        | 546,437         | 5.46437000%
103        | 651,404         | 6.51404000%
104        | 742,734         | 7.42734000%
105        | 803,387         | 8.03387000%
106        | 834,147         | 8.34147000%
107        | 825,380         | 8.25380000%
108        | 784,598         | 7.84598000%
109        | 715,279         | 7.15279000%
110        | 626,831         | 6.26831000%
111        | 525,464         | 5.25464000%
112        | 424,561         | 4.24561000%
113        | 331,854         | 3.31854000%
114        | 248,984         | 2.48984000%
115        | 180,467         | 1.80467000%
116        | 125,587         | 1.25587000%
117        | 85,123          | 0.85123000%
118        | 55,755          | 0.55755000%
119        | 35,124          | 0.35124000%
120        | 21,370          | 0.21370000%
121        | 12,766          | 0.12766000%
122        | 7,298           | 0.07298000%
123        | 4,085           | 0.04085000%
124        | 2,265           | 0.02265000%
125        | 1,136           | 0.01136000%
126        | 569             | 0.00569000%
127        | 297             | 0.00297000%
128        | 144             | 0.00144000%
129        | 76              | 0.00076000%
130        | 31              | 0.00031000%
131        | 10              | 0.00010000%
132        | 5               | 0.00005000%
133        | 4               | 0.00004000%
136        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
33         | 1               | 0.00001000%
34         | 4               | 0.00004000%
35         | 11              | 0.00011000%
36         | 42              | 0.00042000%
37         | 143             | 0.00143000%
38         | 358             | 0.00358000%
39         | 921             | 0.00921000%
40         | 2,501           | 0.02501000%
41         | 5,725           | 0.05725000%
42         | 12,563          | 0.12563000%
43         | 25,944          | 0.25944000%
44         | 50,246          | 0.50246000%
45         | 91,739          | 0.91739000%
46         | 156,026         | 1.56026000%
47         | 248,414         | 2.48414000%
48         | 372,526         | 3.72526000%
49         | 521,002         | 5.21002000%
50         | 681,071         | 6.81071000%
51         | 837,667         | 8.37667000%
52         | 962,309         | 9.62309000%
53         | 1,034,431       | 10.34431000%
54         | 1,033,259       | 10.33259000%
55         | 966,642         | 9.66642000%
56         | 844,450         | 8.44450000%
57         | 687,929         | 6.87929000%
58         | 523,437         | 5.23437000%
59         | 370,837         | 3.70837000%
60         | 244,750         | 2.44750000%
61         | 151,044         | 1.51044000%
62         | 86,548          | 0.86548000%
63         | 46,128          | 0.46128000%
64         | 22,928          | 0.22928000%
65         | 10,799          | 0.10799000%
66         | 4,726           | 0.04726000%
67         | 1,819           | 0.01819000%
68         | 699             | 0.00699000%
69         | 254             | 0.00254000%
70         | 85              | 0.00085000%
71         | 16              | 0.00016000%
72         | 4               | 0.00004000%
73         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 904             | 0.00904000%
1          | 5,036           | 0.05036000%
2          | 17,612          | 0.17612000%
3          | 46,957          | 0.46957000%
4          | 105,943         | 1.05943000%
5          | 204,642         | 2.04642000%
6          | 347,008         | 3.47008000%
7          | 528,357         | 5.28357000%
8          | 728,158         | 7.28158000%
9          | 915,393         | 9.15393000%
10         | 1,054,587       | 10.54587000%
11         | 1,119,070       | 11.19070000%
12         | 1,096,759       | 10.96759000%
13         | 997,175         | 9.97175000%
14         | 845,295         | 8.45295000%
15         | 665,179         | 6.65179000%
16         | 489,973         | 4.89973000%
17         | 336,705         | 3.36705000%
18         | 216,130         | 2.16130000%
19         | 130,419         | 1.30419000%
20         | 73,876          | 0.73876000%
21         | 39,245          | 0.39245000%
22         | 19,630          | 0.19630000%
23         | 9,172           | 0.09172000%
24         | 4,005           | 0.04005000%
25         | 1,772           | 0.01772000%
26         | 637             | 0.00637000%
27         | 251             | 0.00251000%
28         | 67              | 0.00067000%
29         | 27              | 0.00027000%
30         | 13              | 0.00013000%
31         | 2               | 0.00002000%
32         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.5727          |  0.0000% |  0.0000% |  0.0016% |  0.2385% |  6.4307% | 39.0791% | 44.3214% |  9.9279% |  0.0008%
 >= 6 copies | 4.9452          |  0.0000% |  0.0003% |  0.0872% |  2.9820% | 23.8418% | 50.1222% | 21.3416% |  1.6249% |  0.0000%
 >= 7 copies | 4.2541          |  0.0000% |  0.0337% |  1.5901% | 15.6902% | 43.5059% | 34.0736% |  5.0076% |  0.0989% |  0.0000%
