==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,960
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
137        | 1               | 0.00001000%
138        | 4               | 0.00004000%
139        | 3               | 0.00003000%
140        | 29              | 0.00029000%
141        | 104             | 0.00104000%
142        | 338             | 0.00338000%
143        | 981             | 0.00981000%
144        | 2,422           | 0.02422000%
145        | 5,588           | 0.05588000%
146        | 11,967          | 0.11967000%
147        | 23,942          | 0.23942000%
148        | 43,676          | 0.43676000%
149        | 75,458          | 0.75458000%
150        | 122,755         | 1.22755000%
151        | 186,743         | 1.86743000%
152        | 267,343         | 2.67343000%
153        | 363,069         | 3.63069000%
154        | 467,743         | 4.67743000%
155        | 573,042         | 5.73042000%
156        | 667,154         | 6.67154000%
157        | 743,035         | 7.43035000%
158        | 790,952         | 7.90952000%
159        | 808,372         | 8.08372000%
160        | 792,661         | 7.92661000%
161        | 746,105         | 7.46105000%
162        | 674,846         | 6.74846000%
163        | 590,784         | 5.90784000%
164        | 498,588         | 4.98588000%
165        | 405,956         | 4.05956000%
166        | 320,241         | 3.20241000%
167        | 244,504         | 2.44504000%
168        | 181,884         | 1.81884000%
169        | 130,168         | 1.30168000%
170        | 90,548          | 0.90548000%
171        | 62,401          | 0.62401000%
172        | 40,582          | 0.40582000%
173        | 26,055          | 0.26055000%
174        | 16,426          | 0.16426000%
175        | 9,942           | 0.09942000%
176        | 5,766           | 0.05766000%
177        | 3,535           | 0.03535000%
178        | 2,002           | 0.02002000%
179        | 1,099           | 0.01099000%
180        | 529             | 0.00529000%
181        | 323             | 0.00323000%
182        | 177             | 0.00177000%
183        | 79              | 0.00079000%
184        | 39              | 0.00039000%
185        | 25              | 0.00025000%
186        | 7               | 0.00007000%
187        | 2               | 0.00002000%
188        | 5               | 0.00005000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
84         | 2               | 0.00002000%
85         | 4               | 0.00004000%
86         | 15              | 0.00015000%
87         | 50              | 0.00050000%
88         | 143             | 0.00143000%
89         | 465             | 0.00465000%
90         | 1,246           | 0.01246000%
91         | 2,947           | 0.02947000%
92         | 6,097           | 0.06097000%
93         | 12,876          | 0.12876000%
94         | 25,045          | 0.25045000%
95         | 45,808          | 0.45808000%
96         | 78,610          | 0.78610000%
97         | 125,748         | 1.25748000%
98         | 190,873         | 1.90873000%
99         | 275,522         | 2.75522000%
100        | 373,327         | 3.73327000%
101        | 483,054         | 4.83054000%
102        | 593,299         | 5.93299000%
103        | 694,124         | 6.94124000%
104        | 773,553         | 7.73553000%
105        | 822,670         | 8.22670000%
106        | 835,849         | 8.35849000%
107        | 813,628         | 8.13628000%
108        | 759,775         | 7.59775000%
109        | 679,504         | 6.79504000%
110        | 583,680         | 5.83680000%
111        | 482,952         | 4.82952000%
112        | 382,931         | 3.82931000%
113        | 294,550         | 2.94550000%
114        | 217,289         | 2.17289000%
115        | 154,519         | 1.54519000%
116        | 106,296         | 1.06296000%
117        | 70,428          | 0.70428000%
118        | 45,721          | 0.45721000%
119        | 28,466          | 0.28466000%
120        | 16,932          | 0.16932000%
121        | 9,936           | 0.09936000%
122        | 5,606           | 0.05606000%
123        | 3,168           | 0.03168000%
124        | 1,657           | 0.01657000%
125        | 810             | 0.00810000%
126        | 421             | 0.00421000%
127        | 211             | 0.00211000%
128        | 102             | 0.00102000%
129        | 56              | 0.00056000%
130        | 20              | 0.00020000%
131        | 7               | 0.00007000%
132        | 5               | 0.00005000%
133        | 2               | 0.00002000%
136        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
33         | 2               | 0.00002000%
34         | 4               | 0.00004000%
35         | 13              | 0.00013000%
36         | 56              | 0.00056000%
37         | 166             | 0.00166000%
38         | 411             | 0.00411000%
39         | 1,184           | 0.01184000%
40         | 2,922           | 0.02922000%
41         | 6,601           | 0.06601000%
42         | 14,619          | 0.14619000%
43         | 29,668          | 0.29668000%
44         | 56,965          | 0.56965000%
45         | 102,698         | 1.02698000%
46         | 172,087         | 1.72087000%
47         | 271,422         | 2.71422000%
48         | 402,439         | 4.02439000%
49         | 554,140         | 5.54140000%
50         | 716,369         | 7.16369000%
51         | 868,881         | 8.68881000%
52         | 984,775         | 9.84775000%
53         | 1,042,705       | 10.42705000%
54         | 1,025,471       | 10.25471000%
55         | 947,225         | 9.47225000%
56         | 812,790         | 8.12790000%
57         | 653,108         | 6.53108000%
58         | 488,515         | 4.88515000%
59         | 340,183         | 3.40183000%
60         | 221,029         | 2.21029000%
61         | 134,440         | 1.34440000%
62         | 75,172          | 0.75172000%
63         | 39,657          | 0.39657000%
64         | 19,231          | 0.19231000%
65         | 8,943           | 0.08943000%
66         | 3,830           | 0.03830000%
67         | 1,431           | 0.01431000%
68         | 568             | 0.00568000%
69         | 209             | 0.00209000%
70         | 51              | 0.00051000%
71         | 16              | 0.00016000%
72         | 3               | 0.00003000%
73         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,065           | 0.01065000%
1          | 5,671           | 0.05671000%
2          | 19,622          | 0.19622000%
3          | 51,745          | 0.51745000%
4          | 115,419         | 1.15419000%
5          | 220,116         | 2.20116000%
6          | 369,623         | 3.69623000%
7          | 557,119         | 5.57119000%
8          | 757,396         | 7.57396000%
9          | 942,193         | 9.42193000%
10         | 1,072,290       | 10.72290000%
11         | 1,126,154       | 11.26154000%
12         | 1,091,283       | 10.91283000%
13         | 980,209         | 9.80209000%
14         | 820,312         | 8.20312000%
15         | 638,243         | 6.38243000%
16         | 464,298         | 4.64298000%
17         | 315,708         | 3.15708000%
18         | 199,525         | 1.99525000%
19         | 119,459         | 1.19459000%
20         | 66,762          | 0.66762000%
21         | 34,630          | 0.34630000%
22         | 17,412          | 0.17412000%
23         | 7,943           | 0.07943000%
24         | 3,491           | 0.03491000%
25         | 1,493           | 0.01493000%
26         | 529             | 0.00529000%
27         | 202             | 0.00202000%
28         | 54              | 0.00054000%
29         | 24              | 0.00024000%
30         | 8               | 0.00008000%
31         | 1               | 0.00001000%
32         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.5604          |  0.0000% |  0.0000% |  0.0018% |  0.2563% |  6.6725% | 39.4981% | 43.9152% |  9.6554% |  0.0007%
 >= 6 copies | 4.9288          |  0.0000% |  0.0004% |  0.0956% |  3.1503% | 24.4279% | 49.9750% | 20.8072% |  1.5436% |  0.0000%
 >= 7 copies | 4.2334          |  0.0001% |  0.0383% |  1.7053% | 16.2749% | 43.7804% | 33.3518% |  4.7582% |  0.0910% |  0.0000%
