==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,830
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 5               | 0.00005000%
79         | 31              | 0.00031000%
80         | 282             | 0.00282000%
81         | 1,270           | 0.01270000%
82         | 4,806           | 0.04806000%
83         | 14,551          | 0.14551000%
84         | 37,901          | 0.37901000%
85         | 83,986          | 0.83986000%
86         | 165,393         | 1.65393000%
87         | 286,384         | 2.86384000%
88         | 444,149         | 4.44149000%
89         | 625,735         | 6.25735000%
90         | 805,267         | 8.05267000%
91         | 950,028         | 9.50028000%
92         | 1,037,514       | 10.37514000%
93         | 1,053,243       | 10.53243000%
94         | 997,559         | 9.97559000%
95         | 884,736         | 8.84736000%
96         | 740,193         | 7.40193000%
97         | 582,055         | 5.82055000%
98         | 436,612         | 4.36612000%
99         | 310,037         | 3.10037000%
100        | 209,810         | 2.09810000%
101        | 135,670         | 1.35670000%
102        | 83,461          | 0.83461000%
103        | 49,737          | 0.49737000%
104        | 28,368          | 0.28368000%
105        | 15,264          | 0.15264000%
106        | 8,036           | 0.08036000%
107        | 4,105           | 0.04105000%
108        | 2,058           | 0.02058000%
109        | 949             | 0.00949000%
110        | 443             | 0.00443000%
111        | 199             | 0.00199000%
112        | 102             | 0.00102000%
113        | 32              | 0.00032000%
114        | 23              | 0.00023000%
115        | 2               | 0.00002000%
116        | 3               | 0.00003000%
120        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
45         | 1               | 0.00001000%
46         | 2               | 0.00002000%
47         | 25              | 0.00025000%
48         | 122             | 0.00122000%
49         | 521             | 0.00521000%
50         | 1,874           | 0.01874000%
51         | 5,876           | 0.05876000%
52         | 16,498          | 0.16498000%
53         | 40,392          | 0.40392000%
54         | 87,121          | 0.87121000%
55         | 167,253         | 1.67253000%
56         | 287,503         | 2.87503000%
57         | 449,024         | 4.49024000%
58         | 635,311         | 6.35311000%
59         | 823,795         | 8.23795000%
60         | 976,805         | 9.76805000%
61         | 1,074,505       | 10.74505000%
62         | 1,088,740       | 10.88740000%
63         | 1,026,367       | 10.26367000%
64         | 898,805         | 8.98805000%
65         | 738,476         | 7.38476000%
66         | 567,524         | 5.67524000%
67         | 410,631         | 4.10631000%
68         | 280,402         | 2.80402000%
69         | 180,194         | 1.80194000%
70         | 109,718         | 1.09718000%
71         | 63,057          | 0.63057000%
72         | 34,635          | 0.34635000%
73         | 18,062          | 0.18062000%
74         | 9,141           | 0.09141000%
75         | 4,219           | 0.04219000%
76         | 1,982           | 0.01982000%
77         | 858             | 0.00858000%
78         | 339             | 0.00339000%
79         | 144             | 0.00144000%
80         | 48              | 0.00048000%
81         | 20              | 0.00020000%
82         | 8               | 0.00008000%
83         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
16         | 5               | 0.00005000%
17         | 20              | 0.00020000%
18         | 78              | 0.00078000%
19         | 361             | 0.00361000%
20         | 1,211           | 0.01211000%
21         | 3,824           | 0.03824000%
22         | 11,517          | 0.11517000%
23         | 29,826          | 0.29826000%
24         | 71,104          | 0.71104000%
25         | 150,457         | 1.50457000%
26         | 288,256         | 2.88256000%
27         | 491,769         | 4.91769000%
28         | 750,254         | 7.50254000%
29         | 1,027,102       | 10.27102000%
30         | 1,249,835       | 12.49835000%
31         | 1,355,842       | 13.55842000%
32         | 1,314,348       | 13.14348000%
33         | 1,128,722       | 11.28722000%
34         | 861,718         | 8.61718000%
35         | 583,407         | 5.83407000%
36         | 350,376         | 3.50376000%
37         | 186,077         | 1.86077000%
38         | 87,571          | 0.87571000%
39         | 36,705          | 0.36705000%
40         | 13,507          | 0.13507000%
41         | 4,423           | 0.04423000%
42         | 1,270           | 0.01270000%
43         | 325             | 0.00325000%
44         | 77              | 0.00077000%
45         | 11              | 0.00011000%
46         | 1               | 0.00001000%
47         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 4,162,717       | 41.62717000%
1          | 2,332,866       | 23.32866000%
2          | 1,648,344       | 16.48344000%
3          | 979,793         | 9.79793000%
4          | 507,004         | 5.07004000%
5          | 228,959         | 2.28959000%
6          | 92,310          | 0.92310000%
7          | 32,921          | 0.32921000%
8          | 10,797          | 0.10797000%
9          | 3,176           | 0.03176000%
10         | 837             | 0.00837000%
11         | 211             | 0.00211000%
12         | 56              | 0.00056000%
13         | 9               | 0.00009000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.2054          |  0.0480% |  2.3068% | 18.6647% | 42.0994% | 30.1039% |  6.4755% |  0.2999% |  0.0018% |  0.0000%
 >= 6 copies | 2.1527          |  1.9878% | 20.1758% | 44.1705% | 28.1497% |  5.2815% |  0.2335% |  0.0012% |  0.0000% |  0.0000%
 >= 7 copies | 1.2994          | 14.8963% | 46.6612% | 32.3032% |  5.8902% |  0.2478% |  0.0014% |  0.0000% |  0.0000% |  0.0000%
