==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,320
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
114        | 4               | 0.00004000%
115        | 14              | 0.00014000%
116        | 52              | 0.00052000%
117        | 237             | 0.00237000%
118        | 787             | 0.00787000%
119        | 2,383           | 0.02383000%
120        | 6,011           | 0.06011000%
121        | 14,041          | 0.14041000%
122        | 30,208          | 0.30208000%
123        | 58,633          | 0.58633000%
124        | 103,753         | 1.03753000%
125        | 170,559         | 1.70559000%
126        | 260,253         | 2.60253000%
127        | 372,222         | 3.72222000%
128        | 496,572         | 4.96572000%
129        | 622,033         | 6.22033000%
130        | 736,029         | 7.36029000%
131        | 823,296         | 8.23296000%
132        | 875,515         | 8.75515000%
133        | 882,326         | 8.82326000%
134        | 846,482         | 8.46482000%
135        | 777,403         | 7.77403000%
136        | 681,506         | 6.81506000%
137        | 573,849         | 5.73849000%
138        | 463,394         | 4.63394000%
139        | 359,558         | 3.59558000%
140        | 270,363         | 2.70363000%
141        | 194,775         | 1.94775000%
142        | 135,359         | 1.35359000%
143        | 90,975          | 0.90975000%
144        | 60,036          | 0.60036000%
145        | 37,482          | 0.37482000%
146        | 22,978          | 0.22978000%
147        | 13,663          | 0.13663000%
148        | 7,789           | 0.07789000%
149        | 4,472           | 0.04472000%
150        | 2,331           | 0.02331000%
151        | 1,311           | 0.01311000%
152        | 713             | 0.00713000%
153        | 325             | 0.00325000%
154        | 172             | 0.00172000%
155        | 79              | 0.00079000%
156        | 35              | 0.00035000%
157        | 13              | 0.00013000%
158        | 5               | 0.00005000%
159        | 2               | 0.00002000%
160        | 1               | 0.00001000%
161        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 1               | 0.00001000%
69         | 2               | 0.00002000%
70         | 9               | 0.00009000%
71         | 41              | 0.00041000%
72         | 143             | 0.00143000%
73         | 486             | 0.00486000%
74         | 1,374           | 0.01374000%
75         | 3,615           | 0.03615000%
76         | 8,732           | 0.08732000%
77         | 18,831          | 0.18831000%
78         | 37,885          | 0.37885000%
79         | 70,458          | 0.70458000%
80         | 122,114         | 1.22114000%
81         | 195,876         | 1.95876000%
82         | 294,086         | 2.94086000%
83         | 412,489         | 4.12489000%
84         | 544,088         | 5.44088000%
85         | 675,630         | 6.75630000%
86         | 790,523         | 7.90523000%
87         | 873,555         | 8.73555000%
88         | 911,567         | 9.11567000%
89         | 904,728         | 9.04728000%
90         | 852,198         | 8.52198000%
91         | 762,039         | 7.62039000%
92         | 650,149         | 6.50149000%
93         | 530,647         | 5.30647000%
94         | 413,890         | 4.13890000%
95         | 307,930         | 3.07930000%
96         | 219,785         | 2.19785000%
97         | 149,921         | 1.49921000%
98         | 98,383          | 0.98383000%
99         | 62,306          | 0.62306000%
100        | 37,659          | 0.37659000%
101        | 22,443          | 0.22443000%
102        | 12,590          | 0.12590000%
103        | 6,736           | 0.06736000%
104        | 3,608           | 0.03608000%
105        | 1,845           | 0.01845000%
