==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,490
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
73         | 4               | 0.00004000%
74         | 31              | 0.00031000%
75         | 283             | 0.00283000%
76         | 1,444           | 0.01444000%
77         | 5,387           | 0.05387000%
78         | 17,274          | 0.17274000%
79         | 45,463          | 0.45463000%
80         | 101,576         | 1.01576000%
81         | 197,535         | 1.97535000%
82         | 338,169         | 3.38169000%
83         | 516,876         | 5.16876000%
84         | 711,735         | 7.11735000%
85         | 893,790         | 8.93790000%
86         | 1,025,339       | 10.25339000%
87         | 1,083,639       | 10.83639000%
88         | 1,067,410       | 10.67410000%
89         | 974,860         | 9.74860000%
90         | 833,697         | 8.33697000%
91         | 671,449         | 6.71449000%
92         | 508,611         | 5.08611000%
93         | 364,650         | 3.64650000%
94         | 249,686         | 2.49686000%
95         | 161,834         | 1.61834000%
96         | 99,699          | 0.99699000%
97         | 59,463          | 0.59463000%
98         | 33,289          | 0.33289000%
99         | 18,203          | 0.18203000%
100        | 9,501           | 0.09501000%
101        | 4,754           | 0.04754000%
102        | 2,376           | 0.02376000%
103        | 1,114           | 0.01114000%
104        | 481             | 0.00481000%
105        | 216             | 0.00216000%
106        | 88              | 0.00088000%
107        | 49              | 0.00049000%
108        | 16              | 0.00016000%
109        | 4               | 0.00004000%
110        | 2               | 0.00002000%
111        | 2               | 0.00002000%
115        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
43         | 8               | 0.00008000%
44         | 27              | 0.00027000%
45         | 173             | 0.00173000%
46         | 705             | 0.00705000%
47         | 2,686           | 0.02686000%
48         | 8,456           | 0.08456000%
49         | 23,562          | 0.23562000%
50         | 56,430          | 0.56430000%
51         | 118,655         | 1.18655000%
52         | 221,644         | 2.21644000%
53         | 371,016         | 3.71016000%
54         | 558,425         | 5.58425000%
55         | 763,639         | 7.63639000%
56         | 946,102         | 9.46102000%
57         | 1,075,011       | 10.75011000%
58         | 1,125,533       | 11.25533000%
59         | 1,086,781       | 10.86781000%
60         | 972,013         | 9.72013000%
61         | 808,429         | 8.08429000%
62         | 627,300         | 6.27300000%
63         | 456,207         | 4.56207000%
64         | 312,000         | 3.12000000%
65         | 200,142         | 2.00142000%
66         | 121,603         | 1.21603000%
67         | 69,214          | 0.69214000%
68         | 37,479          | 0.37479000%
69         | 19,472          | 0.19472000%
70         | 9,484           | 0.09484000%
71         | 4,425           | 0.04425000%
72         | 1,977           | 0.01977000%
73         | 851             | 0.00851000%
74         | 338             | 0.00338000%
75         | 145             | 0.00145000%
76         | 43              | 0.00043000%
77         | 16              | 0.00016000%
78         | 7               | 0.00007000%
79         | 1               | 0.00001000%
80         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
14         | 2               | 0.00002000%
15         | 8               | 0.00008000%
16         | 35              | 0.00035000%
17         | 155             | 0.00155000%
18         | 709             | 0.00709000%
19         | 2,306           | 0.02306000%
20         | 7,147           | 0.07147000%
21         | 20,591          | 0.20591000%
22         | 52,382          | 0.52382000%
23         | 119,191         | 1.19191000%
24         | 240,678         | 2.40678000%
25         | 433,777         | 4.33777000%
26         | 693,933         | 6.93933000%
27         | 988,672         | 9.88672000%
28         | 1,243,583       | 12.43583000%
29         | 1,388,730       | 13.88730000%
30         | 1,371,448       | 13.71448000%
31         | 1,194,266       | 11.94266000%
32         | 918,656         | 9.18656000%
33         | 618,304         | 6.18304000%
34         | 369,656         | 3.69656000%
35         | 193,119         | 1.93119000%
36         | 88,595          | 0.88595000%
37         | 36,084          | 0.36084000%
38         | 12,639          | 0.12639000%
39         | 3,904           | 0.03904000%
40         | 1,115           | 0.01115000%
41         | 254             | 0.00254000%
42         | 53              | 0.00053000%
43         | 6               | 0.00006000%
44         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,259,830       | 52.59830000%
1          | 2,194,572       | 21.94572000%
2          | 1,345,138       | 13.45138000%
3          | 699,803         | 6.99803000%
4          | 314,471         | 3.14471000%
5          | 124,037         | 1.24037000%
6          | 43,353          | 0.43353000%
7          | 13,602          | 0.13602000%
8          | 3,880           | 0.03880000%
9          | 1,003           | 0.01003000%
10         | 243             | 0.00243000%
11         | 64              | 0.00064000%
12         | 3               | 0.00003000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.8927          |  0.1734% |  5.0655% | 27.5481% | 42.9288% | 21.1834% |  3.0153% |  0.0853% |  0.0002% |  0.0000%
 >= 6 copies | 1.8538          |  4.3701% | 29.6782% | 44.5347% | 19.0954% |  2.2646% |  0.0569% |  0.0001% |  0.0000% |  0.0000%
 >= 7 copies | 1.0594          | 23.2093% | 50.4626% | 23.5683% |  2.6967% |  0.0629% |  0.0002% |  0.0000% |  0.0000% |  0.0000%
