==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,510
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
102        | 3               | 0.00003000%
103        | 16              | 0.00016000%
104        | 54              | 0.00054000%
105        | 284             | 0.00284000%
106        | 991             | 0.00991000%
107        | 3,122           | 0.03122000%
108        | 8,328           | 0.08328000%
109        | 20,000          | 0.20000000%
110        | 42,922          | 0.42922000%
111        | 83,236          | 0.83236000%
112        | 146,058         | 1.46058000%
113        | 237,177         | 2.37177000%
114        | 352,324         | 3.52324000%
115        | 488,820         | 4.88820000%
116        | 628,783         | 6.28783000%
117        | 760,599         | 7.60599000%
118        | 859,317         | 8.59317000%
119        | 921,561         | 9.21561000%
120        | 927,872         | 9.27872000%
121        | 887,382         | 8.87382000%
122        | 807,215         | 8.07215000%
123        | 697,647         | 6.97647000%
124        | 577,888         | 5.77888000%
125        | 456,678         | 4.56678000%
126        | 347,478         | 3.47478000%
127        | 252,689         | 2.52689000%
128        | 177,090         | 1.77090000%
129        | 119,344         | 1.19344000%
130        | 77,863          | 0.77863000%
131        | 48,932          | 0.48932000%
132        | 29,703          | 0.29703000%
133        | 17,211          | 0.17211000%
134        | 9,947           | 0.09947000%
135        | 5,551           | 0.05551000%
136        | 2,863           | 0.02863000%
137        | 1,549           | 0.01549000%
138        | 779             | 0.00779000%
139        | 391             | 0.00391000%
140        | 182             | 0.00182000%
141        | 82              | 0.00082000%
142        | 45              | 0.00045000%
143        | 16              | 0.00016000%
144        | 3               | 0.00003000%
145        | 3               | 0.00003000%
146        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
62         | 7               | 0.00007000%
63         | 24              | 0.00024000%
64         | 106             | 0.00106000%
65         | 409             | 0.00409000%
66         | 1,300           | 0.01300000%
67         | 3,735           | 0.03735000%
68         | 9,079           | 0.09079000%
69         | 20,841          | 0.20841000%
70         | 43,389          | 0.43389000%
71         | 82,587          | 0.82587000%
72         | 145,645         | 1.45645000%
73         | 233,927         | 2.33927000%
74         | 352,162         | 3.52162000%
75         | 491,768         | 4.91768000%
76         | 638,762         | 6.38762000%
77         | 778,877         | 7.78877000%
78         | 884,851         | 8.84851000%
79         | 951,938         | 9.51938000%
80         | 960,501         | 9.60501000%
81         | 914,720         | 9.14720000%
82         | 825,375         | 8.25375000%
83         | 704,987         | 7.04987000%
84         | 571,678         | 5.71678000%
85         | 442,202         | 4.42202000%
86         | 325,075         | 3.25075000%
87         | 227,700         | 2.27700000%
88         | 152,771         | 1.52771000%
89         | 97,603          | 0.97603000%
90         | 60,089          | 0.60089000%
91         | 35,765          | 0.35765000%
92         | 19,981          | 0.19981000%
93         | 11,040          | 0.11040000%
94         | 5,655           | 0.05655000%
95         | 2,876           | 0.02876000%
96         | 1,420           | 0.01420000%
97         | 636             | 0.00636000%
98         | 303             | 0.00303000%
99         | 136             | 0.00136000%
100        | 45              | 0.00045000%
101        | 19              | 0.00019000%
102        | 7               | 0.00007000%
103        | 5               | 0.00005000%
104        | 2               | 0.00002000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
23         | 4               | 0.00004000%
24         | 12              | 0.00012000%
25         | 54              | 0.00054000%
26         | 193             | 0.00193000%
27         | 573             | 0.00573000%
28         | 1,728           | 0.01728000%
29         | 4,793           | 0.04793000%
30         | 12,248          | 0.12248000%
31         | 28,782          | 0.28782000%
32         | 60,915          | 0.60915000%
33         | 119,796         | 1.19796000%
34         | 216,829         | 2.16829000%
35         | 358,079         | 3.58079000%
36         | 544,420         | 5.44420000%
37         | 756,298         | 7.56298000%
38         | 964,743         | 9.64743000%
39         | 1,126,129       | 11.26129000%
40         | 1,198,244       | 11.98244000%
41         | 1,168,462       | 11.68462000%
42         | 1,033,803       | 10.33803000%
43         | 839,809         | 8.39809000%
44         | 619,398         | 6.19398000%
45         | 418,463         | 4.18463000%
46         | 255,854         | 2.55854000%
47         | 142,524         | 1.42524000%
48         | 72,518          | 0.72518000%
49         | 33,373          | 0.33373000%
50         | 13,976          | 0.13976000%
51         | 5,313           | 0.05313000%
52         | 1,883           | 0.01883000%
53         | 580             | 0.00580000%
54         | 149             | 0.00149000%
55         | 45              | 0.00045000%
56         | 6               | 0.00006000%
57         | 3               | 0.00003000%
58         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 540,446         | 5.40446000%
1          | 953,798         | 9.53798000%
2          | 1,364,406       | 13.64406000%
3          | 1,584,382       | 15.84382000%
4          | 1,565,898       | 15.65898000%
5          | 1,348,652       | 13.48652000%
6          | 1,030,197       | 10.30197000%
7          | 705,128         | 7.05128000%
8          | 434,859         | 4.34859000%
9          | 245,895         | 2.45895000%
10         | 125,281         | 1.25281000%
11         | 59,393          | 0.59393000%
12         | 25,778          | 0.25778000%
13         | 10,175          | 0.10175000%
14         | 3,843           | 0.03843000%
15         | 1,277           | 0.01277000%
16         | 414             | 0.00414000%
17         | 126             | 0.00126000%
18         | 42              | 0.00042000%
19         | 9               | 0.00009000%
20         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.4736          |  0.0000% |  0.0151% |  0.9177% | 11.1875% | 38.3006% | 39.2016% |  9.9101% |  0.4674% |  0.0000%
