==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,150
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 2               | 0.00002000%
69         | 28              | 0.00028000%
70         | 312             | 0.00312000%
71         | 1,512           | 0.01512000%
72         | 6,215           | 0.06215000%
73         | 20,551          | 0.20551000%
74         | 54,505          | 0.54505000%
75         | 122,784         | 1.22784000%
76         | 236,271         | 2.36271000%
77         | 399,825         | 3.99825000%
78         | 599,268         | 5.99268000%
79         | 806,692         | 8.06692000%
80         | 985,308         | 9.85308000%
81         | 1,095,519       | 10.95519000%
82         | 1,120,603       | 11.20603000%
83         | 1,062,079       | 10.62079000%
84         | 933,532         | 9.33532000%
85         | 769,551         | 7.69551000%
86         | 592,094         | 5.92094000%
87         | 430,652         | 4.30652000%
88         | 295,611         | 2.95611000%
89         | 193,307         | 1.93307000%
90         | 120,067         | 1.20067000%
91         | 70,883          | 0.70883000%
92         | 39,632          | 0.39632000%
93         | 21,612          | 0.21612000%
94         | 11,067          | 0.11067000%
95         | 5,523           | 0.05523000%
96         | 2,722           | 0.02722000%
97         | 1,289           | 0.01289000%
98         | 556             | 0.00556000%
99         | 271             | 0.00271000%
100        | 100             | 0.00100000%
101        | 35              | 0.00035000%
102        | 16              | 0.00016000%
103        | 4               | 0.00004000%
104        | 1               | 0.00001000%
105        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
39         | 1               | 0.00001000%
40         | 5               | 0.00005000%
41         | 34              | 0.00034000%
42         | 224             | 0.00224000%
43         | 986             | 0.00986000%
44         | 3,883           | 0.03883000%
45         | 12,134          | 0.12134000%
46         | 33,226          | 0.33226000%
47         | 78,571          | 0.78571000%
48         | 160,959         | 1.60959000%
49         | 293,749         | 2.93749000%
50         | 474,691         | 4.74691000%
51         | 686,536         | 6.86536000%
52         | 898,888         | 8.98888000%
53         | 1,064,525       | 10.64525000%
54         | 1,154,178       | 11.54178000%
55         | 1,144,282       | 11.44282000%
56         | 1,046,170       | 10.46170000%
57         | 886,892         | 8.86892000%
58         | 692,524         | 6.92524000%
59         | 507,901         | 5.07901000%
60         | 347,763         | 3.47763000%
61         | 222,297         | 2.22297000%
62         | 134,621         | 1.34621000%
63         | 75,428          | 0.75428000%
64         | 40,960          | 0.40960000%
65         | 20,828          | 0.20828000%
66         | 9,778           | 0.09778000%
67         | 4,545           | 0.04545000%
68         | 2,076           | 0.02076000%
69         | 828             | 0.00828000%
70         | 328             | 0.00328000%
71         | 115             | 0.00115000%
72         | 50              | 0.00050000%
73         | 16              | 0.00016000%
74         | 5               | 0.00005000%
75         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
13         | 4               | 0.00004000%
14         | 10              | 0.00010000%
15         | 61              | 0.00061000%
16         | 335             | 0.00335000%
17         | 1,248           | 0.01248000%
18         | 4,322           | 0.04322000%
19         | 13,334          | 0.13334000%
20         | 36,969          | 0.36969000%
21         | 90,710          | 0.90710000%
22         | 195,878         | 1.95878000%
23         | 373,917         | 3.73917000%
24         | 631,046         | 6.31046000%
25         | 940,723         | 9.40723000%
26         | 1,230,960       | 12.30960000%
27         | 1,416,168       | 14.16168000%
28         | 1,429,969       | 14.29969000%
29         | 1,265,058       | 12.65058000%
30         | 979,468         | 9.79468000%
31         | 660,077         | 6.60077000%
32         | 389,637         | 3.89637000%
33         | 199,308         | 1.99308000%
34         | 89,251          | 0.89251000%
35         | 34,989          | 0.34989000%
36         | 11,890          | 0.11890000%
37         | 3,504           | 0.03504000%
38         | 923             | 0.00923000%
39         | 197             | 0.00197000%
40         | 34              | 0.00034000%
41         | 9               | 0.00009000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 6,332,562       | 63.32562000%
1          | 1,913,829       | 19.13829000%
2          | 1,020,120       | 10.20120000%
3          | 463,412         | 4.63412000%
4          | 181,309         | 1.81309000%
5          | 62,871          | 0.62871000%
6          | 19,115          | 0.19115000%
7          | 5,091           | 0.05091000%
8          | 1,302           | 0.01302000%
9          | 302             | 0.00302000%
10         | 73              | 0.00073000%
11         | 12              | 0.00012000%
12         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.5667          |  0.5586% | 10.0637% | 36.6319% | 38.8259% | 12.7520% |  1.1498% |  0.0180% |  0.0000% |  0.0000%
 >= 6 copies | 1.5603          |  8.6319% | 39.4672% | 39.9519% | 11.1465% |  0.7925% |  0.0100% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.8391          | 33.5451% | 50.0690% | 15.3264% |  1.0479% |  0.0116% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
