==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,870
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
92         | 1               | 0.00001000%
93         | 4               | 0.00004000%
94         | 26              | 0.00026000%
95         | 147             | 0.00147000%
96         | 618             | 0.00618000%
97         | 2,107           | 0.02107000%
98         | 6,446           | 0.06446000%
99         | 16,880          | 0.16880000%
100        | 38,633          | 0.38633000%
101        | 79,638          | 0.79638000%
102        | 145,712         | 1.45712000%
103        | 243,408         | 2.43408000%
104        | 371,487         | 3.71487000%
105        | 519,699         | 5.19699000%
106        | 674,702         | 6.74702000%
107        | 813,330         | 8.13330000%
108        | 916,147         | 9.16147000%
109        | 970,264         | 9.70264000%
110        | 963,444         | 9.63444000%
111        | 902,313         | 9.02313000%
112        | 801,401         | 8.01401000%
113        | 675,819         | 6.75819000%
114        | 544,932         | 5.44932000%
115        | 416,645         | 4.16645000%
116        | 305,528         | 3.05528000%
117        | 214,345         | 2.14345000%
118        | 144,224         | 1.44224000%
119        | 93,739          | 0.93739000%
120        | 58,837          | 0.58837000%
121        | 35,163          | 0.35163000%
122        | 20,446          | 0.20446000%
123        | 11,259          | 0.11259000%
124        | 6,169           | 0.06169000%
125        | 3,289           | 0.03289000%
126        | 1,587           | 0.01587000%
127        | 841             | 0.00841000%
128        | 442             | 0.00442000%
129        | 190             | 0.00190000%
130        | 74              | 0.00074000%
131        | 40              | 0.00040000%
132        | 17              | 0.00017000%
133        | 3               | 0.00003000%
134        | 1               | 0.00001000%
135        | 1               | 0.00001000%
136        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
55         | 1               | 0.00001000%
56         | 5               | 0.00005000%
57         | 33              | 0.00033000%
58         | 138             | 0.00138000%
59         | 543             | 0.00543000%
60         | 1,661           | 0.01661000%
61         | 4,829           | 0.04829000%
62         | 12,518          | 0.12518000%
63         | 28,947          | 0.28947000%
64         | 60,458          | 0.60458000%
65         | 113,823         | 1.13823000%
66         | 196,640         | 1.96640000%
67         | 313,083         | 3.13083000%
68         | 457,210         | 4.57210000%
69         | 616,759         | 6.16759000%
70         | 775,207         | 7.75207000%
71         | 903,715         | 9.03715000%
72         | 985,851         | 9.85851000%
73         | 1,004,911       | 10.04911000%
74         | 963,636         | 9.63636000%
75         | 869,564         | 8.69564000%
76         | 736,994         | 7.36994000%
77         | 593,230         | 5.93230000%
78         | 452,247         | 4.52247000%
79         | 326,865         | 3.26865000%
