==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,310
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
128        | 2               | 0.00002000%
129        | 8               | 0.00008000%
130        | 15              | 0.00015000%
131        | 75              | 0.00075000%
132        | 271             | 0.00271000%
133        | 840             | 0.00840000%
134        | 2,254           | 0.02254000%
135        | 5,336           | 0.05336000%
136        | 11,948          | 0.11948000%
137        | 24,911          | 0.24911000%
138        | 46,653          | 0.46653000%
139        | 81,728          | 0.81728000%
140        | 133,265         | 1.33265000%
141        | 204,855         | 2.04855000%
142        | 296,232         | 2.96232000%
143        | 401,123         | 4.01123000%
144        | 511,849         | 5.11849000%
145        | 622,725         | 6.22725000%
146        | 721,108         | 7.21108000%
147        | 792,353         | 7.92353000%
148        | 829,162         | 8.29162000%
149        | 831,892         | 8.31892000%
150        | 799,874         | 7.99874000%
151        | 735,246         | 7.35246000%
152        | 653,807         | 6.53807000%
153        | 555,319         | 5.55319000%
154        | 456,376         | 4.56376000%
155        | 361,989         | 3.61989000%
156        | 277,410         | 2.77410000%
157        | 205,071         | 2.05071000%
158        | 147,729         | 1.47729000%
159        | 102,464         | 1.02464000%
160        | 69,021          | 0.69021000%
161        | 45,423          | 0.45423000%
162        | 28,925          | 0.28925000%
163        | 17,744          | 0.17744000%
164        | 10,714          | 0.10714000%
165        | 6,330           | 0.06330000%
166        | 3,551           | 0.03551000%
167        | 2,089           | 0.02089000%
168        | 1,100           | 0.01100000%
169        | 606             | 0.00606000%
170        | 321             | 0.00321000%
171        | 141             | 0.00141000%
172        | 83              | 0.00083000%
173        | 37              | 0.00037000%
174        | 11              | 0.00011000%
175        | 2               | 0.00002000%
176        | 8               | 0.00008000%
177        | 2               | 0.00002000%
178        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
78         | 1               | 0.00001000%
79         | 6               | 0.00006000%
80         | 17              | 0.00017000%
81         | 76              | 0.00076000%
82         | 241             | 0.00241000%
83         | 619             | 0.00619000%
84         | 1,768           | 0.01768000%
85         | 4,245           | 0.04245000%
86         | 9,349           | 0.09349000%
87         | 18,895          | 0.18895000%
88         | 36,674          | 0.36674000%
89         | 65,780          | 0.65780000%
90         | 110,492         | 1.10492000%
91         | 173,327         | 1.73327000%
92         | 258,214         | 2.58214000%
93         | 359,067         | 3.59067000%
94         | 474,672         | 4.74672000%
95         | 592,611         | 5.92611000%
96         | 704,233         | 7.04233000%
97         | 791,117         | 7.91117000%
98         | 847,315         | 8.47315000%
99         | 865,839         | 8.65839000%
100        | 841,540         | 8.41540000%
101        | 783,728         | 7.83728000%
102        | 697,182         | 6.97182000%
103        | 595,478         | 5.95478000%
