==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,760
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
105        | 3               | 0.00003000%
106        | 4               | 0.00004000%
107        | 22              | 0.00022000%
108        | 102             | 0.00102000%
109        | 391             | 0.00391000%
110        | 1,289           | 0.01289000%
111        | 3,896           | 0.03896000%
112        | 9,815           | 0.09815000%
113        | 22,705          | 0.22705000%
114        | 47,057          | 0.47057000%
115        | 89,200          | 0.89200000%
116        | 153,960         | 1.53960000%
117        | 242,942         | 2.42942000%
118        | 356,733         | 3.56733000%
119        | 490,777         | 4.90777000%
120        | 626,112         | 6.26112000%
121        | 749,628         | 7.49628000%
122        | 847,199         | 8.47199000%
123        | 906,098         | 9.06098000%
124        | 913,411         | 9.13411000%
125        | 875,819         | 8.75819000%
126        | 797,910         | 7.97910000%
127        | 695,401         | 6.95401000%
128        | 577,163         | 5.77163000%
129        | 460,715         | 4.60715000%
130        | 352,932         | 3.52932000%
131        | 259,141         | 2.59141000%
132        | 183,801         | 1.83801000%
133        | 124,949         | 1.24949000%
134        | 82,298          | 0.82298000%
135        | 52,786          | 0.52786000%
136        | 32,123          | 0.32123000%
137        | 19,375          | 0.19375000%
138        | 11,043          | 0.11043000%
139        | 6,263           | 0.06263000%
140        | 3,335           | 0.03335000%
141        | 1,771           | 0.01771000%
142        | 938             | 0.00938000%
143        | 480             | 0.00480000%
144        | 211             | 0.00211000%
145        | 125             | 0.00125000%
146        | 42              | 0.00042000%
147        | 24              | 0.00024000%
148        | 3               | 0.00003000%
149        | 4               | 0.00004000%
150        | 3               | 0.00003000%
152        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
63         | 1               | 0.00001000%
64         | 1               | 0.00001000%
65         | 11              | 0.00011000%
66         | 63              | 0.00063000%
67         | 240             | 0.00240000%
68         | 861             | 0.00861000%
69         | 2,299           | 0.02299000%
70         | 6,000           | 0.06000000%
71         | 14,103          | 0.14103000%
72         | 29,961          | 0.29961000%
73         | 59,153          | 0.59153000%
74         | 106,811         | 1.06811000%
75         | 178,576         | 1.78576000%
76         | 277,627         | 2.77627000%
77         | 401,063         | 4.01063000%
78         | 540,591         | 5.40591000%
79         | 684,339         | 6.84339000%
80         | 806,956         | 8.06956000%
81         | 900,001         | 9.00001000%
82         | 944,420         | 9.44420000%
83         | 937,016         | 9.37016000%
84         | 878,607         | 8.78607000%
85         | 779,753         | 7.79753000%
86         | 658,320         | 6.58320000%
87         | 530,549         | 5.30549000%
88         | 405,926         | 4.05926000%
89         | 296,551         | 2.96551000%
90         | 208,516         | 2.08516000%
91         | 137,904         | 1.37904000%
92         | 88,582          | 0.88582000%
93         | 54,292          | 0.54292000%
94         | 32,336          | 0.32336000%
95         | 18,202          | 0.18202000%
96         | 10,089          | 0.10089000%
97         | 5,227           | 0.05227000%
98         | 2,639           | 0.02639000%
99         | 1,276           | 0.01276000%
100        | 660             | 0.00660000%
101        | 274             | 0.00274000%
102        | 121             | 0.00121000%
103        | 47              | 0.00047000%
104        | 15              | 0.00015000%
105        | 9               | 0.00009000%
106        | 9               | 0.00009000%
107        | 2               | 0.00002000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
24         | 2               | 0.00002000%
25         | 12              | 0.00012000%
26         | 47              | 0.00047000%
27         | 165             | 0.00165000%
28         | 511             | 0.00511000%
29         | 1,426           | 0.01426000%
