==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,490
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
117        | 6               | 0.00006000%
118        | 34              | 0.00034000%
119        | 107             | 0.00107000%
120        | 420             | 0.00420000%
121        | 1,264           | 0.01264000%
122        | 3,498           | 0.03498000%
123        | 8,585           | 0.08585000%
124        | 19,090          | 0.19090000%
125        | 38,930          | 0.38930000%
126        | 72,372          | 0.72372000%
127        | 124,131         | 1.24131000%
128        | 197,063         | 1.97063000%
129        | 293,420         | 2.93420000%
130        | 407,491         | 4.07491000%
131        | 532,382         | 5.32382000%
132        | 652,390         | 6.52390000%
133        | 756,766         | 7.56766000%
134        | 834,233         | 8.34233000%
135        | 873,358         | 8.73358000%
136        | 867,053         | 8.67053000%
137        | 823,519         | 8.23519000%
138        | 747,522         | 7.47522000%
139        | 650,606         | 6.50606000%
140        | 543,453         | 5.43453000%
141        | 435,463         | 4.35463000%
142        | 336,931         | 3.36931000%
143        | 251,588         | 2.51588000%
144        | 179,910         | 1.79910000%
145        | 124,751         | 1.24751000%
146        | 84,557          | 0.84557000%
147        | 55,046          | 0.55046000%
148        | 34,683          | 0.34683000%
149        | 20,864          | 0.20864000%
150        | 12,530          | 0.12530000%
151        | 7,216           | 0.07216000%
152        | 4,143           | 0.04143000%
153        | 2,207           | 0.02207000%
154        | 1,192           | 0.01192000%
155        | 628             | 0.00628000%
156        | 322             | 0.00322000%
157        | 146             | 0.00146000%
158        | 76              | 0.00076000%
159        | 31              | 0.00031000%
160        | 15              | 0.00015000%
161        | 4               | 0.00004000%
162        | 1               | 0.00001000%
163        | 2               | 0.00002000%
164        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
71         | 4               | 0.00004000%
72         | 15              | 0.00015000%
73         | 65              | 0.00065000%
74         | 214             | 0.00214000%
75         | 703             | 0.00703000%
76         | 1,888           | 0.01888000%
77         | 4,835           | 0.04835000%
78         | 11,096          | 0.11096000%
79         | 23,210          | 0.23210000%
80         | 45,087          | 0.45087000%
81         | 81,752          | 0.81752000%
82         | 137,934         | 1.37934000%
83         | 216,687         | 2.16687000%
84         | 318,078         | 3.18078000%
85         | 437,854         | 4.37854000%
86         | 568,403         | 5.68403000%
87         | 695,162         | 6.95162000%
88         | 804,021         | 8.04021000%
89         | 873,711         | 8.73711000%
90         | 905,295         | 9.05295000%
91         | 889,349         | 8.89349000%
92         | 831,170         | 8.31170000%
93         | 739,170         | 7.39170000%
94         | 626,472         | 6.26472000%
95         | 509,505         | 5.09505000%
96         | 395,824         | 3.95824000%
97         | 294,005         | 2.94005000%
98         | 209,754         | 2.09754000%
99         | 142,530         | 1.42530000%
100        | 93,894          | 0.93894000%
101        | 59,250          | 0.59250000%
102        | 36,394          | 0.36394000%
103        | 21,338          | 0.21338000%
104        | 11,838          | 0.11838000%
105        | 6,643           | 0.06643000%
106        | 3,482           | 0.03482000%
107        | 1,763           | 0.01763000%
108        | 848             | 0.00848000%
109        | 411             | 0.00411000%
110        | 193             | 0.00193000%
111        | 83              | 0.00083000%
112        | 39              | 0.00039000%
113        | 15              | 0.00015000%
114        | 8               | 0.00008000%
115        | 4               | 0.00004000%
116        | 2               | 0.00002000%
117        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
27         | 2               | 0.00002000%
28         | 11              | 0.00011000%
29         | 38              | 0.00038000%
30         | 107             | 0.00107000%
31         | 380             | 0.00380000%
32         | 1,037           | 0.01037000%
33         | 2,650           | 0.02650000%
34         | 6,875           | 0.06875000%
35         | 16,079          | 0.16079000%
36         | 34,227          | 0.34227000%
37         | 68,490          | 0.68490000%
38         | 126,992         | 1.26992000%
39         | 220,088         | 2.20088000%
40         | 348,207         | 3.48207000%
41         | 514,001         | 5.14001000%
42         | 704,557         | 7.04557000%
43         | 888,776         | 8.88776000%
44         | 1,040,105       | 10.40105000%
45         | 1,122,120       | 11.22120000%
46         | 1,115,554       | 11.15554000%
47         | 1,024,457       | 10.24457000%
48         | 868,379         | 8.68379000%
49         | 676,903         | 6.76903000%
50         | 487,887         | 4.87887000%
51         | 321,826         | 3.21826000%
52         | 197,218         | 1.97218000%
