==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,400
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
85         | 1               | 0.00001000%
86         | 1               | 0.00001000%
87         | 20              | 0.00020000%
88         | 132             | 0.00132000%
89         | 643             | 0.00643000%
90         | 2,346           | 0.02346000%
91         | 7,307           | 0.07307000%
92         | 19,952          | 0.19952000%
93         | 46,296          | 0.46296000%
94         | 95,773          | 0.95773000%
95         | 176,327         | 1.76327000%
96         | 291,322         | 2.91322000%
97         | 437,968         | 4.37968000%
98         | 603,445         | 6.03445000%
99         | 764,886         | 7.64886000%
100        | 901,289         | 9.01289000%
101        | 983,509         | 9.83509000%
102        | 1,006,275       | 10.06275000%
103        | 969,263         | 9.69263000%
104        | 873,418         | 8.73418000%
105        | 747,992         | 7.47992000%
106        | 605,779         | 6.05779000%
107        | 468,319         | 4.68319000%
108        | 342,988         | 3.42988000%
109        | 240,102         | 2.40102000%
110        | 162,023         | 1.62023000%
111        | 103,492         | 1.03492000%
112        | 64,212          | 0.64212000%
113        | 38,002          | 0.38002000%
114        | 21,997          | 0.21997000%
115        | 11,958          | 0.11958000%
116        | 6,489           | 0.06489000%
117        | 3,309           | 0.03309000%
118        | 1,669           | 0.01669000%
119        | 776             | 0.00776000%
120        | 402             | 0.00402000%
121        | 181             | 0.00181000%
122        | 79              | 0.00079000%
123        | 39              | 0.00039000%
124        | 11              | 0.00011000%
125        | 5               | 0.00005000%
126        | 2               | 0.00002000%
128        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
51         | 3               | 0.00003000%
52         | 15              | 0.00015000%
53         | 62              | 0.00062000%
54         | 289             | 0.00289000%
55         | 1,018           | 0.01018000%
56         | 3,189           | 0.03189000%
57         | 8,978           | 0.08978000%
58         | 22,723          | 0.22723000%
59         | 50,395          | 0.50395000%
60         | 100,579         | 1.00579000%
61         | 180,768         | 1.80768000%
62         | 298,676         | 2.98676000%
63         | 450,846         | 4.50846000%
64         | 620,722         | 6.20722000%
65         | 790,131         | 7.90131000%
66         | 932,374         | 9.32374000%
67         | 1,020,931       | 10.20931000%
68         | 1,040,578       | 10.40578000%
69         | 993,449         | 9.93449000%
70         | 886,775         | 8.86775000%
71         | 744,885         | 7.44885000%
72         | 587,564         | 5.87564000%
73         | 439,017         | 4.39017000%
74         | 310,213         | 3.10213000%
75         | 207,728         | 2.07728000%
76         | 131,698         | 1.31698000%
77         | 79,767          | 0.79767000%
78         | 45,630          | 0.45630000%
79         | 25,315          | 0.25315000%
80         | 13,302          | 0.13302000%
81         | 6,604           | 0.06604000%
82         | 3,169           | 0.03169000%
83         | 1,501           | 0.01501000%
84         | 633             | 0.00633000%
85         | 294             | 0.00294000%
86         | 109             | 0.00109000%
87         | 43              | 0.00043000%
88         | 16              | 0.00016000%
89         | 6               | 0.00006000%
90         | 3               | 0.00003000%
92         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
18         | 1               | 0.00001000%
19         | 11              | 0.00011000%
20         | 40              | 0.00040000%
21         | 166             | 0.00166000%
22         | 621             | 0.00621000%
23         | 1,940           | 0.01940000%
24         | 5,781           | 0.05781000%
25         | 15,687          | 0.15687000%
26         | 38,110          | 0.38110000%
27         | 84,379          | 0.84379000%
28         | 168,336         | 1.68336000%
29         | 306,082         | 3.06082000%
30         | 501,911         | 5.01911000%
31         | 742,278         | 7.42278000%
32         | 993,126         | 9.93126000%
33         | 1,195,344       | 11.95344000%
34         | 1,295,012       | 12.95012000%
35         | 1,261,296       | 12.61296000%
36         | 1,107,286       | 11.07286000%
37         | 868,552         | 8.68552000%
38         | 613,963         | 6.13963000%
39         | 387,911         | 3.87911000%
40         | 219,344         | 2.19344000%
41         | 110,853         | 1.10853000%
42         | 50,680          | 0.50680000%
43         | 20,522          | 0.20522000%
44         | 7,430           | 0.07430000%
45         | 2,439           | 0.02439000%
46         | 681             | 0.00681000%
47         | 167             | 0.00167000%
48         | 45              | 0.00045000%
49         | 4               | 0.00004000%
50         | 1               | 0.00001000%
51         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 2,485,446       | 24.85446000%
1          | 2,161,759       | 21.61759000%
2          | 1,946,367       | 19.46367000%
3          | 1,460,987       | 14.60987000%
4          | 941,879         | 9.41879000%
5          | 534,986         | 5.34986000%
6          | 270,001         | 2.70001000%
7          | 121,907         | 1.21907000%
8          | 49,467          | 0.49467000%
9          | 18,241          | 0.18241000%
10         | 6,302           | 0.06302000%
11         | 1,965           | 0.01965000%
