==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,080
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
81         | 1               | 0.00001000%
82         | 9               | 0.00009000%
83         | 84              | 0.00084000%
84         | 452             | 0.00452000%
85         | 1,809           | 0.01809000%
86         | 6,231           | 0.06231000%
87         | 17,716          | 0.17716000%
88         | 43,477          | 0.43477000%
89         | 92,799          | 0.92799000%
90         | 176,092         | 1.76092000%
91         | 295,826         | 2.95826000%
92         | 450,829         | 4.50829000%
93         | 624,336         | 6.24336000%
94         | 796,192         | 7.96192000%
95         | 932,944         | 9.32944000%
96         | 1,016,474       | 10.16474000%
97         | 1,031,993       | 10.31993000%
98         | 980,475         | 9.80475000%
99         | 873,223         | 8.73223000%
100        | 735,825         | 7.35825000%
101        | 586,493         | 5.86493000%
102        | 443,293         | 4.43293000%
103        | 318,337         | 3.18337000%
104        | 219,099         | 2.19099000%
105        | 143,817         | 1.43817000%
106        | 89,829          | 0.89829000%
107        | 54,399          | 0.54399000%
108        | 31,599          | 0.31599000%
109        | 17,460          | 0.17460000%
110        | 9,342           | 0.09342000%
111        | 4,939           | 0.04939000%
112        | 2,423           | 0.02423000%
113        | 1,181           | 0.01181000%
114        | 521             | 0.00521000%
115        | 269             | 0.00269000%
116        | 122             | 0.00122000%
117        | 61              | 0.00061000%
118        | 18              | 0.00018000%
119        | 6               | 0.00006000%
120        | 4               | 0.00004000%
124        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
48         | 2               | 0.00002000%
49         | 15              | 0.00015000%
50         | 74              | 0.00074000%
51         | 311             | 0.00311000%
52         | 1,120           | 0.01120000%
53         | 3,564           | 0.03564000%
54         | 10,484          | 0.10484000%
55         | 26,470          | 0.26470000%
56         | 59,710          | 0.59710000%
57         | 118,733         | 1.18733000%
58         | 212,547         | 2.12547000%
59         | 346,451         | 3.46451000%
60         | 514,719         | 5.14719000%
61         | 696,966         | 6.96966000%
62         | 868,430         | 8.68430000%
63         | 997,768         | 9.97768000%
64         | 1,065,451       | 10.65451000%
65         | 1,056,153       | 10.56153000%
66         | 972,998         | 9.72998000%
67         | 841,443         | 8.41443000%
68         | 680,812         | 6.80812000%
69         | 518,667         | 5.18667000%
70         | 372,114         | 3.72114000%
71         | 252,887         | 2.52887000%
72         | 162,711         | 1.62711000%
73         | 98,876          | 0.98876000%
74         | 57,108          | 0.57108000%
75         | 31,341          | 0.31341000%
76         | 16,658          | 0.16658000%
77         | 8,289           | 0.08289000%
78         | 3,921           | 0.03921000%
79         | 1,860           | 0.01860000%
80         | 786             | 0.00786000%
81         | 333             | 0.00333000%
82         | 141             | 0.00141000%
83         | 52              | 0.00052000%
84         | 26              | 0.00026000%
85         | 5               | 0.00005000%
86         | 2               | 0.00002000%
87         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
17         | 5               | 0.00005000%
18         | 15              | 0.00015000%
19         | 82              | 0.00082000%
20         | 295             | 0.00295000%
21         | 1,022           | 0.01022000%
22         | 3,315           | 0.03315000%
23         | 9,574           | 0.09574000%
24         | 25,245          | 0.25245000%
25         | 59,846          | 0.59846000%
26         | 127,659         | 1.27659000%
27         | 246,017         | 2.46017000%
28         | 427,612         | 4.27612000%
29         | 663,608         | 6.63608000%
30         | 930,332         | 9.30332000%
31         | 1,167,812       | 11.67812000%
32         | 1,309,505       | 13.09505000%
33         | 1,319,957       | 13.19957000%
34         | 1,183,277       | 11.83277000%
35         | 951,320         | 9.51320000%
36         | 678,951         | 6.78951000%
37         | 434,367         | 4.34367000%
38         | 245,872         | 2.45872000%
39         | 124,265         | 1.24265000%
40         | 56,153          | 0.56153000%
41         | 22,384          | 0.22384000%
42         | 8,005           | 0.08005000%
43         | 2,589           | 0.02589000%
44         | 697             | 0.00697000%
45         | 187             | 0.00187000%
46         | 28              | 0.00028000%
47         | 3               | 0.00003000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,388,983       | 33.88983000%
1          | 2,318,517       | 23.18517000%
2          | 1,821,380       | 18.21380000%
3          | 1,200,791       | 12.00791000%
4          | 683,968         | 6.83968000%
5          | 342,238         | 3.42238000%
6          | 152,040         | 1.52040000%
7          | 60,537          | 0.60537000%
8          | 21,611          | 0.21611000%
9          | 6,959           | 0.06959000%
10         | 2,221           | 0.02221000%
11         | 581             | 0.00581000%
12         | 130             | 0.00130000%
13         | 36              | 0.00036000%
14         | 8               | 0.00008000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.4246          |  0.0173% |  1.2197% | 13.2519% | 38.7830% | 35.9137% | 10.1586% |  0.6504% |  0.0053% |  0.0000%
 >= 6 copies | 2.3722          |  1.0434% | 14.2623% | 40.9859% | 34.4139% |  8.7320% |  0.5580% |  0.0045% |  0.0000% |  0.0000%
 >= 7 copies | 1.4854          | 10.2215% | 41.6979% | 38.0010% |  9.4805% |  0.5932% |  0.0059% |  0.0000% |  0.0000% |  0.0000%
