==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,130
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
82         | 1               | 0.00001000%
83         | 19              | 0.00019000%
84         | 120             | 0.00120000%
85         | 651             | 0.00651000%
86         | 2,615           | 0.02615000%
87         | 8,075           | 0.08075000%
88         | 22,345          | 0.22345000%
89         | 52,084          | 0.52084000%
90         | 108,303         | 1.08303000%
91         | 199,072         | 1.99072000%
92         | 326,237         | 3.26237000%
93         | 485,882         | 4.85882000%
94         | 658,895         | 6.58895000%
95         | 825,146         | 8.25146000%
96         | 950,813         | 9.50813000%
97         | 1,020,712       | 10.20712000%
98         | 1,023,723       | 10.23723000%
99         | 958,730         | 9.58730000%
100        | 845,718         | 8.45718000%
101        | 705,975         | 7.05975000%
102        | 557,265         | 5.57265000%
103        | 418,237         | 4.18237000%
104        | 298,493         | 2.98493000%
105        | 203,246         | 2.03246000%
106        | 133,597         | 1.33597000%
107        | 82,663          | 0.82663000%
108        | 49,685          | 0.49685000%
109        | 28,711          | 0.28711000%
110        | 16,043          | 0.16043000%
111        | 8,306           | 0.08306000%
112        | 4,461           | 0.04461000%
113        | 2,207           | 0.02207000%
114        | 1,062           | 0.01062000%
115        | 487             | 0.00487000%
116        | 232             | 0.00232000%
117        | 119             | 0.00119000%
118        | 39              | 0.00039000%
119        | 22              | 0.00022000%
120        | 5               | 0.00005000%
121        | 3               | 0.00003000%
125        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
48         | 1               | 0.00001000%
49         | 7               | 0.00007000%
50         | 31              | 0.00031000%
51         | 163             | 0.00163000%
52         | 611             | 0.00611000%
53         | 2,040           | 0.02040000%
54         | 6,340           | 0.06340000%
55         | 16,963          | 0.16963000%
56         | 40,309          | 0.40309000%
57         | 85,077          | 0.85077000%
58         | 159,602         | 1.59602000%
59         | 271,943         | 2.71943000%
60         | 423,622         | 4.23622000%
61         | 598,952         | 5.98952000%
62         | 779,057         | 7.79057000%
63         | 932,229         | 9.32229000%
64         | 1,035,144       | 10.35144000%
65         | 1,065,613       | 10.65613000%
66         | 1,021,405       | 10.21405000%
67         | 914,517         | 9.14517000%
68         | 767,178         | 7.67178000%
69         | 604,667         | 6.04667000%
70         | 449,112         | 4.49112000%
71         | 315,185         | 3.15185000%
72         | 208,981         | 2.08981000%
73         | 131,433         | 1.31433000%
74         | 77,771          | 0.77771000%
75         | 44,284          | 0.44284000%
76         | 24,113          | 0.24113000%
77         | 12,414          | 0.12414000%
78         | 6,077           | 0.06077000%
79         | 2,921           | 0.02921000%
80         | 1,306           | 0.01306000%
81         | 546             | 0.00546000%
82         | 235             | 0.00235000%
83         | 94              | 0.00094000%
84         | 44              | 0.00044000%
85         | 7               | 0.00007000%
86         | 4               | 0.00004000%
87         | 1               | 0.00001000%
88         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
17         | 2               | 0.00002000%
18         | 10              | 0.00010000%
19         | 50              | 0.00050000%
20         | 236             | 0.00236000%
21         | 804             | 0.00804000%
22         | 2,523           | 0.02523000%
23         | 7,515           | 0.07515000%
24         | 20,150          | 0.20150000%
25         | 49,207          | 0.49207000%
26         | 106,876         | 1.06876000%
27         | 211,048         | 2.11048000%
28         | 374,619         | 3.74619000%
29         | 598,384         | 5.98384000%
30         | 858,101         | 8.58101000%
31         | 1,107,701       | 11.07701000%
32         | 1,278,582       | 12.78582000%
33         | 1,326,279       | 13.26279000%
34         | 1,228,343       | 12.28343000%
35         | 1,017,641       | 10.17641000%
36         | 752,001         | 7.52001000%
37         | 497,592         | 4.97592000%
38         | 291,894         | 2.91894000%
39         | 153,074         | 1.53074000%
40         | 71,359          | 0.71359000%
41         | 30,006          | 0.30006000%
42         | 10,852          | 0.10852000%
43         | 3,743           | 0.03743000%
44         | 1,050           | 0.01050000%
45         | 290             | 0.00290000%
46         | 59              | 0.00059000%
47         | 5               | 0.00005000%
48         | 3               | 0.00003000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,240,141       | 32.40141000%
1          | 2,304,354       | 23.04354000%
2          | 1,848,496       | 18.48496000%
3          | 1,243,961       | 12.43961000%
4          | 722,701         | 7.22701000%
5          | 368,868         | 3.68868000%
6          | 167,377         | 1.67377000%
7          | 67,772          | 0.67772000%
8          | 24,598          | 0.24598000%
9          | 8,243           | 0.08243000%
10         | 2,587           | 0.02587000%
11         | 691             | 0.00691000%
12         | 157             | 0.00157000%
13         | 40              | 0.00040000%
14         | 14              | 0.00014000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.4672          |  0.0142% |  1.0684% | 12.3134% | 37.9199% | 36.9180% | 11.0082% |  0.7513% |  0.0067% |  0.0000%
 >= 6 copies | 2.4160          |  0.9085% | 13.2228% | 40.1122% | 35.5336% |  9.5634% |  0.6539% |  0.0056% |  0.0000% |  0.0000%
 >= 7 copies | 1.5235          |  9.4284% | 40.5441% | 38.9929% | 10.3289% |  0.6982% |  0.0075% |  0.0000% |  0.0000% |  0.0000%
