==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,690
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
90         | 1               | 0.00001000%
91         | 16              | 0.00016000%
92         | 84              | 0.00084000%
93         | 395             | 0.00395000%
94         | 1,481           | 0.01481000%
95         | 4,890           | 0.04890000%
96         | 13,476          | 0.13476000%
97         | 32,027          | 0.32027000%
98         | 68,923          | 0.68923000%
99         | 130,487         | 1.30487000%
100        | 224,041         | 2.24041000%
101        | 349,620         | 3.49620000%
102        | 499,484         | 4.99484000%
103        | 658,769         | 6.58769000%
104        | 807,005         | 8.07005000%
105        | 916,834         | 9.16834000%
106        | 978,748         | 9.78748000%
107        | 980,189         | 9.80189000%
108        | 921,974         | 9.21974000%
109        | 821,043         | 8.21043000%
110        | 694,408         | 6.94408000%
111        | 558,018         | 5.58018000%
112        | 427,621         | 4.27621000%
113        | 312,709         | 3.12709000%
114        | 218,658         | 2.18658000%
115        | 146,391         | 1.46391000%
116        | 95,024          | 0.95024000%
117        | 58,948          | 0.58948000%
118        | 35,035          | 0.35035000%
119        | 20,226          | 0.20226000%
120        | 11,301          | 0.11301000%
121        | 5,959           | 0.05959000%
122        | 3,179           | 0.03179000%
123        | 1,545           | 0.01545000%
124        | 743             | 0.00743000%
125        | 447             | 0.00447000%
126        | 166             | 0.00166000%
127        | 77              | 0.00077000%
128        | 39              | 0.00039000%
129        | 11              | 0.00011000%
130        | 5               | 0.00005000%
131        | 1               | 0.00001000%
133        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
54         | 3               | 0.00003000%
55         | 18              | 0.00018000%
56         | 93              | 0.00093000%
57         | 374             | 0.00374000%
58         | 1,253           | 0.01253000%
59         | 3,830           | 0.03830000%
60         | 10,147          | 0.10147000%
61         | 24,808          | 0.24808000%
62         | 53,247          | 0.53247000%
63         | 103,283         | 1.03283000%
64         | 182,622         | 1.82622000%
65         | 296,655         | 2.96655000%
66         | 441,359         | 4.41359000%
67         | 604,254         | 6.04254000%
68         | 767,970         | 7.67970000%
69         | 905,249         | 9.05249000%
70         | 993,321         | 9.93321000%
71         | 1,019,060       | 10.19060000%
72         | 980,615         | 9.80615000%
73         | 886,649         | 8.86649000%
74         | 752,505         | 7.52505000%
75         | 603,488         | 6.03488000%
76         | 459,349         | 4.59349000%
77         | 330,561         | 3.30561000%
78         | 225,979         | 2.25979000%
79         | 146,097         | 1.46097000%
80         | 90,689          | 0.90689000%
81         | 53,429          | 0.53429000%
82         | 30,499          | 0.30499000%
83         | 16,348          | 0.16348000%
84         | 8,482           | 0.08482000%
85         | 4,176           | 0.04176000%
86         | 2,008           | 0.02008000%
87         | 920             | 0.00920000%
88         | 398             | 0.00398000%
89         | 154             | 0.00154000%
90         | 64              | 0.00064000%
91         | 28              | 0.00028000%
92         | 12              | 0.00012000%
93         | 2               | 0.00002000%
95         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
