==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,460
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
101        | 3               | 0.00003000%
102        | 11              | 0.00011000%
103        | 46              | 0.00046000%
104        | 176             | 0.00176000%
105        | 760             | 0.00760000%
106        | 2,368           | 0.02368000%
107        | 6,695           | 0.06695000%
108        | 16,389          | 0.16389000%
109        | 36,302          | 0.36302000%
110        | 72,458          | 0.72458000%
111        | 130,011         | 1.30011000%
112        | 215,606         | 2.15606000%
113        | 326,191         | 3.26191000%
114        | 459,929         | 4.59929000%
115        | 602,635         | 6.02635000%
116        | 736,041         | 7.36041000%
117        | 845,695         | 8.45695000%
118        | 915,920         | 9.15920000%
119        | 934,205         | 9.34205000%
120        | 902,151         | 9.02151000%
121        | 825,960         | 8.25960000%
122        | 722,576         | 7.22576000%
123        | 602,730         | 6.02730000%
124        | 479,148         | 4.79148000%
125        | 367,512         | 3.67512000%
126        | 268,845         | 2.68845000%
127        | 189,139         | 1.89139000%
128        | 128,685         | 1.28685000%
129        | 83,914          | 0.83914000%
130        | 53,092          | 0.53092000%
131        | 32,380          | 0.32380000%
132        | 18,904          | 0.18904000%
133        | 10,851          | 0.10851000%
134        | 6,142           | 0.06142000%
135        | 3,188           | 0.03188000%
136        | 1,696           | 0.01696000%
137        | 835             | 0.00835000%
138        | 445             | 0.00445000%
139        | 201             | 0.00201000%
140        | 93              | 0.00093000%
141        | 49              | 0.00049000%
142        | 14              | 0.00014000%
143        | 6               | 0.00006000%
144        | 2               | 0.00002000%
145        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
60         | 1               | 0.00001000%
61         | 1               | 0.00001000%
62         | 8               | 0.00008000%
63         | 61              | 0.00061000%
64         | 215             | 0.00215000%
65         | 734             | 0.00734000%
66         | 2,203           | 0.02203000%
67         | 5,818           | 0.05818000%
68         | 13,929          | 0.13929000%
69         | 30,750          | 0.30750000%
70         | 60,708          | 0.60708000%
71         | 111,292         | 1.11292000%
72         | 188,101         | 1.88101000%
73         | 292,155         | 2.92155000%
74         | 423,772         | 4.23772000%
75         | 570,227         | 5.70227000%
76         | 716,859         | 7.16859000%
77         | 842,546         | 8.42546000%
78         | 930,768         | 9.30768000%
79         | 966,369         | 9.66369000%
80         | 945,720         | 9.45720000%
81         | 873,561         | 8.73561000%
82         | 764,125         | 7.64125000%
83         | 634,623         | 6.34623000%
84         | 501,558         | 5.01558000%
85         | 375,918         | 3.75918000%
86         | 269,515         | 2.69515000%
87         | 183,573         | 1.83573000%
88         | 120,099         | 1.20099000%
89         | 74,515          | 0.74515000%
90         | 45,180          | 0.45180000%
91         | 25,976          | 0.25976000%
92         | 14,086          | 0.14086000%
93         | 7,639           | 0.07639000%
94         | 3,902           | 0.03902000%
95         | 1,887           | 0.01887000%
96         | 895             | 0.00895000%
97         | 400             | 0.00400000%
98         | 182             | 0.00182000%
99         | 89              | 0.00089000%
100        | 20              | 0.00020000%
101        | 11              | 0.00011000%
102        | 5               | 0.00005000%
103        | 3               | 0.00003000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
22         | 1               | 0.00001000%
23         | 3               | 0.00003000%
24         | 20              | 0.00020000%
25         | 75              | 0.00075000%
26         | 248             | 0.00248000%
27         | 737             | 0.00737000%
28         | 2,219           | 0.02219000%
29         | 5,959           | 0.05959000%
30         | 15,267          | 0.15267000%
31         | 34,742          | 0.34742000%
32         | 72,426          | 0.72426000%
33         | 139,978         | 1.39978000%
34         | 248,771         | 2.48771000%
35         | 402,231         | 4.02231000%
36         | 599,140         | 5.99140000%
37         | 814,598         | 8.14598000%
38         | 1,016,513       | 10.16513000%
39         | 1,158,114       | 11.58114000%
40         | 1,205,224       | 12.05224000%
41         | 1,145,013       | 11.45013000%
42         | 988,116         | 9.88116000%
43         | 782,332         | 7.82332000%
44         | 561,365         | 5.61365000%
45         | 368,133         | 3.68133000%
46         | 219,204         | 2.19204000%
47         | 118,472         | 1.18472000%
48         | 58,594          | 0.58594000%
49         | 26,120          | 0.26120000%
50         | 10,538          | 0.10538000%
51         | 3,963           | 0.03963000%
52         | 1,368           | 0.01368000%
53         | 385             | 0.00385000%
54         | 89              | 0.00089000%
55         | 35              | 0.00035000%
56         | 5               | 0.00005000%
57         | 1               | 0.00001000%
58         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 588,513         | 5.88513000%
1          | 1,009,131       | 10.09131000%
2          | 1,415,888       | 14.15888000%
3          | 1,611,707       | 16.11707000%
4          | 1,562,730       | 15.62730000%
5          | 1,323,891       | 13.23891000%
6          | 992,914         | 9.92914000%
7          | 666,605         | 6.66605000%
8          | 403,978         | 4.03978000%
9          | 224,334         | 2.24334000%
10         | 112,659         | 1.12659000%
11         | 52,005          | 0.52005000%
12         | 22,283          | 0.22283000%
13         | 8,612           | 0.08612000%
14         | 3,194           | 0.03194000%
15         | 1,087           | 0.01087000%
16         | 327             | 0.00327000%
17         | 101             | 0.00101000%
18         | 35              | 0.00035000%
19         | 5               | 0.00005000%
20         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.4429          |  0.0000% |  0.0179% |  1.0246% | 11.8827% | 38.9725% | 38.3525% |  9.3279% |  0.4219% |  0.0000%
 >= 6 copies | 3.5038          |  0.0107% |  0.9051% | 11.2892% | 37.2712% | 38.2436% | 11.5773% |  0.6977% |  0.0052% |  0.0000%
 >= 7 copies | 2.5717          |  0.5513% |  9.8813% | 36.4832% | 39.1211% | 12.8655% |  1.0866% |  0.0111% |  0.0000% |  0.0000%
