==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,940
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
94         | 5               | 0.00005000%
95         | 27              | 0.00027000%
96         | 142             | 0.00142000%
97         | 544             | 0.00544000%
98         | 2,010           | 0.02010000%
99         | 6,039           | 0.06039000%
100        | 15,849          | 0.15849000%
101        | 36,542          | 0.36542000%
102        | 75,125          | 0.75125000%
103        | 138,588         | 1.38588000%
104        | 232,230         | 2.32230000%
105        | 356,558         | 3.56558000%
106        | 501,769         | 5.01769000%
107        | 655,311         | 6.55311000%
108        | 795,049         | 7.95049000%
109        | 902,690         | 9.02690000%
110        | 962,334         | 9.62334000%
111        | 962,502         | 9.62502000%
112        | 907,888         | 9.07888000%
113        | 812,177         | 8.12177000%
114        | 690,556         | 6.90556000%
115        | 562,032         | 5.62032000%
116        | 432,354         | 4.32354000%
117        | 319,723         | 3.19723000%
118        | 226,523         | 2.26523000%
119        | 153,493         | 1.53493000%
120        | 100,542         | 1.00542000%
121        | 63,779          | 0.63779000%
122        | 38,187          | 0.38187000%
123        | 22,550          | 0.22550000%
124        | 12,608          | 0.12608000%
125        | 6,927           | 0.06927000%
126        | 3,685           | 0.03685000%
127        | 1,851           | 0.01851000%
128        | 934             | 0.00934000%
129        | 473             | 0.00473000%
130        | 239             | 0.00239000%
131        | 91              | 0.00091000%
132        | 45              | 0.00045000%
133        | 19              | 0.00019000%
134        | 5               | 0.00005000%
135        | 2               | 0.00002000%
136        | 1               | 0.00001000%
137        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
56         | 4               | 0.00004000%
57         | 8               | 0.00008000%
58         | 61              | 0.00061000%
59         | 206             | 0.00206000%
60         | 795             | 0.00795000%
61         | 2,391           | 0.02391000%
62         | 6,538           | 0.06538000%
63         | 16,405          | 0.16405000%
64         | 36,315          | 0.36315000%
65         | 73,070          | 0.73070000%
66         | 133,942         | 1.33942000%
67         | 225,624         | 2.25624000%
68         | 349,206         | 3.49206000%
69         | 498,213         | 4.98213000%
70         | 657,034         | 6.57034000%
71         | 809,131         | 8.09131000%
72         | 924,913         | 9.24913000%
73         | 990,198         | 9.90198000%
74         | 997,347         | 9.97347000%
75         | 939,383         | 9.39383000%
76         | 835,958         | 8.35958000%
77         | 700,560         | 7.00560000%
78         | 557,308         | 5.57308000%
79         | 420,187         | 4.20187000%
80         | 301,114         | 3.01114000%
81         | 203,931         | 2.03931000%
82         | 131,651         | 1.31651000%
83         | 82,398          | 0.82398000%
84         | 48,539          | 0.48539000%
85         | 27,606          | 0.27606000%
86         | 14,940          | 0.14940000%
87         | 7,837           | 0.07837000%
88         | 3,887           | 0.03887000%
89         | 1,822           | 0.01822000%
90         | 842             | 0.00842000%
91         | 401             | 0.00401000%
92         | 137             | 0.00137000%
93         | 60              | 0.00060000%
94         | 24              | 0.00024000%
95         | 7               | 0.00007000%
96         | 4               | 0.00004000%
97         | 2               | 0.00002000%
99         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
20         | 2               | 0.00002000%
21         | 6               | 0.00006000%
22         | 18              | 0.00018000%
23         | 106             | 0.00106000%
24         | 403             | 0.00403000%
25         | 1,102           | 0.01102000%
26         | 3,423           | 0.03423000%
27         | 9,334           | 0.09334000%
28         | 23,134          | 0.23134000%
29         | 52,040          | 0.52040000%
30         | 107,281         | 1.07281000%
31         | 201,732         | 2.01732000%
32         | 346,637         | 3.46637000%
33         | 542,127         | 5.42127000%
34         | 770,780         | 7.70780000%
35         | 995,239         | 9.95239000%
36         | 1,170,947       | 11.70947000%
37         | 1,248,398       | 12.48398000%
38         | 1,205,218       | 12.05218000%
39         | 1,054,676       | 10.54676000%
40         | 835,466         | 8.35466000%
41         | 599,559         | 5.99559000%
42         | 388,380         | 3.88380000%
43         | 227,359         | 2.27359000%
44         | 119,880         | 1.19880000%
45         | 57,609          | 0.57609000%
46         | 24,825          | 0.24825000%
47         | 9,501           | 0.09501000%
48         | 3,360           | 0.03360000%
49         | 1,075           | 0.01075000%
50         | 289             | 0.00289000%
51         | 71              | 0.00071000%
52         | 20              | 0.00020000%
