==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,030
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
124        | 3               | 0.00003000%
125        | 4               | 0.00004000%
126        | 24              | 0.00024000%
127        | 119             | 0.00119000%
128        | 341             | 0.00341000%
129        | 1,096           | 0.01096000%
130        | 2,812           | 0.02812000%
131        | 6,872           | 0.06872000%
132        | 15,145          | 0.15145000%
133        | 30,742          | 0.30742000%
134        | 57,433          | 0.57433000%
135        | 99,133          | 0.99133000%
136        | 159,173         | 1.59173000%
137        | 241,047         | 2.41047000%
138        | 341,721         | 3.41721000%
139        | 453,537         | 4.53537000%
140        | 568,768         | 5.68768000%
141        | 679,603         | 6.79603000%
142        | 768,446         | 7.68446000%
143        | 827,704         | 8.27704000%
144        | 848,170         | 8.48170000%
145        | 832,153         | 8.32153000%
146        | 781,241         | 7.81241000%
147        | 703,662         | 7.03662000%
148        | 609,942         | 6.09942000%
149        | 506,076         | 5.06076000%
150        | 407,115         | 4.07115000%
151        | 314,773         | 3.14773000%
152        | 235,452         | 2.35452000%
153        | 169,812         | 1.69812000%
154        | 119,001         | 1.19001000%
155        | 81,218          | 0.81218000%
156        | 53,232          | 0.53232000%
157        | 33,946          | 0.33946000%
158        | 21,071          | 0.21071000%
159        | 12,626          | 0.12626000%
160        | 7,391           | 0.07391000%
161        | 4,245           | 0.04245000%
162        | 2,386           | 0.02386000%
163        | 1,333           | 0.01333000%
164        | 715             | 0.00715000%
165        | 353             | 0.00353000%
166        | 213             | 0.00213000%
167        | 92              | 0.00092000%
168        | 33              | 0.00033000%
169        | 12              | 0.00012000%
170        | 8               | 0.00008000%
171        | 4               | 0.00004000%
173        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
76         | 5               | 0.00005000%
77         | 13              | 0.00013000%
78         | 51              | 0.00051000%
79         | 172             | 0.00172000%
80         | 533             | 0.00533000%
81         | 1,333           | 0.01333000%
82         | 3,545           | 0.03545000%
83         | 7,963           | 0.07963000%
84         | 16,868          | 0.16868000%
85         | 33,178          | 0.33178000%
86         | 60,814          | 0.60814000%
87         | 104,188         | 1.04188000%
88         | 167,239         | 1.67239000%
89         | 250,501         | 2.50501000%
90         | 353,354         | 3.53354000%
91         | 472,454         | 4.72454000%
92         | 594,998         | 5.94998000%
93         | 709,293         | 7.09293000%
94         | 801,330         | 8.01330000%
95         | 860,574         | 8.60574000%
96         | 876,906         | 8.76906000%
97         | 854,619         | 8.54619000%
98         | 794,028         | 7.94028000%
99         | 703,835         | 7.03835000%
100        | 596,623         | 5.96623000%
101        | 485,724         | 4.85724000%
102        | 378,837         | 3.78837000%
103        | 284,272         | 2.84272000%
104        | 204,246         | 2.04246000%
105        | 140,461         | 1.40461000%
106        | 93,466          | 0.93466000%
107        | 60,428          | 0.60428000%
108        | 37,408          | 0.37408000%
109        | 22,693          | 0.22693000%
110        | 12,915          | 0.12915000%
111        | 7,162           | 0.07162000%
112        | 3,867           | 0.03867000%
113        | 2,110           | 0.02110000%
114        | 1,039           | 0.01039000%
115        | 519             | 0.00519000%
116        | 243             | 0.00243000%
117        | 102             | 0.00102000%
118        | 48              | 0.00048000%
119        | 23              | 0.00023000%
120        | 8               | 0.00008000%
121        | 6               | 0.00006000%
122        | 3               | 0.00003000%
123        | 2               | 0.00002000%
124        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
29         | 1               | 0.00001000%
30         | 5               | 0.00005000%
31         | 23              | 0.00023000%
32         | 71              | 0.00071000%
33         | 217             | 0.00217000%
34         | 622             | 0.00622000%
35         | 1,707           | 0.01707000%
36         | 4,015           | 0.04015000%
37         | 9,808           | 0.09808000%
38         | 21,609          | 0.21609000%
39         | 43,869          | 0.43869000%
40         | 83,875          | 0.83875000%
41         | 148,820         | 1.48820000%
42         | 246,315         | 2.46315000%
43         | 378,533         | 3.78533000%
44         | 542,787         | 5.42787000%
45         | 722,072         | 7.22072000%
46         | 891,877         | 8.91877000%
47         | 1,023,442       | 10.23442000%
48         | 1,092,779       | 10.92779000%
49         | 1,077,841       | 10.77841000%
50         | 986,936         | 9.86936000%
51         | 836,676         | 8.36676000%
