==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,130
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
111        | 2               | 0.00002000%
112        | 9               | 0.00009000%
113        | 52              | 0.00052000%
114        | 184             | 0.00184000%
115        | 696             | 0.00696000%
116        | 2,057           | 0.02057000%
117        | 5,564           | 0.05564000%
118        | 13,096          | 0.13096000%
119        | 28,647          | 0.28647000%
120        | 56,728          | 0.56728000%
121        | 101,324         | 1.01324000%
122        | 169,407         | 1.69407000%
123        | 260,344         | 2.60344000%
124        | 373,520         | 3.73520000%
125        | 502,302         | 5.02302000%
126        | 630,405         | 6.30405000%
127        | 746,147         | 7.46147000%
128        | 835,756         | 8.35756000%
129        | 887,282         | 8.87282000%
130        | 890,735         | 8.90735000%
131        | 853,408         | 8.53408000%
132        | 778,618         | 7.78618000%
133        | 680,444         | 6.80444000%
134        | 569,121         | 5.69121000%
135        | 457,157         | 4.57157000%
136        | 352,319         | 3.52319000%
137        | 262,045         | 2.62045000%
138        | 187,453         | 1.87453000%
139        | 129,198         | 1.29198000%
140        | 86,289          | 0.86289000%
141        | 56,030          | 0.56030000%
142        | 34,789          | 0.34789000%
143        | 21,066          | 0.21066000%
144        | 12,453          | 0.12453000%
145        | 7,019           | 0.07019000%
146        | 3,968           | 0.03968000%
147        | 2,109           | 0.02109000%
148        | 1,118           | 0.01118000%
149        | 600             | 0.00600000%
150        | 292             | 0.00292000%
151        | 140             | 0.00140000%
152        | 62              | 0.00062000%
153        | 27              | 0.00027000%
154        | 10              | 0.00010000%
155        | 4               | 0.00004000%
156        | 2               | 0.00002000%
157        | 1               | 0.00001000%
159        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
67         | 3               | 0.00003000%
68         | 4               | 0.00004000%
69         | 34              | 0.00034000%
70         | 118             | 0.00118000%
71         | 415             | 0.00415000%
72         | 1,235           | 0.01235000%
73         | 3,228           | 0.03228000%
74         | 7,964           | 0.07964000%
75         | 17,543          | 0.17543000%
76         | 36,066          | 0.36066000%
77         | 68,102          | 0.68102000%
78         | 118,904         | 1.18904000%
79         | 193,447         | 1.93447000%
80         | 292,972         | 2.92972000%
81         | 413,421         | 4.13421000%
82         | 548,604         | 5.48604000%
83         | 682,815         | 6.82815000%
84         | 799,447         | 7.99447000%
85         | 884,171         | 8.84171000%
86         | 923,530         | 9.23530000%
87         | 914,117         | 9.14117000%
88         | 857,173         | 8.57173000%
89         | 765,705         | 7.65705000%
90         | 648,949         | 6.48949000%
91         | 525,431         | 5.25431000%
92         | 407,168         | 4.07168000%
93         | 300,896         | 3.00896000%
94         | 212,624         | 2.12624000%
95         | 144,215         | 1.44215000%
96         | 93,800          | 0.93800000%
97         | 58,379          | 0.58379000%
98         | 35,337          | 0.35337000%
99         | 20,570          | 0.20570000%
100        | 11,360          | 0.11360000%
101        | 6,077           | 0.06077000%
102        | 3,187           | 0.03187000%
103        | 1,577           | 0.01577000%
104        | 755             | 0.00755000%
105        | 358             | 0.00358000%
106        | 179             | 0.00179000%
107        | 65              | 0.00065000%
108        | 25              | 0.00025000%
109        | 18              | 0.00018000%
