==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,860
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
135        | 2               | 0.00002000%
137        | 3               | 0.00003000%
138        | 9               | 0.00009000%
139        | 53              | 0.00053000%
140        | 192             | 0.00192000%
141        | 598             | 0.00598000%
142        | 1,601           | 0.01601000%
143        | 3,773           | 0.03773000%
144        | 8,626           | 0.08626000%
145        | 17,565          | 0.17565000%
146        | 33,594          | 0.33594000%
147        | 59,851          | 0.59851000%
148        | 100,346         | 1.00346000%
149        | 156,543         | 1.56543000%
150        | 232,459         | 2.32459000%
151        | 322,200         | 3.22200000%
152        | 424,966         | 4.24966000%
153        | 531,323         | 5.31323000%
154        | 633,071         | 6.33071000%
155        | 719,285         | 7.19285000%
156        | 779,105         | 7.79105000%
157        | 809,495         | 8.09495000%
158        | 806,881         | 8.06881000%
159        | 770,506         | 7.70506000%
160        | 708,384         | 7.08384000%
161        | 626,969         | 6.26969000%
162        | 535,819         | 5.35819000%
163        | 441,298         | 4.41298000%
164        | 352,686         | 3.52686000%
165        | 271,761         | 2.71761000%
166        | 203,766         | 2.03766000%
167        | 147,609         | 1.47609000%
168        | 103,409         | 1.03409000%
169        | 71,178          | 0.71178000%
170        | 47,370          | 0.47370000%
171        | 30,535          | 0.30535000%
172        | 19,146          | 0.19146000%
173        | 11,786          | 0.11786000%
174        | 6,956           | 0.06956000%
175        | 4,085           | 0.04085000%
176        | 2,427           | 0.02427000%
177        | 1,323           | 0.01323000%
178        | 679             | 0.00679000%
179        | 364             | 0.00364000%
180        | 208             | 0.00208000%
181        | 100             | 0.00100000%
182        | 51              | 0.00051000%
183        | 26              | 0.00026000%
184        | 9               | 0.00009000%
185        | 5               | 0.00005000%
186        | 3               | 0.00003000%
187        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
83         | 1               | 0.00001000%
84         | 4               | 0.00004000%
85         | 13              | 0.00013000%
86         | 46              | 0.00046000%
87         | 148             | 0.00148000%
88         | 439             | 0.00439000%
89         | 1,262           | 0.01262000%
90         | 2,837           | 0.02837000%
91         | 6,172           | 0.06172000%
92         | 13,007          | 0.13007000%
93         | 25,363          | 0.25363000%
94         | 46,366          | 0.46366000%
95         | 79,319          | 0.79319000%
96         | 127,879         | 1.27879000%
97         | 194,749         | 1.94749000%
98         | 279,310         | 2.79310000%
99         | 380,198         | 3.80198000%
100        | 490,808         | 4.90808000%
101        | 601,836         | 6.01836000%
102        | 701,428         | 7.01428000%
103        | 781,697         | 7.81697000%
104        | 828,362         | 8.28362000%
105        | 839,522         | 8.39522000%
106        | 815,911         | 8.15911000%
107        | 756,307         | 7.56307000%
108        | 676,187         | 6.76187000%
109        | 577,503         | 5.77503000%
110        | 474,965         | 4.74965000%
111        | 375,823         | 3.75823000%
112        | 287,678         | 2.87678000%
113        | 210,896         | 2.10896000%
114        | 148,863         | 1.48863000%
115        | 101,553         | 1.01553000%
116        | 67,510          | 0.67510000%
117        | 43,040          | 0.43040000%
118        | 26,836          | 0.26836000%
119        | 15,915          | 0.15915000%
120        | 9,200           | 0.09200000%
121        | 5,211           | 0.05211000%
122        | 2,824           | 0.02824000%
123        | 1,537           | 0.01537000%
124        | 741             | 0.00741000%
125        | 367             | 0.00367000%
126        | 197             | 0.00197000%
127        | 92              | 0.00092000%
128        | 51              | 0.00051000%
129        | 14              | 0.00014000%
130        | 5               | 0.00005000%
131        | 6               | 0.00006000%
132        | 1               | 0.00001000%
134        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
33         | 5               | 0.00005000%
34         | 6               | 0.00006000%
35         | 25              | 0.00025000%
36         | 98              | 0.00098000%
37         | 268             | 0.00268000%
38         | 656             | 0.00656000%
39         | 1,833           | 0.01833000%
40         | 4,328           | 0.04328000%
41         | 9,804           | 0.09804000%
42         | 20,943          | 0.20943000%
43         | 41,204          | 0.41204000%
44         | 77,092          | 0.77092000%
45         | 134,540         | 1.34540000%
46         | 218,759         | 2.18759000%
47         | 335,223         | 3.35223000%
48         | 481,520         | 4.81520000%
49         | 640,942         | 6.40942000%
50         | 801,929         | 8.01929000%
51         | 941,661         | 9.41661000%
52         | 1,028,297       | 10.28297000%
53         | 1,047,393       | 10.47393000%
54         | 996,368         | 9.96368000%
55         | 882,938         | 8.82938000%
56         | 730,020         | 7.30020000%
57         | 563,535         | 5.63535000%
58         | 404,982         | 4.04982000%
59         | 269,123         | 2.69123000%
60         | 168,623         | 1.68623000%
61         | 97,916          | 0.97916000%
62         | 52,350          | 0.52350000%
63         | 26,403          | 0.26403000%
64         | 12,345          | 0.12345000%
65         | 5,442           | 0.05442000%
66         | 2,199           | 0.02199000%
67         | 799             | 0.00799000%
68         | 302             | 0.00302000%
69         | 100             | 0.00100000%
70         | 19              | 0.00019000%
71         | 9               | 0.00009000%
72         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,518           | 0.01518000%
1          | 7,567           | 0.07567000%
2          | 25,641          | 0.25641000%
3          | 65,889          | 0.65889000%
4          | 142,020         | 1.42020000%
5          | 263,028         | 2.63028000%
6          | 429,662         | 4.29662000%
7          | 629,280         | 6.29280000%
8          | 832,620         | 8.32620000%
9          | 1,006,319       | 10.06319000%
10         | 1,112,052       | 11.12052000%
11         | 1,133,459       | 11.33459000%
12         | 1,067,503       | 10.67503000%
13         | 931,134         | 9.31134000%
14         | 756,044         | 7.56044000%
15         | 571,853         | 5.71853000%
16         | 403,101         | 4.03101000%
17         | 265,009         | 2.65009000%
18         | 163,038         | 1.63038000%
19         | 94,514          | 0.94514000%
20         | 50,992          | 0.50992000%
21         | 25,973          | 0.25973000%
22         | 12,427          | 0.12427000%
23         | 5,517           | 0.05517000%
24         | 2,378           | 0.02378000%
25         | 933             | 0.00933000%
26         | 358             | 0.00358000%
27         | 115             | 0.00115000%
28         | 35              | 0.00035000%
29         | 19              | 0.00019000%
31         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.5287          |  0.0000% |  0.0000% |  0.0025% |  0.3047% |  7.3325% | 40.5222% | 42.8604% |  8.9770% |  0.0007%
