==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,220
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
127        | 4               | 0.00004000%
128        | 8               | 0.00008000%
129        | 27              | 0.00027000%
130        | 134             | 0.00134000%
131        | 393             | 0.00393000%
132        | 1,217           | 0.01217000%
133        | 3,134           | 0.03134000%
134        | 7,338           | 0.07338000%
135        | 16,190          | 0.16190000%
136        | 32,132          | 0.32132000%
137        | 58,551          | 0.58551000%
138        | 100,763         | 1.00763000%
139        | 160,301         | 1.60301000%
140        | 241,317         | 2.41317000%
141        | 339,370         | 3.39370000%
142        | 449,532         | 4.49532000%
143        | 563,143         | 5.63143000%
144        | 670,085         | 6.70085000%
145        | 759,036         | 7.59036000%
146        | 817,942         | 8.17942000%
147        | 838,780         | 8.38780000%
148        | 824,808         | 8.24808000%
149        | 777,210         | 7.77210000%
150        | 704,921         | 7.04921000%
151        | 611,349         | 6.11349000%
152        | 510,877         | 5.10877000%
153        | 413,083         | 4.13083000%
154        | 322,303         | 3.22303000%
155        | 241,996         | 2.41996000%
156        | 175,885         | 1.75885000%
157        | 124,429         | 1.24429000%
158        | 85,552          | 0.85552000%
159        | 56,194          | 0.56194000%
160        | 36,450          | 0.36450000%
161        | 22,873          | 0.22873000%
162        | 13,930          | 0.13930000%
163        | 8,188           | 0.08188000%
164        | 4,725           | 0.04725000%
165        | 2,646           | 0.02646000%
166        | 1,549           | 0.01549000%
167        | 811             | 0.00811000%
168        | 411             | 0.00411000%
169        | 211             | 0.00211000%
170        | 106             | 0.00106000%
171        | 58              | 0.00058000%
172        | 19              | 0.00019000%
173        | 8               | 0.00008000%
174        | 7               | 0.00007000%
175        | 1               | 0.00001000%
176        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
77         | 1               | 0.00001000%
78         | 3               | 0.00003000%
79         | 18              | 0.00018000%
80         | 67              | 0.00067000%
81         | 211             | 0.00211000%
82         | 548             | 0.00548000%
83         | 1,592           | 0.01592000%
84         | 3,853           | 0.03853000%
85         | 8,671           | 0.08671000%
86         | 17,820          | 0.17820000%
87         | 34,538          | 0.34538000%
88         | 63,431          | 0.63431000%
89         | 106,350         | 1.06350000%
90         | 168,480         | 1.68480000%
91         | 252,868         | 2.52868000%
92         | 352,927         | 3.52927000%
93         | 469,369         | 4.69369000%
94         | 589,962         | 5.89962000%
95         | 700,952         | 7.00952000%
96         | 792,790         | 7.92790000%
97         | 850,135         | 8.50135000%
98         | 870,001         | 8.70001000%
99         | 846,463         | 8.46463000%
100        | 789,610         | 7.89610000%
101        | 703,273         | 7.03273000%
102        | 598,985         | 5.98985000%
103        | 489,100         | 4.89100000%
104        | 384,953         | 3.84953000%
105        | 289,987         | 2.89987000%
106        | 210,174         | 2.10174000%
107        | 145,711         | 1.45711000%
108        | 98,117          | 0.98117000%
109        | 63,852          | 0.63852000%
110        | 40,038          | 0.40038000%
111        | 24,177          | 0.24177000%
112        | 14,129          | 0.14129000%
113        | 7,905           | 0.07905000%
114        | 4,313           | 0.04313000%
115        | 2,343           | 0.02343000%
116        | 1,155           | 0.01155000%
117        | 626             | 0.00626000%
118        | 258             | 0.00258000%
119        | 133             | 0.00133000%
120        | 61              | 0.00061000%
121        | 25              | 0.00025000%
122        | 10              | 0.00010000%
123        | 10              | 0.00010000%
124        | 4               | 0.00004000%
126        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
30         | 2               | 0.00002000%
31         | 4               | 0.00004000%
32         | 29              | 0.00029000%
33         | 75              | 0.00075000%
34         | 259             | 0.00259000%
35         | 678             | 0.00678000%
36         | 1,850           | 0.01850000%
37         | 4,435           | 0.04435000%
38         | 10,584          | 0.10584000%
39         | 23,028          | 0.23028000%
40         | 45,821          | 0.45821000%
41         | 86,450          | 0.86450000%
42         | 152,107         | 1.52107000%
43         | 249,331         | 2.49331000%
44         | 380,287         | 3.80287000%
45         | 541,422         | 5.41422000%
46         | 717,200         | 7.17200000%
47         | 884,299         | 8.84299000%
48         | 1,013,686       | 10.13686000%
49         | 1,080,408       | 10.80408000%
50         | 1,069,151       | 10.69151000%
51         | 979,253         | 9.79253000%
52         | 835,668         | 8.35668000%
53         | 661,084         | 6.61084000%
54         | 483,184         | 4.83184000%
55         | 328,880         | 3.28880000%
56         | 206,977         | 2.06977000%
57         | 120,706         | 1.20706000%
58         | 65,063          | 0.65063000%
59         | 32,649          | 0.32649000%
60         | 15,056          | 0.15056000%
61         | 6,434           | 0.06434000%
62         | 2,582           | 0.02582000%
63         | 890             | 0.00890000%
64         | 333             | 0.00333000%
65         | 102             | 0.00102000%
66         | 22              | 0.00022000%
67         | 10              | 0.00010000%
68         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 10,727          | 0.10727000%
1          | 43,372          | 0.43372000%
2          | 117,029         | 1.17029000%
3          | 248,496         | 2.48496000%
4          | 438,480         | 4.38480000%
5          | 672,838         | 6.72838000%
