==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,160
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
96         | 1               | 0.00001000%
97         | 4               | 0.00004000%
98         | 17              | 0.00017000%
99         | 90              | 0.00090000%
100        | 379             | 0.00379000%
101        | 1,392           | 0.01392000%
102        | 4,212           | 0.04212000%
103        | 11,378          | 0.11378000%
104        | 27,085          | 0.27085000%
105        | 57,191          | 0.57191000%
106        | 108,162         | 1.08162000%
107        | 186,571         | 1.86571000%
108        | 295,157         | 2.95157000%
109        | 426,897         | 4.26897000%
110        | 575,565         | 5.75565000%
111        | 719,067         | 7.19067000%
112        | 841,676         | 8.41676000%
113        | 924,653         | 9.24653000%
114        | 953,413         | 9.53413000%
115        | 928,465         | 9.28465000%
116        | 858,781         | 8.58781000%
117        | 749,529         | 7.49529000%
118        | 629,317         | 6.29317000%
119        | 501,041         | 5.01041000%
120        | 381,589         | 3.81589000%
121        | 278,747         | 2.78747000%
122        | 194,985         | 1.94985000%
123        | 132,050         | 1.32050000%
124        | 85,462          | 0.85462000%
125        | 53,494          | 0.53494000%
126        | 32,286          | 0.32286000%
127        | 18,790          | 0.18790000%
128        | 10,575          | 0.10575000%
129        | 5,787           | 0.05787000%
130        | 3,133           | 0.03133000%
131        | 1,542           | 0.01542000%
132        | 787             | 0.00787000%
133        | 400             | 0.00400000%
134        | 194             | 0.00194000%
135        | 80              | 0.00080000%
136        | 34              | 0.00034000%
137        | 13              | 0.00013000%
138        | 5               | 0.00005000%
139        | 1               | 0.00001000%
140        | 2               | 0.00002000%
141        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
57         | 1               | 0.00001000%
58         | 3               | 0.00003000%
59         | 6               | 0.00006000%
60         | 39              | 0.00039000%
61         | 204             | 0.00204000%
62         | 640             | 0.00640000%
63         | 2,070           | 0.02070000%
64         | 5,600           | 0.05600000%
65         | 13,919          | 0.13919000%
66         | 30,853          | 0.30853000%
67         | 62,767          | 0.62767000%
68         | 116,113         | 1.16113000%
69         | 197,265         | 1.97265000%
70         | 308,477         | 3.08477000%
71         | 448,309         | 4.48309000%
72         | 601,556         | 6.01556000%
73         | 752,839         | 7.52839000%
74         | 878,118         | 8.78118000%
75         | 959,794         | 9.59794000%
76         | 986,728         | 9.86728000%
77         | 953,235         | 9.53235000%
78         | 867,096         | 8.67096000%
79         | 744,999         | 7.44999000%
80         | 607,091         | 6.07091000%
81         | 470,601         | 4.70601000%
82         | 345,720         | 3.45720000%
83         | 241,435         | 2.41435000%
84         | 160,740         | 1.60740000%
85         | 102,496         | 1.02496000%
86         | 62,656          | 0.62656000%
87         | 36,376          | 0.36376000%
88         | 20,528          | 0.20528000%
89         | 11,000          | 0.11000000%
90         | 5,600           | 0.05600000%
91         | 2,784           | 0.02784000%
92         | 1,295           | 0.01295000%
93         | 619             | 0.00619000%
94         | 241             | 0.00241000%
95         | 112             | 0.00112000%
96         | 48              | 0.00048000%
97         | 19              | 0.00019000%
98         | 3               | 0.00003000%
99         | 3               | 0.00003000%
100        | 1               | 0.00001000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 2               | 0.00002000%
22         | 6               | 0.00006000%
23         | 31              | 0.00031000%
24         | 104             | 0.00104000%
25         | 375             | 0.00375000%
26         | 1,154           | 0.01154000%
27         | 3,336           | 0.03336000%
28         | 8,920           | 0.08920000%
29         | 22,017          | 0.22017000%
