==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 9,430
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
130        | 3               | 0.00003000%
131        | 5               | 0.00005000%
132        | 31              | 0.00031000%
133        | 91              | 0.00091000%
134        | 353             | 0.00353000%
135        | 1,013           | 0.01013000%
136        | 2,596           | 0.02596000%
137        | 6,111           | 0.06111000%
138        | 13,471          | 0.13471000%
139        | 27,204          | 0.27204000%
140        | 50,703          | 0.50703000%
141        | 87,162          | 0.87162000%
142        | 140,373         | 1.40373000%
143        | 214,414         | 2.14414000%
144        | 305,478         | 3.05478000%
145        | 410,236         | 4.10236000%
146        | 520,762         | 5.20762000%
147        | 629,147         | 6.29147000%
148        | 722,822         | 7.22822000%
149        | 791,958         | 7.91958000%
150        | 825,643         | 8.25643000%
151        | 826,183         | 8.26183000%
152        | 791,185         | 7.91185000%
153        | 727,860         | 7.27860000%
154        | 643,076         | 6.43076000%
155        | 547,248         | 5.47248000%
156        | 449,686         | 4.49686000%
157        | 356,155         | 3.56155000%
158        | 273,768         | 2.73768000%
159        | 202,935         | 2.02935000%
160        | 145,536         | 1.45536000%
161        | 101,380         | 1.01380000%
162        | 68,378          | 0.68378000%
163        | 45,317          | 0.45317000%
164        | 28,861          | 0.28861000%
165        | 17,682          | 0.17682000%
166        | 10,785          | 0.10785000%
167        | 6,337           | 0.06337000%
168        | 3,575           | 0.03575000%
169        | 2,122           | 0.02122000%
170        | 1,148           | 0.01148000%
171        | 585             | 0.00585000%
172        | 304             | 0.00304000%
173        | 169             | 0.00169000%
174        | 87              | 0.00087000%
175        | 34              | 0.00034000%
176        | 12              | 0.00012000%
177        | 7               | 0.00007000%
178        | 5               | 0.00005000%
179        | 3               | 0.00003000%
180        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
79         | 1               | 0.00001000%
80         | 6               | 0.00006000%
81         | 13              | 0.00013000%
82         | 64              | 0.00064000%
83         | 193             | 0.00193000%
84         | 538             | 0.00538000%
85         | 1,509           | 0.01509000%
86         | 3,672           | 0.03672000%
87         | 7,871           | 0.07871000%
88         | 16,331          | 0.16331000%
89         | 31,949          | 0.31949000%
90         | 58,131          | 0.58131000%
91         | 98,332          | 0.98332000%
92         | 156,143         | 1.56143000%
93         | 234,467         | 2.34467000%
94         | 330,652         | 3.30652000%
95         | 442,705         | 4.42705000%
96         | 559,210         | 5.59210000%
97         | 671,072         | 6.71072000%
98         | 766,746         | 7.66746000%
99         | 830,222         | 8.30222000%
100        | 859,328         | 8.59328000%
101        | 847,345         | 8.47345000%
102        | 798,510         | 7.98510000%
103        | 720,780         | 7.20780000%
104        | 623,359         | 6.23359000%
105        | 516,512         | 5.16512000%
106        | 411,116         | 4.11116000%
107        | 315,650         | 3.15650000%
108        | 232,310         | 2.32310000%
109        | 163,746         | 1.63746000%
110        | 112,670         | 1.12670000%
