==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,360
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
99         | 1               | 0.00001000%
100        | 6               | 0.00006000%
101        | 19              | 0.00019000%
102        | 92              | 0.00092000%
103        | 379             | 0.00379000%
104        | 1,382           | 0.01382000%
105        | 4,086           | 0.04086000%
106        | 10,744          | 0.10744000%
107        | 25,591          | 0.25591000%
108        | 53,566          | 0.53566000%
109        | 101,242         | 1.01242000%
110        | 174,697         | 1.74697000%
111        | 276,341         | 2.76341000%
112        | 402,979         | 4.02979000%
113        | 545,254         | 5.45254000%
114        | 687,082         | 6.87082000%
115        | 811,272         | 8.11272000%
116        | 898,333         | 8.98333000%
117        | 940,010         | 9.40010000%
118        | 926,656         | 9.26656000%
119        | 864,841         | 8.64841000%
120        | 769,732         | 7.69732000%
121        | 652,141         | 6.52141000%
122        | 527,817         | 5.27817000%
123        | 408,645         | 4.08645000%
124        | 303,776         | 3.03776000%
125        | 215,809         | 2.15809000%
126        | 147,743         | 1.47743000%
127        | 98,225          | 0.98225000%
128        | 62,181          | 0.62181000%
129        | 38,356          | 0.38356000%
130        | 22,723          | 0.22723000%
131        | 12,957          | 0.12957000%
132        | 7,324           | 0.07324000%
133        | 3,918           | 0.03918000%
134        | 2,056           | 0.02056000%
135        | 1,041           | 0.01041000%
136        | 519             | 0.00519000%
137        | 252             | 0.00252000%
138        | 111             | 0.00111000%
139        | 69              | 0.00069000%
140        | 18              | 0.00018000%
141        | 9               | 0.00009000%
142        | 2               | 0.00002000%
143        | 2               | 0.00002000%
144        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
59         | 1               | 0.00001000%
60         | 2               | 0.00002000%
61         | 10              | 0.00010000%
62         | 52              | 0.00052000%
63         | 211             | 0.00211000%
64         | 714             | 0.00714000%
65         | 2,107           | 0.02107000%
66         | 5,842           | 0.05842000%
67         | 13,776          | 0.13776000%
68         | 30,757          | 0.30757000%
69         | 61,597          | 0.61597000%
70         | 112,545         | 1.12545000%
71         | 191,197         | 1.91197000%
72         | 297,500         | 2.97500000%
73         | 431,811         | 4.31811000%
74         | 579,427         | 5.79427000%
75         | 729,909         | 7.29909000%
76         | 854,001         | 8.54001000%
77         | 939,746         | 9.39746000%
78         | 974,284         | 9.74284000%
79         | 948,662         | 9.48662000%
80         | 870,501         | 8.70501000%
81         | 759,089         | 7.59089000%
82         | 625,374         | 6.25374000%
83         | 491,736         | 4.91736000%
84         | 365,877         | 3.65877000%
85         | 260,264         | 2.60264000%
86         | 175,812         | 1.75812000%
87         | 113,894         | 1.13894000%
88         | 70,724          | 0.70724000%
89         | 42,013          | 0.42013000%
90         | 24,047          | 0.24047000%
91         | 13,111          | 0.13111000%
92         | 6,905           | 0.06905000%
93         | 3,447           | 0.03447000%
94         | 1,642           | 0.01642000%
95         | 792             | 0.00792000%
96         | 352             | 0.00352000%
97         | 164             | 0.00164000%
98         | 64              | 0.00064000%
99         | 26              | 0.00026000%
100        | 8               | 0.00008000%
101        | 5               | 0.00005000%
102        | 1               | 0.00001000%
104        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
22         | 3               | 0.00003000%
23         | 8               | 0.00008000%
24         | 35              | 0.00035000%
25         | 133             | 0.00133000%
26         | 392             | 0.00392000%
27         | 1,286           | 0.01286000%
28         | 3,568           | 0.03568000%
29         | 9,389           | 0.09389000%
30         | 22,851          | 0.22851000%
31         | 50,395          | 0.50395000%
32         | 101,385         | 1.01385000%
33         | 189,139         | 1.89139000%
34         | 321,096         | 3.21096000%
35         | 501,229         | 5.01229000%
36         | 713,672         | 7.13672000%
37         | 930,600         | 9.30600000%
38         | 1,109,013       | 11.09013000%
39         | 1,204,180       | 12.04180000%
40         | 1,193,489       | 11.93489000%
41         | 1,076,122       | 10.76122000%
42         | 884,054         | 8.84054000%
43         | 661,719         | 6.61719000%
44         | 450,640         | 4.50640000%
45         | 278,787         | 2.78787000%
46         | 155,817         | 1.55817000%
47         | 79,687          | 0.79687000%
48         | 36,922          | 0.36922000%
49         | 15,618          | 0.15618000%
50         | 5,780           | 0.05780000%
51         | 2,140           | 0.02140000%
52         | 630             | 0.00630000%
53         | 160             | 0.00160000%
54         | 49              | 0.00049000%
55         | 11              | 0.00011000%
57         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 694,476         | 6.94476000%
1          | 1,122,898       | 11.22898000%
2          | 1,514,152       | 15.14152000%
3          | 1,660,017       | 16.60017000%
4          | 1,547,129       | 15.47129000%
5          | 1,267,135       | 12.67135000%
6          | 914,141         | 9.14141000%
7          | 592,855         | 5.92855000%
8          | 346,173         | 3.46173000%
9          | 185,389         | 1.85389000%
10         | 89,714          | 0.89714000%
11         | 39,996          | 0.39996000%
12         | 16,514          | 0.16514000%
13         | 6,170           | 0.06170000%
14         | 2,231           | 0.02231000%
15         | 723             | 0.00723000%
16         | 205             | 0.00205000%
17         | 62              | 0.00062000%
18         | 17              | 0.00017000%
19         | 3               | 0.00003000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.3803          |  0.0000% |  0.0252% |  1.2682% | 13.3619% | 40.2406% | 36.5441% |  8.2212% |  0.3387% |  0.0000%
 >= 6 copies | 3.4289          |  0.0154% |  1.1521% | 12.9314% | 38.8670% | 36.4415% | 10.0466% |  0.5428% |  0.0033% |  0.0000%
 >= 7 copies | 2.4934          |  0.7132% | 11.4702% | 38.4011% | 37.4446% | 11.1298% |  0.8341% |  0.0070% |  0.0000% |  0.0000%
