==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,610
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
89         | 1               | 0.00001000%
90         | 17              | 0.00017000%
91         | 117             | 0.00117000%
92         | 527             | 0.00527000%
93         | 1,881           | 0.01881000%
94         | 6,145           | 0.06145000%
95         | 16,493          | 0.16493000%
96         | 38,596          | 0.38596000%
97         | 80,959          | 0.80959000%
98         | 150,611         | 1.50611000%
99         | 253,237         | 2.53237000%
100        | 387,988         | 3.87988000%
101        | 543,618         | 5.43618000%
102        | 704,472         | 7.04472000%
103        | 846,559         | 8.46559000%
104        | 944,667         | 9.44667000%
105        | 991,258         | 9.91258000%
106        | 974,306         | 9.74306000%
107        | 901,440         | 9.01440000%
108        | 789,573         | 7.89573000%
109        | 657,655         | 6.57655000%
110        | 519,113         | 5.19113000%
111        | 391,381         | 3.91381000%
112        | 281,541         | 2.81541000%
113        | 194,215         | 1.94215000%
114        | 127,810         | 1.27810000%
115        | 81,565          | 0.81565000%
116        | 49,842          | 0.49842000%
117        | 29,306          | 0.29306000%
118        | 16,415          | 0.16415000%
119        | 9,128           | 0.09128000%
120        | 4,781           | 0.04781000%
121        | 2,497           | 0.02497000%
122        | 1,195           | 0.01195000%
123        | 558             | 0.00558000%
124        | 296             | 0.00296000%
125        | 142             | 0.00142000%
126        | 56              | 0.00056000%
127        | 25              | 0.00025000%
128        | 8               | 0.00008000%
129        | 4               | 0.00004000%
131        | 1               | 0.00001000%
132        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
53         | 2               | 0.00002000%
54         | 12              | 0.00012000%
55         | 60              | 0.00060000%
56         | 291             | 0.00291000%
57         | 925             | 0.00925000%
58         | 3,074           | 0.03074000%
59         | 8,426           | 0.08426000%
60         | 20,804          | 0.20804000%
61         | 46,384          | 0.46384000%
62         | 91,750          | 0.91750000%
63         | 166,176         | 1.66176000%
64         | 274,975         | 2.74975000%
65         | 417,603         | 4.17603000%
66         | 579,549         | 5.79549000%
67         | 745,793         | 7.45793000%
68         | 892,383         | 8.92383000%
69         | 989,718         | 9.89718000%
70         | 1,024,945       | 10.24945000%
71         | 995,824         | 9.95824000%
72         | 907,063         | 9.07063000%
73         | 775,426         | 7.75426000%
74         | 626,223         | 6.26223000%
75         | 477,344         | 4.77344000%
76         | 346,197         | 3.46197000%
77         | 236,956         | 2.36956000%
78         | 153,665         | 1.53665000%
79         | 95,459          | 0.95459000%
80         | 56,546          | 0.56546000%
81         | 31,996          | 0.31996000%
82         | 17,321          | 0.17321000%
83         | 8,980           | 0.08980000%
84         | 4,425           | 0.04425000%
85         | 2,042           | 0.02042000%
86         | 964             | 0.00964000%
87         | 417             | 0.00417000%
88         | 167             | 0.00167000%
89         | 70              | 0.00070000%
90         | 29              | 0.00029000%
91         | 11              | 0.00011000%
92         | 3               | 0.00003000%
93         | 1               | 0.00001000%
95         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 3               | 0.00003000%
20         | 11              | 0.00011000%
21         | 45              | 0.00045000%
22         | 191             | 0.00191000%
23         | 668             | 0.00668000%
