==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,220
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
83         | 1               | 0.00001000%
84         | 5               | 0.00005000%
85         | 72              | 0.00072000%
86         | 402             | 0.00402000%
87         | 1,650           | 0.01650000%
88         | 5,359           | 0.05359000%
89         | 15,595          | 0.15595000%
90         | 38,412          | 0.38412000%
91         | 82,473          | 0.82473000%
92         | 158,080         | 1.58080000%
93         | 269,198         | 2.69198000%
94         | 414,951         | 4.14951000%
95         | 582,918         | 5.82918000%
96         | 752,305         | 7.52305000%
97         | 896,028         | 8.96028000%
98         | 991,289         | 9.91289000%
99         | 1,023,102       | 10.23102000%
100        | 988,314         | 9.88314000%
101        | 896,482         | 8.96482000%
102        | 767,412         | 7.67412000%
103        | 622,651         | 6.22651000%
104        | 479,319         | 4.79319000%
105        | 350,951         | 3.50951000%
106        | 245,096         | 2.45096000%
107        | 164,853         | 1.64853000%
108        | 105,043         | 1.05043000%
109        | 64,080          | 0.64080000%
110        | 38,083          | 0.38083000%
111        | 21,652          | 0.21652000%
112        | 11,733          | 0.11733000%
113        | 6,351           | 0.06351000%
114        | 3,196           | 0.03196000%
115        | 1,529           | 0.01529000%
116        | 756             | 0.00756000%
117        | 366             | 0.00366000%
118        | 168             | 0.00168000%
119        | 74              | 0.00074000%
120        | 39              | 0.00039000%
121        | 6               | 0.00006000%
122        | 4               | 0.00004000%
123        | 1               | 0.00001000%
126        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
49         | 1               | 0.00001000%
50         | 8               | 0.00008000%
51         | 46              | 0.00046000%
52         | 181             | 0.00181000%
53         | 720             | 0.00720000%
54         | 2,401           | 0.02401000%
55         | 7,244           | 0.07244000%
56         | 18,633          | 0.18633000%
57         | 43,653          | 0.43653000%
58         | 89,834          | 0.89834000%
59         | 167,039         | 1.67039000%
60         | 280,316         | 2.80316000%
61         | 433,469         | 4.33469000%
62         | 606,431         | 6.06431000%
63         | 782,854         | 7.82854000%
64         | 932,448         | 9.32448000%
65         | 1,030,450       | 10.30450000%
66         | 1,059,027       | 10.59027000%
67         | 1,009,848       | 10.09848000%
68         | 905,834         | 9.05834000%
69         | 759,616         | 7.59616000%
70         | 598,633         | 5.98633000%
71         | 445,518         | 4.45518000%
72         | 313,429         | 3.13429000%
73         | 208,611         | 2.08611000%
74         | 131,200         | 1.31200000%
75         | 78,876          | 0.78876000%
76         | 44,875          | 0.44875000%
77         | 24,497          | 0.24497000%
78         | 12,759          | 0.12759000%
79         | 6,217           | 0.06217000%
80         | 3,000           | 0.03000000%
81         | 1,312           | 0.01312000%
82         | 606             | 0.00606000%
83         | 245             | 0.00245000%
84         | 103             | 0.00103000%
85         | 46              | 0.00046000%
86         | 12              | 0.00012000%
87         | 6               | 0.00006000%
88         | 1               | 0.00001000%
89         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
18         | 7               | 0.00007000%
19         | 31              | 0.00031000%
20         | 142             | 0.00142000%
21         | 473             | 0.00473000%
22         | 1,564           | 0.01564000%
23         | 4,900           | 0.04900000%
24         | 13,483          | 0.13483000%
25         | 33,833          | 0.33833000%
26         | 77,044          | 0.77044000%
27         | 157,732         | 1.57732000%
28         | 291,765         | 2.91765000%
29         | 487,299         | 4.87299000%
30         | 731,644         | 7.31644000%
31         | 990,553         | 9.90553000%
32         | 1,203,317       | 12.03317000%
33         | 1,311,522       | 13.11522000%
34         | 1,283,245       | 12.83245000%
35         | 1,123,213       | 11.23213000%
36         | 882,403         | 8.82403000%
37         | 617,642         | 6.17642000%
38         | 387,733         | 3.87733000%
39         | 215,864         | 2.15864000%
40         | 107,534         | 1.07534000%
