==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,200
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
82         | 1               | 0.00001000%
84         | 14              | 0.00014000%
85         | 126             | 0.00126000%
86         | 602             | 0.00602000%
87         | 2,436           | 0.02436000%
88         | 7,629           | 0.07629000%
89         | 20,930          | 0.20930000%
90         | 48,858          | 0.48858000%
91         | 102,357         | 1.02357000%
92         | 189,249         | 1.89249000%
93         | 311,026         | 3.11026000%
94         | 467,545         | 4.67545000%
95         | 637,859         | 6.37859000%
96         | 803,771         | 8.03771000%
97         | 933,238         | 9.33238000%
98         | 1,011,393       | 10.11393000%
99         | 1,019,820       | 10.19820000%
100        | 965,621         | 9.65621000%
101        | 858,240         | 8.58240000%
102        | 723,279         | 7.23279000%
103        | 575,100         | 5.75100000%
104        | 435,831         | 4.35831000%
105        | 313,839         | 3.13839000%
106        | 215,820         | 2.15820000%
107        | 142,962         | 1.42962000%
108        | 89,831          | 0.89831000%
109        | 53,846          | 0.53846000%
110        | 31,729          | 0.31729000%
111        | 17,796          | 0.17796000%
112        | 9,411           | 0.09411000%
113        | 5,040           | 0.05040000%
114        | 2,509           | 0.02509000%
115        | 1,216           | 0.01216000%
116        | 568             | 0.00568000%
117        | 290             | 0.00290000%
118        | 129             | 0.00129000%
119        | 56              | 0.00056000%
120        | 23              | 0.00023000%
121        | 6               | 0.00006000%
122        | 3               | 0.00003000%
126        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
49         | 1               | 0.00001000%
50         | 12              | 0.00012000%
51         | 64              | 0.00064000%
52         | 250             | 0.00250000%
53         | 914             | 0.00914000%
54         | 2,966           | 0.02966000%
55         | 8,798           | 0.08798000%
56         | 22,237          | 0.22237000%
57         | 51,040          | 0.51040000%
58         | 102,819         | 1.02819000%
59         | 187,153         | 1.87153000%
60         | 309,515         | 3.09515000%
61         | 468,669         | 4.68669000%
62         | 644,659         | 6.44659000%
63         | 818,921         | 8.18921000%
64         | 959,898         | 9.59898000%
65         | 1,044,133       | 10.44133000%
66         | 1,056,787       | 10.56787000%
67         | 992,959         | 9.92959000%
68         | 877,835         | 8.77835000%
69         | 725,940         | 7.25940000%
70         | 564,161         | 5.64161000%
71         | 414,856         | 4.14856000%
72         | 287,879         | 2.87879000%
73         | 189,245         | 1.89245000%
74         | 117,465         | 1.17465000%
75         | 69,850          | 0.69850000%
76         | 39,198          | 0.39198000%
77         | 21,176          | 0.21176000%
78         | 10,990          | 0.10990000%
79         | 5,184           | 0.05184000%
80         | 2,497           | 0.02497000%
81         | 1,122           | 0.01122000%
82         | 493             | 0.00493000%
83         | 179             | 0.00179000%
84         | 85              | 0.00085000%
85         | 35              | 0.00035000%
86         | 9               | 0.00009000%
87         | 4               | 0.00004000%
88         | 1               | 0.00001000%
89         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
17         | 1               | 0.00001000%
18         | 8               | 0.00008000%
19         | 37              | 0.00037000%
20         | 151             | 0.00151000%
21         | 540             | 0.00540000%
22         | 1,752           | 0.01752000%
23         | 5,367           | 0.05367000%
24         | 14,763          | 0.14763000%
25         | 36,876          | 0.36876000%
26         | 82,954          | 0.82954000%
27         | 168,306         | 1.68306000%
28         | 308,975         | 3.08975000%
29         | 511,121         | 5.11121000%
30         | 759,201         | 7.59201000%
31         | 1,017,177       | 10.17177000%
32         | 1,222,180       | 12.22180000%
33         | 1,317,490       | 13.17490000%
34         | 1,274,102       | 12.74102000%
35         | 1,101,825       | 11.01825000%
36         | 853,917         | 8.53917000%
37         | 590,047         | 5.90047000%
38         | 365,243         | 3.65243000%
39         | 200,382         | 2.00382000%
40         | 98,686          | 0.98686000%
41         | 43,603          | 0.43603000%
42         | 16,799          | 0.16799000%
43         | 5,974           | 0.05974000%
44         | 1,840           | 0.01840000%
45         | 547             | 0.00547000%
46         | 114             | 0.00114000%
47         | 17              | 0.00017000%
48         | 4               | 0.00004000%
49         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 3,035,506       | 30.35506000%
1          | 2,278,732       | 22.78732000%
2          | 1,882,691       | 18.82691000%
3          | 1,303,424       | 13.03424000%
4          | 777,379         | 7.77379000%
5          | 407,908         | 4.07908000%
6          | 190,506         | 1.90506000%
7          | 79,463          | 0.79463000%
8          | 29,765          | 0.29765000%
9          | 10,162          | 0.10162000%
10         | 3,258           | 0.03258000%
11         | 896             | 0.00896000%
12         | 236             | 0.00236000%
13         | 58              | 0.00058000%
14         | 15              | 0.00015000%
15         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 3.5261          |  0.0107% |  0.8840% | 11.0670% | 36.6436% | 38.2362% | 12.2407% |  0.9086% |  0.0093% |  0.0000%
 >= 6 copies | 2.4771          |  0.7504% | 11.8514% | 38.7822% | 36.9936% | 10.8052% |  0.8091% |  0.0082% |  0.0000% |  0.0000%
 >= 7 copies | 1.5772          |  8.3964% | 38.8508% | 40.2787% | 11.5972% |  0.8659% |  0.0110% |  0.0000% |  0.0000% |  0.0000%
