==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,870
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
122        | 3               | 0.00003000%
123        | 9               | 0.00009000%
124        | 43              | 0.00043000%
125        | 188             | 0.00188000%
126        | 571             | 0.00571000%
127        | 1,591           | 0.01591000%
128        | 4,227           | 0.04227000%
129        | 10,091          | 0.10091000%
130        | 21,108          | 0.21108000%
131        | 41,879          | 0.41879000%
132        | 75,436          | 0.75436000%
133        | 127,959         | 1.27959000%
134        | 198,983         | 1.98983000%
135        | 292,726         | 2.92726000%
136        | 402,132         | 4.02132000%
137        | 518,587         | 5.18587000%
138        | 635,677         | 6.35677000%
139        | 737,705         | 7.37705000%
140        | 812,154         | 8.12154000%
141        | 852,728         | 8.52728000%
142        | 851,688         | 8.51688000%
143        | 813,435         | 8.13435000%
144        | 743,843         | 7.43843000%
145        | 654,826         | 6.54826000%
146        | 551,929         | 5.51929000%
147        | 448,270         | 4.48270000%
148        | 351,266         | 3.51266000%
149        | 265,655         | 2.65655000%
150        | 193,093         | 1.93093000%
151        | 136,495         | 1.36495000%
152        | 93,823          | 0.93823000%
153        | 62,058          | 0.62058000%
154        | 39,975          | 0.39975000%
155        | 24,799          | 0.24799000%
156        | 14,990          | 0.14990000%
157        | 8,830           | 0.08830000%
158        | 5,109           | 0.05109000%
159        | 2,835           | 0.02835000%
160        | 1,560           | 0.01560000%
161        | 884             | 0.00884000%
162        | 429             | 0.00429000%
163        | 210             | 0.00210000%
164        | 121             | 0.00121000%
165        | 47              | 0.00047000%
166        | 20              | 0.00020000%
167        | 5               | 0.00005000%
168        | 6               | 0.00006000%
170        | 1               | 0.00001000%
171        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 1               | 0.00001000%
75         | 10              | 0.00010000%
76         | 31              | 0.00031000%
77         | 89              | 0.00089000%
78         | 338             | 0.00338000%
79         | 903             | 0.00903000%
80         | 2,378           | 0.02378000%
81         | 5,805           | 0.05805000%
82         | 12,855          | 0.12855000%
83         | 25,622          | 0.25622000%
84         | 49,259          | 0.49259000%
85         | 86,645          | 0.86645000%
86         | 143,135         | 1.43135000%
87         | 220,507         | 2.20507000%
88         | 318,646         | 3.18646000%
89         | 434,729         | 4.34729000%
90         | 559,974         | 5.59974000%
91         | 681,483         | 6.81483000%
92         | 783,688         | 7.83688000%
93         | 853,451         | 8.53451000%
94         | 884,517         | 8.84517000%
95         | 873,658         | 8.73658000%
96         | 820,944         | 8.20944000%
97         | 735,659         | 7.35659000%
98         | 630,539         | 6.30539000%
99         | 517,590         | 5.17590000%
100        | 406,657         | 4.06657000%
101        | 307,137         | 3.07137000%
102        | 222,436         | 2.22436000%
103        | 154,355         | 1.54355000%
104        | 102,682         | 1.02682000%
105        | 66,626          | 0.66626000%
106        | 41,434          | 0.41434000%
107        | 25,084          | 0.25084000%
108        | 14,373          | 0.14373000%
109        | 7,876           | 0.07876000%
110        | 4,378           | 0.04378000%
111        | 2,316           | 0.02316000%
112        | 1,137           | 0.01137000%
113        | 568             | 0.00568000%
114        | 267             | 0.00267000%
115        | 121             | 0.00121000%
116        | 51              | 0.00051000%
117        | 27              | 0.00027000%
118        | 7               | 0.00007000%
119        | 6               | 0.00006000%
120        | 3               | 0.00003000%
122        | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
29         | 3               | 0.00003000%
30         | 14              | 0.00014000%
31         | 50              | 0.00050000%
32         | 175             | 0.00175000%
33         | 475             | 0.00475000%
34         | 1,305           | 0.01305000%
35         | 3,291           | 0.03291000%
36         | 8,065           | 0.08065000%
37         | 18,167          | 0.18167000%
38         | 37,788          | 0.37788000%
39         | 74,353          | 0.74353000%
40         | 133,187         | 1.33187000%
41         | 226,221         | 2.26221000%
42         | 353,308         | 3.53308000%
43         | 515,738         | 5.15738000%
44         | 696,041         | 6.96041000%
45         | 873,433         | 8.73433000%
46         | 1,017,236       | 10.17236000%
47         | 1,095,017       | 10.95017000%
48         | 1,095,660       | 10.95660000%
49         | 1,010,923       | 10.10923000%
50         | 864,648         | 8.64648000%
51         | 684,545         | 6.84545000%
52         | 499,353         | 4.99353000%
53         | 337,775         | 3.37775000%
54         | 211,095         | 2.11095000%
55         | 121,599         | 1.21599000%
56         | 64,792          | 0.64792000%
57         | 31,843          | 0.31843000%
58         | 14,423          | 0.14423000%
59         | 6,083           | 0.06083000%
60         | 2,241           | 0.02241000%
61         | 745             | 0.00745000%
62         | 288             | 0.00288000%
63         | 89              | 0.00089000%
64         | 25              | 0.00025000%
65         | 6               | 0.00006000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 28,244          | 0.28244000%
1          | 97,511          | 0.97511000%
2          | 234,834         | 2.34834000%
3          | 443,176         | 4.43176000%
4          | 701,568         | 7.01568000%
5          | 964,435         | 9.64435000%
6          | 1,168,075       | 11.68075000%
7          | 1,269,215       | 12.69215000%
8          | 1,244,565       | 12.44565000%
9          | 1,109,109       | 11.09109000%
10         | 907,639         | 9.07639000%
11         | 682,448         | 6.82448000%
12         | 473,965         | 4.73965000%
13         | 303,149         | 3.03149000%
14         | 179,731         | 1.79731000%
15         | 99,039          | 0.99039000%
16         | 50,892          | 0.50892000%
17         | 24,273          | 0.24273000%
18         | 10,827          | 0.10827000%
19         | 4,553           | 0.04553000%
20         | 1,758           | 0.01758000%
21         | 674             | 0.00674000%
22         | 217             | 0.00217000%
23         | 74              | 0.00074000%
24         | 23              | 0.00023000%
25         | 6               | 0.00006000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.1664          |  0.0000% |  0.0001% |  0.0348% |  1.6129% | 17.1338% | 47.8003% | 29.7314% |  3.6865% |  0.0001%
