==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,340
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
115        | 11              | 0.00011000%
116        | 37              | 0.00037000%
117        | 140             | 0.00140000%
118        | 586             | 0.00586000%
119        | 1,708           | 0.01708000%
120        | 4,581           | 0.04581000%
121        | 10,947          | 0.10947000%
122        | 24,267          | 0.24267000%
123        | 48,069          | 0.48069000%
124        | 87,221          | 0.87221000%
125        | 147,095         | 1.47095000%
126        | 229,558         | 2.29558000%
127        | 335,164         | 3.35164000%
128        | 456,513         | 4.56513000%
129        | 581,757         | 5.81757000%
130        | 701,457         | 7.01457000%
131        | 797,293         | 7.97293000%
132        | 862,714         | 8.62714000%
133        | 884,040         | 8.84040000%
134        | 861,831         | 8.61831000%
135        | 801,016         | 8.01016000%
136        | 714,507         | 7.14507000%
137        | 608,371         | 6.08371000%
138        | 498,912         | 4.98912000%
139        | 391,516         | 3.91516000%
140        | 298,430         | 2.98430000%
141        | 217,539         | 2.17539000%
142        | 152,603         | 1.52603000%
143        | 104,283         | 1.04283000%
144        | 69,233          | 0.69233000%
145        | 44,169          | 0.44169000%
146        | 27,245          | 0.27245000%
147        | 16,083          | 0.16083000%
148        | 9,453           | 0.09453000%
149        | 5,433           | 0.05433000%
150        | 2,915           | 0.02915000%
151        | 1,609           | 0.01609000%
152        | 854             | 0.00854000%
153        | 447             | 0.00447000%
154        | 213             | 0.00213000%
155        | 104             | 0.00104000%
156        | 48              | 0.00048000%
157        | 12              | 0.00012000%
158        | 11              | 0.00011000%
159        | 2               | 0.00002000%
160        | 2               | 0.00002000%
161        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
68         | 1               | 0.00001000%
69         | 1               | 0.00001000%
70         | 10              | 0.00010000%
71         | 28              | 0.00028000%
72         | 110             | 0.00110000%
73         | 360             | 0.00360000%
74         | 1,168           | 0.01168000%
75         | 3,007           | 0.03007000%
76         | 7,381           | 0.07381000%
77         | 16,274          | 0.16274000%
78         | 33,111          | 0.33111000%
79         | 62,564          | 0.62564000%
80         | 109,426         | 1.09426000%
81         | 178,736         | 1.78736000%
82         | 271,429         | 2.71429000%
83         | 386,072         | 3.86072000%
84         | 515,587         | 5.15587000%
85         | 648,281         | 6.48281000%
86         | 767,507         | 7.67507000%
87         | 858,368         | 8.58368000%
88         | 905,807         | 9.05807000%
89         | 909,211         | 9.09211000%
90         | 865,850         | 8.65850000%
91         | 783,938         | 7.83938000%
92         | 674,288         | 6.74288000%
93         | 556,464         | 5.56464000%
94         | 438,253         | 4.38253000%
95         | 329,755         | 3.29755000%
96         | 237,195         | 2.37195000%
97         | 164,218         | 1.64218000%
98         | 108,460         | 1.08460000%
99         | 68,812          | 0.68812000%
100        | 42,469          | 0.42469000%
101        | 25,431          | 0.25431000%
102        | 14,393          | 0.14393000%
103        | 7,760           | 0.07760000%
104        | 4,170           | 0.04170000%
105        | 2,166           | 0.02166000%
106        | 993             | 0.00993000%
