==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,670
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
119        | 2               | 0.00002000%
120        | 13              | 0.00013000%
121        | 41              | 0.00041000%
122        | 165             | 0.00165000%
123        | 591             | 0.00591000%
124        | 1,661           | 0.01661000%
125        | 4,493           | 0.04493000%
126        | 10,428          | 0.10428000%
127        | 22,668          | 0.22668000%
128        | 44,442          | 0.44442000%
129        | 80,777          | 0.80777000%
130        | 135,959         | 1.35959000%
131        | 211,899         | 2.11899000%
132        | 309,866         | 3.09866000%
133        | 423,873         | 4.23873000%
134        | 544,632         | 5.44632000%
135        | 662,024         | 6.62024000%
136        | 762,310         | 7.62310000%
137        | 832,597         | 8.32597000%
138        | 864,333         | 8.64333000%
139        | 857,495         | 8.57495000%
140        | 808,282         | 8.08282000%
141        | 732,025         | 7.32025000%
142        | 636,120         | 6.36120000%
143        | 530,869         | 5.30869000%
144        | 425,407         | 4.25407000%
145        | 329,704         | 3.29704000%
146        | 245,769         | 2.45769000%
147        | 176,226         | 1.76226000%
148        | 123,201         | 1.23201000%
149        | 83,281          | 0.83281000%
150        | 54,932          | 0.54932000%
151        | 34,128          | 0.34128000%
152        | 20,950          | 0.20950000%
153        | 12,530          | 0.12530000%
154        | 7,319           | 0.07319000%
155        | 4,196           | 0.04196000%
156        | 2,297           | 0.02297000%
157        | 1,185           | 0.01185000%
158        | 671             | 0.00671000%
159        | 344             | 0.00344000%
160        | 157             | 0.00157000%
161        | 81              | 0.00081000%
162        | 30              | 0.00030000%
163        | 18              | 0.00018000%
164        | 4               | 0.00004000%
165        | 3               | 0.00003000%
168        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
72         | 2               | 0.00002000%
73         | 10              | 0.00010000%
74         | 21              | 0.00021000%
75         | 100             | 0.00100000%
76         | 285             | 0.00285000%
77         | 885             | 0.00885000%
78         | 2,348           | 0.02348000%
79         | 5,770           | 0.05770000%
80         | 12,804          | 0.12804000%
81         | 26,208          | 0.26208000%
82         | 50,272          | 0.50272000%
83         | 89,082          | 0.89082000%
84         | 147,546         | 1.47546000%
85         | 228,475         | 2.28475000%
86         | 329,417         | 3.29417000%
87         | 450,072         | 4.50072000%
88         | 578,207         | 5.78207000%
89         | 700,782         | 7.00782000%
90         | 803,047         | 8.03047000%
91         | 869,393         | 8.69393000%
92         | 895,848         | 8.95848000%
93         | 878,166         | 8.78166000%
94         | 818,899         | 8.18899000%
95         | 725,943         | 7.25943000%
96         | 616,908         | 6.16908000%
97         | 500,760         | 5.00760000%
98         | 389,805         | 3.89805000%
99         | 291,084         | 2.91084000%
100        | 207,642         | 2.07642000%
101        | 142,020         | 1.42020000%
102        | 93,346          | 0.93346000%
103        | 60,111          | 0.60111000%
104        | 36,502          | 0.36502000%
105        | 21,888          | 0.21888000%
106        | 12,250          | 0.12250000%
107        | 6,904           | 0.06904000%
108        | 3,648           | 0.03648000%
109        | 1,792           | 0.01792000%
110        | 941             | 0.00941000%
111        | 465             | 0.00465000%
112        | 178             | 0.00178000%
113        | 100             | 0.00100000%
114        | 38              | 0.00038000%
115        | 15              | 0.00015000%
116        | 9               | 0.00009000%
117        | 5               | 0.00005000%
118        | 5               | 0.00005000%
119        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
28         | 3               | 0.00003000%
29         | 16              | 0.00016000%
30         | 49              | 0.00049000%
31         | 138             | 0.00138000%
32         | 440             | 0.00440000%
33         | 1,217           | 0.01217000%
34         | 3,102           | 0.03102000%
35         | 7,703           | 0.07703000%
36         | 17,988          | 0.17988000%
37         | 37,161          | 0.37161000%
38         | 73,767          | 0.73767000%
39         | 134,301         | 1.34301000%
40         | 228,067         | 2.28067000%
41         | 358,886         | 3.58886000%
42         | 524,714         | 5.24714000%
43         | 709,848         | 7.09848000%
44         | 890,169         | 8.90169000%
45         | 1,035,010       | 10.35010000%
46         | 1,111,750       | 11.11750000%
47         | 1,104,226       | 11.04226000%
48         | 1,010,774       | 10.10774000%
49         | 856,464         | 8.56464000%
50         | 671,177         | 6.71177000%
51         | 484,182         | 4.84182000%
52         | 322,127         | 3.22127000%
53         | 197,871         | 1.97871000%
54         | 112,097         | 1.12097000%
55         | 58,350          | 0.58350000%
56         | 28,165          | 0.28165000%
57         | 12,459          | 0.12459000%
58         | 5,009           | 0.05009000%
59         | 1,879           | 0.01879000%
60         | 601             | 0.00601000%
61         | 203             | 0.00203000%
62         | 68              | 0.00068000%
63         | 16              | 0.00016000%
64         | 3               | 0.00003000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 47,143          | 0.47143000%
1          | 149,501         | 1.49501000%
2          | 333,467         | 3.33467000%
3          | 589,656         | 5.89656000%
4          | 875,495         | 8.75495000%
5          | 1,125,420       | 11.25420000%
6          | 1,278,624       | 12.78624000%
7          | 1,303,894       | 13.03894000%
8          | 1,195,100       | 11.95100000%
9          | 1,002,937       | 10.02937000%
10         | 768,263         | 7.68263000%
11         | 541,282         | 5.41282000%
12         | 351,011         | 3.51011000%
13         | 211,057         | 2.11057000%
14         | 116,505         | 1.16505000%
15         | 60,127          | 0.60127000%
16         | 28,941          | 0.28941000%
17         | 12,966          | 0.12966000%
18         | 5,358           | 0.05358000%
19         | 2,111           | 0.02111000%
20         | 772             | 0.00772000%
21         | 256             | 0.00256000%
22         | 77              | 0.00077000%
23         | 32              | 0.00032000%
24         | 4               | 0.00004000%
25         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 5.0805          |  0.0000% |  0.0003% |  0.0579% |  2.2083% | 19.8848% | 48.2597% | 26.6509% |  2.9381% |  0.0001%
 >= 6 copies | 4.2986          |  0.0001% |  0.0326% |  1.4915% | 14.9284% | 42.2695% | 34.8627% |  6.2375% |  0.1777% |  0.0000%
 >= 7 copies | 3.4611          |  0.0128% |  1.0024% | 12.0375% | 38.3016% | 37.6046% | 10.5436% |  0.4950% |  0.0024% |  0.0000%
