==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 8,850
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
122        | 7               | 0.00007000%
123        | 13              | 0.00013000%
124        | 68              | 0.00068000%
125        | 262             | 0.00262000%
126        | 779             | 0.00779000%
127        | 2,177           | 0.02177000%
128        | 5,535           | 0.05535000%
129        | 12,854          | 0.12854000%
130        | 26,371          | 0.26371000%
131        | 50,581          | 0.50581000%
132        | 89,802          | 0.89802000%
133        | 147,930         | 1.47930000%
134        | 226,016         | 2.26016000%
135        | 326,319         | 3.26319000%
136        | 438,212         | 4.38212000%
137        | 557,261         | 5.57261000%
138        | 671,018         | 6.71018000%
139        | 766,175         | 7.66175000%
140        | 830,077         | 8.30077000%
141        | 857,052         | 8.57052000%
142        | 845,311         | 8.45311000%
143        | 794,416         | 7.94416000%
144        | 717,038         | 7.17038000%
145        | 623,755         | 6.23755000%
146        | 517,856         | 5.17856000%
147        | 415,938         | 4.15938000%
148        | 321,876         | 3.21876000%
149        | 240,795         | 2.40795000%
150        | 173,134         | 1.73134000%
151        | 121,160         | 1.21160000%
152        | 81,821          | 0.81821000%
153        | 54,110          | 0.54110000%
154        | 34,033          | 0.34033000%
155        | 21,122          | 0.21122000%
156        | 12,596          | 0.12596000%
157        | 7,386           | 0.07386000%
158        | 4,162           | 0.04162000%
159        | 2,337           | 0.02337000%
160        | 1,275           | 0.01275000%
161        | 715             | 0.00715000%
162        | 322             | 0.00322000%
163        | 190             | 0.00190000%
164        | 82              | 0.00082000%
165        | 41              | 0.00041000%
166        | 11              | 0.00011000%
167        | 3               | 0.00003000%
168        | 4               | 0.00004000%
170        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
74         | 3               | 0.00003000%
75         | 13              | 0.00013000%
76         | 40              | 0.00040000%
77         | 121             | 0.00121000%
78         | 389             | 0.00389000%
79         | 1,095           | 0.01095000%
80         | 2,933           | 0.02933000%
81         | 6,817           | 0.06817000%
82         | 14,771          | 0.14771000%
83         | 29,600          | 0.29600000%
