==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,290
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
70         | 3               | 0.00003000%
71         | 27              | 0.00027000%
72         | 289             | 0.00289000%
73         | 1,350           | 0.01350000%
74         | 5,388           | 0.05388000%
75         | 17,917          | 0.17917000%
76         | 47,768          | 0.47768000%
77         | 108,875         | 1.08875000%
78         | 212,251         | 2.12251000%
79         | 362,362         | 3.62362000%
80         | 551,468         | 5.51468000%
81         | 756,081         | 7.56081000%
82         | 937,205         | 9.37205000%
83         | 1,062,789       | 10.62789000%
84         | 1,108,379       | 11.08379000%
85         | 1,070,246       | 10.70246000%
86         | 959,645         | 9.59645000%
87         | 808,743         | 8.08743000%
88         | 635,724         | 6.35724000%
89         | 472,246         | 4.72246000%
90         | 330,444         | 3.30444000%
91         | 221,831         | 2.21831000%
92         | 140,066         | 1.40066000%
93         | 84,849          | 0.84849000%
94         | 48,824          | 0.48824000%
95         | 26,986          | 0.26986000%
96         | 14,227          | 0.14227000%
97         | 7,294           | 0.07294000%
98         | 3,593           | 0.03593000%
99         | 1,732           | 0.01732000%
100        | 797             | 0.00797000%
101        | 346             | 0.00346000%
102        | 164             | 0.00164000%
103        | 51              | 0.00051000%
104        | 25              | 0.00025000%
105        | 11              | 0.00011000%
106        | 2               | 0.00002000%
107        | 1               | 0.00001000%
108        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
41         | 6               | 0.00006000%
42         | 18              | 0.00018000%
43         | 124             | 0.00124000%
44         | 633             | 0.00633000%
45         | 2,454           | 0.02454000%
46         | 8,094           | 0.08094000%
47         | 22,853          | 0.22853000%
48         | 56,990          | 0.56990000%
49         | 120,760         | 1.20760000%
50         | 228,378         | 2.28378000%
51         | 386,090         | 3.86090000%
52         | 582,455         | 5.82455000%
53         | 795,130         | 7.95130000%
54         | 980,929         | 9.80929000%
55         | 1,106,563       | 11.06563000%
56         | 1,145,970       | 11.45970000%
57         | 1,090,442       | 10.90442000%
58         | 964,515         | 9.64515000%
59         | 788,586         | 7.88586000%
60         | 599,495         | 5.99495000%
61         | 427,960         | 4.27960000%
62         | 286,436         | 2.86436000%
63         | 179,440         | 1.79440000%
64         | 106,006         | 1.06006000%
65         | 59,234          | 0.59234000%
66         | 31,415          | 0.31415000%
67         | 15,590          | 0.15590000%
68         | 7,526           | 0.07526000%
69         | 3,433           | 0.03433000%
70         | 1,491           | 0.01491000%
71         | 606             | 0.00606000%
72         | 236             | 0.00236000%
73         | 96              | 0.00096000%
74         | 25              | 0.00025000%
75         | 15              | 0.00015000%
76         | 4               | 0.00004000%
77         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
12         | 1               | 0.00001000%
14         | 8               | 0.00008000%
15         | 20              | 0.00020000%
16         | 127             | 0.00127000%
17         | 595             | 0.00595000%
18         | 2,000           | 0.02000000%
19         | 6,583           | 0.06583000%
20         | 19,290          | 0.19290000%
21         | 50,689          | 0.50689000%
22         | 116,737         | 1.16737000%
23         | 241,169         | 2.41169000%
24         | 438,629         | 4.38629000%
25         | 710,283         | 7.10283000%
26         | 1,015,213       | 10.15213000%
27         | 1,276,312       | 12.76312000%
28         | 1,419,281       | 14.19281000%
29         | 1,387,186       | 13.87186000%
30         | 1,190,073       | 11.90073000%
31         | 898,991         | 8.98991000%
32         | 590,698         | 5.90698000%
33         | 343,187         | 3.43187000%
34         | 172,763         | 1.72763000%
35         | 76,655          | 0.76655000%
36         | 29,550          | 0.29550000%
37         | 10,028          | 0.10028000%
38         | 2,956           | 0.02956000%
39         | 773             | 0.00773000%
40         | 171             | 0.00171000%
41         | 26              | 0.00026000%
42         | 4               | 0.00004000%
43         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,899,028       | 58.99028000%
1          | 2,043,321       | 20.43321000%
2          | 1,152,956       | 11.52956000%
3          | 554,341         | 5.54341000%
4          | 229,064         | 2.29064000%
5          | 83,992          | 0.83992000%
6          | 26,812          | 0.26812000%
7          | 7,792           | 0.07792000%
8          | 2,096           | 0.02096000%
9          | 467             | 0.00467000%
10         | 106             | 0.00106000%
11         | 23              | 0.00023000%
12         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.7022          |  0.3488% |  7.6889% | 33.0130% | 41.1169% | 16.0398% |  1.7572% |  0.0354% |  0.0000% |  0.0000%
 >= 6 copies | 1.6801          |  6.6073% | 35.5340% | 42.3978% | 14.1838% |  1.2559% |  0.0211% |  0.0000% |  0.0000% |  0.0000%
 >= 7 copies | 0.9271          | 29.0840% | 50.7512% | 18.5574% |  1.5823% |  0.0251% |  0.0000% |  0.0000% |  0.0000% |  0.0000%
