==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 6,440
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
85         | 1               | 0.00001000%
87         | 3               | 0.00003000%
88         | 47              | 0.00047000%
89         | 245             | 0.00245000%
90         | 1,114           | 0.01114000%
91         | 3,798           | 0.03798000%
92         | 10,992          | 0.10992000%
93         | 28,095          | 0.28095000%
94         | 62,056          | 0.62056000%
95         | 122,511         | 1.22511000%
96         | 214,777         | 2.14777000%
97         | 342,526         | 3.42526000%
98         | 496,512         | 4.96512000%
99         | 663,320         | 6.63320000%
100        | 815,679         | 8.15679000%
101        | 934,651         | 9.34651000%
102        | 996,060         | 9.96060000%
103        | 999,031         | 9.99031000%
104        | 936,918         | 9.36918000%
105        | 829,923         | 8.29923000%
106        | 696,337         | 6.96337000%
107        | 555,312         | 5.55312000%
108        | 422,248         | 4.22248000%
109        | 304,051         | 3.04051000%
110        | 211,294         | 2.11294000%
111        | 139,645         | 1.39645000%
112        | 88,458          | 0.88458000%
113        | 54,201          | 0.54201000%
114        | 32,085          | 0.32085000%
115        | 17,842          | 0.17842000%
116        | 9,971           | 0.09971000%
117        | 5,149           | 0.05149000%
118        | 2,661           | 0.02661000%
119        | 1,296           | 0.01296000%
120        | 626             | 0.00626000%
121        | 315             | 0.00315000%
122        | 140             | 0.00140000%
123        | 71              | 0.00071000%
124        | 23              | 0.00023000%
125        | 9               | 0.00009000%
126        | 4               | 0.00004000%
127        | 2               | 0.00002000%
129        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
51         | 1               | 0.00001000%
52         | 8               | 0.00008000%
53         | 34              | 0.00034000%
54         | 171             | 0.00171000%
55         | 614             | 0.00614000%
56         | 2,028           | 0.02028000%
57         | 6,128           | 0.06128000%
58         | 15,974          | 0.15974000%
59         | 36,941          | 0.36941000%
60         | 77,070          | 0.77070000%
61         | 144,081         | 1.44081000%
62         | 245,027         | 2.45027000%
63         | 383,961         | 3.83961000%
64         | 546,726         | 5.46726000%
65         | 719,553         | 7.19553000%
66         | 874,240         | 8.74240000%
67         | 988,117         | 9.88117000%
68         | 1,037,486       | 10.37486000%
69         | 1,019,694       | 10.19694000%
70         | 936,034         | 9.36034000%
71         | 806,951         | 8.06951000%
72         | 655,188         | 6.55188000%
73         | 500,966         | 5.00966000%
74         | 363,021         | 3.63021000%
75         | 249,787         | 2.49787000%
76         | 162,031         | 1.62031000%
77         | 100,349         | 1.00349000%
78         | 58,858          | 0.58858000%
79         | 33,567          | 0.33567000%
80         | 17,975          | 0.17975000%
81         | 9,127           | 0.09127000%
82         | 4,532           | 0.04532000%
83         | 2,094           | 0.02094000%
84         | 946             | 0.00946000%
85         | 438             | 0.00438000%
86         | 173             | 0.00173000%
87         | 62              | 0.00062000%
88         | 31              | 0.00031000%
89         | 9               | 0.00009000%
90         | 5               | 0.00005000%
92         | 2               | 0.00002000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
19         | 8               | 0.00008000%
20         | 31              | 0.00031000%
21         | 122             | 0.00122000%
22         | 511             | 0.00511000%
23         | 1,578           | 0.01578000%
24         | 4,821           | 0.04821000%
25         | 13,084          | 0.13084000%
26         | 32,325          | 0.32325000%
27         | 72,919          | 0.72919000%
28         | 147,230         | 1.47230000%
29         | 273,992         | 2.73992000%
30         | 456,515         | 4.56515000%
31         | 689,882         | 6.89882000%
32         | 940,040         | 9.40040000%
33         | 1,155,745       | 11.55745000%
34         | 1,280,870       | 12.80870000%
35         | 1,276,142       | 12.76142000%
36         | 1,146,131       | 11.46131000%
37         | 921,872         | 9.21872000%
38         | 668,232         | 6.68232000%
39         | 433,490         | 4.33490000%
40         | 252,121         | 2.52121000%
41         | 131,126         | 1.31126000%
42         | 61,392          | 0.61392000%
43         | 25,796          | 0.25796000%
44         | 9,605           | 0.09605000%
45         | 3,140           | 0.03140000%
46         | 957             | 0.00957000%
47         | 257             | 0.00257000%
48         | 55              | 0.00055000%
49         | 8               | 0.00008000%
50         | 2               | 0.00002000%
51         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 2,382,425       | 23.82425000%
1          | 2,131,708       | 21.31708000%
2          | 1,952,286       | 19.52286000%
3          | 1,489,466       | 14.89466000%
4          | 975,660         | 9.75660000%
5          | 562,650         | 5.62650000%
6          | 288,170         | 2.88170000%
7          | 132,336         | 1.32336000%
8          | 54,699          | 0.54699000%
9          | 20,332          | 0.20332000%
10         | 7,166           | 0.07166000%
11         | 2,269           | 0.02269000%
12         | 633             | 0.00633000%
13         | 157             | 0.00157000%
