==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 5,520
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
73         | 1               | 0.00001000%
74         | 14              | 0.00014000%
75         | 134             | 0.00134000%
76         | 731             | 0.00731000%
77         | 3,005           | 0.03005000%
78         | 10,492          | 0.10492000%
79         | 29,942          | 0.29942000%
80         | 71,322          | 0.71322000%
81         | 147,567         | 1.47567000%
82         | 265,816         | 2.65816000%
83         | 428,555         | 4.28555000%
84         | 618,007         | 6.18007000%
85         | 808,629         | 8.08629000%
86         | 968,883         | 9.68883000%
87         | 1,063,637       | 10.63637000%
88         | 1,081,234       | 10.81234000%
89         | 1,024,986       | 10.24986000%
90         | 904,532         | 9.04532000%
91         | 750,777         | 7.50777000%
92         | 585,058         | 5.85058000%
93         | 431,141         | 4.31141000%
94         | 302,170         | 3.02170000%
95         | 202,052         | 2.02052000%
96         | 127,833         | 1.27833000%
97         | 77,456          | 0.77456000%
98         | 44,662          | 0.44662000%
99         | 25,002          | 0.25002000%
100        | 13,243          | 0.13243000%
101        | 6,780           | 0.06780000%
102        | 3,349           | 0.03349000%
103        | 1,676           | 0.01676000%
104        | 738             | 0.00738000%
105        | 324             | 0.00324000%
106        | 139             | 0.00139000%
107        | 69              | 0.00069000%
108        | 32              | 0.00032000%
109        | 5               | 0.00005000%
110        | 4               | 0.00004000%
111        | 1               | 0.00001000%
112        | 1               | 0.00001000%
116        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
43         | 4               | 0.00004000%
44         | 13              | 0.00013000%
45         | 112             | 0.00112000%
46         | 467             | 0.00467000%
47         | 1,909           | 0.01909000%
48         | 6,113           | 0.06113000%
49         | 17,621          | 0.17621000%
50         | 44,082          | 0.44082000%
51         | 96,185          | 0.96185000%
52         | 184,845         | 1.84845000%
53         | 319,364         | 3.19364000%
54         | 497,030         | 4.97030000%
55         | 697,335         | 6.97335000%
56         | 890,387         | 8.90387000%
57         | 1,038,702       | 10.38702000%
58         | 1,117,206       | 11.17206000%
59         | 1,104,818       | 11.04818000%
60         | 1,014,025       | 10.14025000%
61         | 863,614         | 8.63614000%
62         | 684,515         | 6.84515000%
63         | 509,978         | 5.09978000%
64         | 355,562         | 3.55562000%
65         | 233,914         | 2.33914000%
66         | 144,372         | 1.44372000%
67         | 84,216          | 0.84216000%
68         | 46,279          | 0.46279000%
69         | 24,695          | 0.24695000%
70         | 12,281          | 0.12281000%
71         | 5,783           | 0.05783000%
72         | 2,665           | 0.02665000%
73         | 1,139           | 0.01139000%
74         | 472             | 0.00472000%
75         | 192             | 0.00192000%
76         | 68              | 0.00068000%
77         | 21              | 0.00021000%
78         | 13              | 0.00013000%
79         | 2               | 0.00002000%
80         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
14         | 1               | 0.00001000%
15         | 9               | 0.00009000%
16         | 27              | 0.00027000%
17         | 121             | 0.00121000%
18         | 591             | 0.00591000%
19         | 1,992           | 0.01992000%
20         | 6,110           | 0.06110000%
21         | 17,892          | 0.17892000%
22         | 46,126          | 0.46126000%
23         | 106,442         | 1.06442000%
24         | 217,775         | 2.17775000%
25         | 399,663         | 3.99663000%
26         | 649,851         | 6.49851000%
27         | 940,626         | 9.40626000%
28         | 1,207,546       | 12.07546000%
29         | 1,371,199       | 13.71199000%
30         | 1,381,987       | 13.81987000%
31         | 1,228,510       | 12.28510000%
32         | 966,130         | 9.66130000%
33         | 665,700         | 6.65700000%
34         | 406,561         | 4.06561000%
35         | 217,857         | 2.17857000%
36         | 102,285         | 1.02285000%
37         | 42,837          | 0.42837000%
38         | 15,409          | 0.15409000%
39         | 4,923           | 0.04923000%
40         | 1,417           | 0.01417000%
41         | 328             | 0.00328000%
42         | 74              | 0.00074000%
43         | 7               | 0.00007000%
44         | 3               | 0.00003000%
45         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 5,162,507       | 51.62507000%
1          | 2,213,678       | 22.13678000%
2          | 1,373,146       | 13.73146000%
3          | 723,656         | 7.23656000%
4          | 328,442         | 3.28442000%
5          | 131,676         | 1.31676000%
6          | 46,494          | 0.46494000%
7          | 14,669          | 0.14669000%
8          | 4,266           | 0.04266000%
9          | 1,133           | 0.01133000%
10         | 258             | 0.00258000%
11         | 68              | 0.00068000%
12         | 6               | 0.00006000%
13         | 1               | 0.00001000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 2.9209          |  0.1559% |  4.7437% | 26.7257% | 43.0486% | 21.9788% |  3.2514% |  0.0956% |  0.0003% |  0.0000%
 >= 6 copies | 1.8799          |  4.0955% | 28.8031% | 44.7062% | 19.8710% |  2.4590% |  0.0651% |  0.0001% |  0.0000% |  0.0000%
 >= 7 copies | 1.0799          | 22.3867% | 50.2864% | 24.3477% |  2.9077% |  0.0713% |  0.0002% |  0.0000% |  0.0000% |  0.0000%
