==================================================
Gacha Simulation Results
==================================================
Target Type: pulls
Max Pulls per Sim: 7,080
Pulls Ratio: 4-1-4-1
Total Simulations: 10,000,000

--------------------------------------------------
Distribution for: Gold
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
95         | 1               | 0.00001000%
96         | 4               | 0.00004000%
97         | 23              | 0.00023000%
98         | 123             | 0.00123000%
99         | 481             | 0.00481000%
100        | 1,775           | 0.01775000%
101        | 5,304           | 0.05304000%
102        | 14,086          | 0.14086000%
103        | 32,494          | 0.32494000%
104        | 67,125          | 0.67125000%
105        | 124,650         | 1.24650000%
106        | 211,392         | 2.11392000%
107        | 327,986         | 3.27986000%
108        | 467,220         | 4.67220000%
109        | 617,476         | 6.17476000%
110        | 758,856         | 7.58856000%
111        | 873,676         | 8.73676000%
112        | 943,769         | 9.43769000%
113        | 956,809         | 9.56809000%
114        | 917,824         | 9.17824000%
115        | 834,059         | 8.34059000%
116        | 718,479         | 7.18479000%
117        | 593,969         | 5.93969000%
118        | 464,455         | 4.64455000%
119        | 348,463         | 3.48463000%
120        | 251,073         | 2.51073000%
121        | 173,128         | 1.73128000%
122        | 115,230         | 1.15230000%
123        | 74,054          | 0.74054000%
124        | 45,436          | 0.45436000%
125        | 27,016          | 0.27016000%
126        | 15,582          | 0.15582000%
127        | 8,515           | 0.08515000%
128        | 4,641           | 0.04641000%
129        | 2,429           | 0.02429000%
130        | 1,234           | 0.01234000%
131        | 604             | 0.00604000%
132        | 317             | 0.00317000%
133        | 142             | 0.00142000%
134        | 69              | 0.00069000%
135        | 16              | 0.00016000%
136        | 9               | 0.00009000%
137        | 3               | 0.00003000%
138        | 1               | 0.00001000%
139        | 2               | 0.00002000%

--------------------------------------------------
Distribution for: UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
57         | 3               | 0.00003000%
58         | 6               | 0.00006000%
59         | 24              | 0.00024000%
60         | 130             | 0.00130000%
61         | 520             | 0.00520000%
62         | 1,638           | 0.01638000%
63         | 4,450           | 0.04450000%
64         | 11,797          | 0.11797000%
65         | 26,612          | 0.26612000%
66         | 55,180          | 0.55180000%
67         | 104,259         | 1.04259000%
68         | 181,395         | 1.81395000%
69         | 288,228         | 2.88228000%
70         | 425,051         | 4.25051000%
71         | 577,884         | 5.77884000%
72         | 733,196         | 7.33196000%
73         | 866,929         | 8.66929000%
74         | 956,597         | 9.56597000%
75         | 991,228         | 9.91228000%
76         | 967,792         | 9.67792000%
77         | 884,508         | 8.84508000%
78         | 766,733         | 7.66733000%
79         | 627,953         | 6.27953000%
80         | 488,154         | 4.88154000%
81         | 361,496         | 3.61496000%
82         | 252,706         | 2.52706000%
83         | 168,441         | 1.68441000%
84         | 108,017         | 1.08017000%
85         | 65,931          | 0.65931000%
86         | 38,602          | 0.38602000%
87         | 21,622          | 0.21622000%
88         | 11,527          | 0.11527000%
89         | 5,965           | 0.05965000%
90         | 2,918           | 0.02918000%
91         | 1,405           | 0.01405000%
92         | 638             | 0.00638000%
93         | 276             | 0.00276000%
94         | 118             | 0.00118000%
95         | 43              | 0.00043000%
96         | 20              | 0.00020000%
97         | 5               | 0.00005000%
98         | 2               | 0.00002000%
101        | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Non-UP
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
21         | 4               | 0.00004000%
22         | 7               | 0.00007000%
23         | 46              | 0.00046000%
24         | 177             | 0.00177000%
25         | 566             | 0.00566000%
26         | 1,697           | 0.01697000%
27         | 4,878           | 0.04878000%
28         | 12,692          | 0.12692000%
29         | 30,365          | 0.30365000%
30         | 66,295          | 0.66295000%
31         | 130,863         | 1.30863000%
32         | 238,418         | 2.38418000%
33         | 396,633         | 3.96633000%
34         | 599,438         | 5.99438000%
35         | 827,761         | 8.27761000%
36         | 1,039,772       | 10.39772000%
37         | 1,189,704       | 11.89704000%
38         | 1,235,933       | 12.35933000%
39         | 1,167,109       | 11.67109000%
40         | 999,524         | 9.99524000%
41         | 774,243         | 7.74243000%
42         | 547,325         | 5.47325000%
43         | 347,750         | 3.47750000%
44         | 200,931         | 2.00931000%
45         | 104,820         | 1.04820000%
46         | 49,668          | 0.49668000%
47         | 21,343          | 0.21343000%
48         | 7,965           | 0.07965000%
49         | 2,814           | 0.02814000%
50         | 935             | 0.00935000%
51         | 248             | 0.00248000%
52         | 53              | 0.00053000%
53         | 19              | 0.00019000%
54         | 3               | 0.00003000%
55         | 1               | 0.00001000%

--------------------------------------------------
Distribution for: Special_Items
--------------------------------------------------
Count      | Simulations     | Percentage (%)
--------------------------------------------------
0          | 1,066,098       | 10.66098000%
1          | 1,457,795       | 14.57795000%
2          | 1,750,555       | 17.50555000%
3          | 1,722,914       | 17.22914000%
4          | 1,447,510       | 14.47510000%
5          | 1,065,327       | 10.65327000%
6          | 693,151         | 6.93151000%
7          | 406,036         | 4.06036000%
8          | 213,987         | 2.13987000%
9          | 103,452         | 1.03452000%
10         | 44,992          | 0.44992000%
11         | 18,115          | 0.18115000%
12         | 6,658           | 0.06658000%
13         | 2,424           | 0.02424000%
14         | 695             | 0.00695000%
15         | 217             | 0.00217000%
16         | 51              | 0.00051000%
17         | 21              | 0.00021000%
18         | 2               | 0.00002000%

==================================================
Duplication Statistics
==================================================
Threshold    | Avg Chars Met   | P(0 Chars Met) | P(1 Chars Met) | P(2 Chars Met) | P(3 Chars Met) | P(4 Chars Met) | P(5 Chars Met) | P(6 Chars Met) | P(7 Chars Met) | P(8 Chars Met)
 >= 5 copies | 4.1954          |  0.0002% |  0.0635% |  2.2722% | 18.1763% | 42.8891% | 30.9202% |  5.5049% |  0.1736% |  0.0000%
 >= 6 copies | 3.2125          |  0.0460% |  2.1991% | 18.3323% | 42.2116% | 30.5536% |  6.4073% |  0.2492% |  0.0008% |  0.0000%
